Pos.This.Week|Pos.Last.Week|Peak.Pos.This.Week|Total.Weeks|Title|Artist|Entry.Date|Pos.Entry|Overall.Peak.Pos|Overall.Total.Weeks|Chart.Date,,,,,,
87|96|87|3|One More Try|KRISTINE W|1996-06-01|96|78|15|19960615,,,,,,
88|82|30|17|Lucky Love|ACE OF BASE|1996-02-24|66|30|17|19960615,,,,,,
89|88|62|12|One For The Money|HORACE BROWN|1996-03-30|92|62|12|19960615,,,,,,
90|90|90|2|For The Love Of You|JORDAN HILL|1996-06-08|90|66|8|19960615,,,,,,
91|91|50|15|Do You Want To / Can't Hang|XSCAPE featuring MC LYTE|1996-03-09|63|50|16|19960615,,,,,,
92|92|82|7|The World Is A Ghetto|GETO BOYS|1996-05-04|94|82|7|19960615,,,,,,
93|97|73|8|Feel The Music|PLANET SOUL|1996-04-27|78|73|11|19960615,,,,,,
94|NEW|94|1|Mr. Ice Cream Man|MASTER P|1996-06-15|94|94|4|19960615,,,,,,
95|100|78|9|Love Don't Live Here Anymore|MADONNA|1996-04-20|91|78|10|19960615,,,,,,
96|78|72|14|Ever Since You Went Away|ART N'SOUL|1996-03-16|91|72|14|19960615,,,,,,
97|98|87|10|Guilty|GRAVITY KILLS|1996-04-13|91|86|20|19960615,,,,,,
98|NEW|98|1|This Is Your Night|AMBER|1996-06-15|98|24|40|19960615,,,,,,
99|95|93|5|Let's Lay Together|ISLEY BROTHERS|1996-05-18|94|93|5|19960615,,,,,,
100|93|68|9|Slow Jams|QUINCY JONES|1996-04-20|72|68|9|19960615,,,,,,
1|1|1|5|Tha Crossroads|BONE THUGS-N-HARMONY|1996-05-11|2|1|20|19960608,,,,,,
2|2|1|10|Always Be My Baby|MARIAH CAREY|1996-04-06|2|1|32|19960608,,,,,,
"3|3|1|14|Because You Loved Me (From ""Up Close & Personal"")|CELINE DION|1996-03-09|36|1|33|19960608",,,,,,
4|5|4|10|Give Me One Reason|TRACY CHAPMAN|1996-04-06|60|3|39|19960608,,,,,,
5|6|5|8|You're The One|SWV|1996-04-20|9|5|20|19960608,,,,,,
6|4|2|26|Nobody Knows|TONY RICH PROJECT|1995-12-16|79|2|47|19960608,,,,,,
7|NEW|7|1|You're Makin' Me High / Let It Flow|TONI BRAXTON|1996-06-08|7|1|41|19960608,,,,,,
8|8|8|5|Fastlove|GEORGE MICHAEL|1996-05-11|34|8|23|19960608,,,,,,
9|7|4|13|Ironic|ALANIS MORISSETTE|1996-03-16|11|4|32|19960608,,,,,,
10|NEW|10|1|Until It Sleeps|METALLICA|1996-06-08|10|10|20|19960608,,,,,,
11|24|11|5|Theme From Mission Impossible|ADAM CLAYTON & LARRY MULLEN|1996-05-11|78|7|20|19960608,,,,,,
"12|12|12|18|Insensitive (From ""Bed Of Roses"")|JANN ARDEN|1996-02-10|96|12|40|19960608",,,,,,
13|16|13|11|Sweet Dreams|LA BOUCHE|1996-03-30|63|13|32|19960608,,,,,,
14|11|9|18|Follow You Down / Til' I Hear It From You|GIN BLOSSOMS|1996-02-10|12|9|46|19960608,,,,,,
15|13|13|7|Old Man & Me (When I Get To Heaven)|HOOTIE AND THE BLOWFISH|1996-04-27|28|13|20|19960608,,,,,,
16|NEW|16|1|Why I Love You So Much / Ain't Nobody|MONICA|1996-06-08|16|9|20|19960608,,,,,,
"17|9|8|12|Count On Me (From ""Waiting To Exhale"")|WHITNEY HOUSTON & CECE WINANS|1996-03-23|32|8|20|19960608",,,,,,
18|10|10|13|Keep On Keepin' On|MC LYTE featuring XSCAPE|1996-03-16|62|10|20|19960608,,,,,,
19|19|19|5|Macarena (Bayside Boys Mix)|LOS DEL RIO|1996-05-11|47|1|40|19960608,,,,,,
20|25|20|5|Touch Me Tease Me|CASE featuring FOXY BROWN|1996-05-11|84|14|20|19960608,,,,,,
21|15|2|24|Sittin' Up In My Room|BRANDY|1995-12-30|46|2|33|19960608,,,,,,
22|22|22|4|Get On Up|JODECI|1996-05-18|60|22|18|19960608,,,,,,
23|14|5|14|1-2-3-4 (Sumpin' New)|COOLIO|1996-03-09|68|5|21|19960608,,,,,,
24|17|4|15|Down Low (Nobody Has To Know)|R. KELLY featuring RONALD ISLEY|1996-03-02|22|4|20|19960608,,,,,,
25|38|25|13|C'mon N Ride It|QUAD CITY DJ'S|1996-03-16|97|3|42|19960608,,,,,,
26|27|26|6|Kissin' You|TOTAL|1996-05-04|59|12|22|19960608,,,,,,
27|21|21|6|The Earth, The Sun, The Rain|COLOR ME BADD|1996-05-04|46|21|22|19960608,,,,
28|18|17|18|Get Money|JUNIOR M.A.F.I.A. featuring THE NOTORIOUS B.I.G.|1996-02-10|55|17|20|19960608,,,,,,
29|20|2|44|Missing|EVERYTHING BUT THE GIRL|1995-08-12|94|2|55|19960608,,,,,,
30|NEW|30|1|They Don't Care About Us|MICHAEL JACKSON|1996-06-08|30|30|13|19960608,,,,,,
31|33|31|5|Children|ROBERT MILES|1996-05-11|75|21|20|19960608,,,,,,
32|32|32|5|You|MONIFAH|1996-05-11|39|32|19|19960608,,,,,,
33|28|23|26|Just A Girl|NO DOUBT|1995-12-16|84|23|29|19960608,,,,,,
34|30|20|27|Wonder|NATALIE MERCHANT|1995-12-09|57|20|38|19960608,,,,,,
35|34|12|18|1979|THE SMASHING PUMPKINS|1996-02-10|20|12|22|19960608,,,,,,
"36|23|16|14|Closer To Free (From ""Party Of Five"")|BODEANS|1996-03-09|35|16|20|19960608",,,,,,
37|40|37|4|Flood|JARS OF CLAY|1996-05-18|56|37|19|19960608,,,,,,
38|26|8|14|Woo-Hah!! Got You All In Check / Everything Remains Raw|BUSTA RHYMES|1996-03-09|86|8|20|19960608,,,,,,
39|39|39|2|Who Will Save Your Soul|JEWEL|1996-06-01|39|11|30|19960608,,,,,,
40|31|9|14|Doin' It|LL COOL J|1996-03-09|28|9|20|19960608,,,,,,
41|29|11|18|All The Things|JOE|1996-02-10|78|11|20|19960608,,,,,,
42|35|6|31|Be My Lover|LA BOUCHE|1995-11-11|85|6|38|19960608,,,,,,
43|37|19|30|The World I Know|COLLECTIVE SOUL|1995-11-18|73|19|34|19960608,,,,,,
44|36|36|6|Please Don't Go|IMMATURE|1996-05-04|57|36|13|19960608,,,,,,
45|58|45|5|Hay|CRUCIAL CONFLICT|1996-05-11|90|18|20|19960608,,,,,,
46|46|46|7|Tres Delinquentes|DELINQUENT HABITS|1996-04-27|76|35|20|19960608,,,,,,
47|67|47|2|Only You|112 featuring THE NOTORIOUS B.I.G.|1996-06-01|67|13|28|19960608,,,,,,
48|43|5|35|Name|GOO GOO DOLLS|1995-10-14|22|5|36|19960608,,,,,,
49|49|37|17|A Thin Line Between Love And Hate|H-TOWN|1996-02-17|97|37|20|19960608,,,,,,
50|44|33|12|Renee|LOST BOYZ|1996-03-23|79|33|18|19960608,,,,,,
51|51|51|8|Reach|GLORIA ESTEFAN|1996-04-20|66|42|20|19960608,,,,,,
52|47|43|9|Machinehead|BUSH|1996-04-13|63|43|20|19960608,,,,,,
53|42|24|15|5 O'Clock|NONCHALANT|1996-03-02|83|24|20|19960608,,,,,,
54|54|54|8|Your Loving Arms|BILLIE RAY MARTIN|1996-04-20|88|46|13|19960608,,,,,,
55|61|55|10|Ain't No Nigga / Dead Presidents|JAY-Z featuring FOXY BROWN|1996-04-06|76|50|20|19960608,,,,,,
56|88|56|2|It's All The Way Live|COOLIO|1996-06-01|88|29|18|19960608,,,,,,
57|60|57|10|Counting Blue Cars|DISHWALLA|1996-04-06|98|15|48|19960608,,,,,,
58|50|17|19|Who Do U Love|DEBORAH COX|1996-02-03|74|17|20|19960608,,,,,,
59|55|33|17|Don't Cry|SEAL|1996-02-17|33|33|20|19960608,,,,,,
60|48|22|17|I Want To Come Over|MELISSA ETHERIDGE|1996-02-17|32|22|20|19960608,,,,,,
61|41|2|20|Not Goin' Cry|MARY J. BLIGE|1996-01-27|59|2|20|19960608,,,,,,
62|57|32|10|In The Meantime|SPACEHOG|1996-04-06|43|32|20|19960608,,,,,,
63|63|63|3|The Only Thing That Looks Good On Me Is You|BRYAN ADAMS|1996-05-25|90|52|12|19960608,,,,,,
64|56|52|12|Release Me|ANGELINA|1996-03-23|74|52|20|19960608,,,,,,
65|65|65|4|Forever More|PUFF JOHNSON|1996-05-18|83|63|13|19960608,,,,,,
66|66|66|4|You Still Touch Me|STING|1996-05-18|89|60|13|19960608,,,,,,
67|53|39|9|Don't Wanna Lose You|LIONEL RICHIE|1996-04-13|56|39|15|19960608,,,,,,
68|68|68|2|Wrong|EVERYTHING BUT THE GIRL|1996-06-01|68|68|10|19960608,,,,,,
69|52|38|8|Chains|TINA ARENA|1996-04-20|52|38|12|19960608,,,,,,
70|59|24|17|I Will Survive|CHANTAY SAVAGE|1996-02-17|90|24|20|19960608,,,,,,
71|64|62|12|Can't Get You Off My Mind|LENNY KRAVITZ|1996-03-23|96|62|20|19960608,,,,,,
72|62|10|15|Lady|D'ANGELO|1996-03-02|67|10|20|19960608,,,,,,
73|72|67|9|Ain't Nobody|FAITH EVANS|1996-04-13|71|67|16|19960608,,,,,,
74|69|8|20|Wonderwall|OASIS|1996-01-27|21|8|20|19960608,,,,,,
75|71|64|7|Scarred|LUKE|1996-04-27|80|64|16|19960608,,,,,,
76|70|53|11|Amish Paradise|WEIRD AL YANKOVIC|1996-03-30|65|53|16|19960608,,,,,,
77|86|77|6|Scary Kisses|VOICE OF THE BEEHIVE|1996-05-04|93|77|8|19960608,,,,,,
78|76|72|13|Ever Since You Went Away|ART N'SOUL|1996-03-16|91|72|14|19960608,,,,,,
79|79|79|7|My Maria|BROOKS & DUNN|1996-04-27|96|79|12|19960608,,,,,,
80|75|55|14|Only Happy When It Rains|GARBAGE|1996-03-09|74|55|20|19960608,,,,,,
81|84|81|3|I'll Never Stop Loving You|J'SON|1996-05-25|91|62|16|19960608,,,,,,
82|82|30|16|Lucky Love|ACE OF BASE|1996-02-24|66|30|17|19960608,,,,,,
83|97|83|2|House Keeper|MEN OF VIZION|1996-06-01|97|67|11|19960608,,,,,,
84|73|35|20|Feels So Good|LINA SANTIAGO|1996-01-27|64|35|20|19960608,,,,,,
85|92|85|4|Heartspark Dollarsign|EVERCLEAR|1996-05-18|92|85|6|19960608,,,,,,
86|80|72|7|Live & Die For Hip Hop|KRIS KROSS|1996-04-27|82|72|10|19960608,,,,,,
87|78|67|10|Shadowboxin'|GENIUS / GZA|1996-04-06|89|67|13|19960608,,,,,,
88|74|62|11|One For The Money|HORACE BROWN|1996-03-30|92|62|12|19960608,,,,,,
89|81|28|20|Glycerine|BUSH|1996-01-27|39|28|20|19960608,,,,,,
90|NEW|90|1|For The Love Of You|JORDAN HILL|1996-06-08|90|66|8|19960608,,,,,,
91|83|50|14|Do You Want To / Can't Hang|XSCAPE featuring MC LYTE|1996-03-09|63|50|16|19960608,,,,,,
92|90|82|6|The World Is A Ghetto|GETO BOYS|1996-05-04|94|82|7|19960608,,,,,,
93|89|68|8|Slow Jams|QUINCY JONES|1996-04-20|72|68|9|19960608,,,,,,
94|87|74|12|Esa Nena Linda|ARTIE THE 1 MAN PARTY|1996-03-23|98|74|14|19960608,,,,,,
95|93|93|4|Let's Lay Together|ISLEY BROTHERS|1996-05-18|94|93|5|19960608,,,,,,
96|96|96|2|One More Try|KRISTINE W|1996-06-01|96|78|15|19960608,,,,,,
97|85|73|7|Feel The Music|PLANET SOUL|1996-04-27|78|73|11|19960608,,,,,,
98|95|87|9|Guilty|GRAVITY KILLS|1996-04-13|91|86|20|19960608,,,,,,
99|94|29|14|Peaches|THE PRESIDENTS OF THE UNITED STATES OF AMERICA|1996-03-09|47|29|14|19960608,,,,,,
100|91|78|8|Love Don't Live Here Anymore|MADONNA|1996-04-20|91|78|10|19960608,,,,,,
1|1|1|4|Tha Crossroads|BONE THUGS-N-HARMONY|1996-05-11|2|1|20|19960601,,,,,,
2|2|1|9|Always Be My Baby|MARIAH CAREY|1996-04-06|2|1|32|19960601,,,,,,
"3|3|1|13|Because You Loved Me (From ""Up Close & Personal"")|CELINE DION|1996-03-09|36|1|33|19960601",,,,,,
4|4|2|25|Nobody Knows|TONY RICH PROJECT|1995-12-16|79|2|47|19960601,,,,,,
5|6|5|9|Give Me One Reason|TRACY CHAPMAN|1996-04-06|60|3|39|19960601,,,,,,
6|7|6|7|You're The One|SWV|1996-04-20|9|5|20|19960601,,,,,,
7|5|4|12|Ironic|ALANIS MORISSETTE|1996-03-16|11|4|32|19960601,,,,,,
8|15|8|4|Fastlove|GEORGE MICHAEL|1996-05-11|34|8|23|19960601,,,,,,
"9|8|8|11|Count On Me (From ""Waiting To Exhale"")|WHITNEY HOUSTON & CECE WINANS|1996-03-23|32|8|20|19960601",,,,,,
10|12|10|12|Keep On Keepin' On|MC LYTE featuring XSCAPE|1996-03-16|62|10|20|19960601,,,,,,
11|10|9|17|Follow You Down / Til' I Hear It From You|GIN BLOSSOMS|1996-02-10|12|9|46|19960601,,,,,,
"12|16|12|17|Insensitive (From ""Bed Of Roses"")|JANN ARDEN|1996-02-10|96|12|40|19960601",,,,,,
13|14|13|6|Old Man & Me (When I Get To Heaven)|HOOTIE AND THE BLOWFISH|1996-04-27|28|13|20|19960601,,,,,,
14|9|5|13|1-2-3-4 (Sumpin' New)|COOLIO|1996-03-09|68|5|21|19960601,,,,,,
15|13|2|23|Sittin' Up In My Room|BRANDY|1995-12-30|46|2|33|19960601,,,,,,
16|18|16|10|Sweet Dreams|LA BOUCHE|1996-03-30|63|13|32|19960601,,,,,,
17|11|4|14|Down Low (Nobody Has To Know)|R. KELLY featuring RONALD ISLEY|1996-03-02|22|4|20|19960601,,,,,,
18|17|17|17|Get Money|JUNIOR M.A.F.I.A. featuring THE NOTORIOUS B.I.G.|1996-02-10|55|17|20|19960601,,,,,,
19|27|19|4|Macarena (Bayside Boys Mix)|LOS DEL RIO|1996-05-11|47|1|40|19960601,,,,,,
20|19|2|43|Missing|EVERYTHING BUT THE GIRL|1995-08-12|94|2|55|19960601,,,,,,
21|25|21|5|The Earth, The Sun, The Rain|COLOR ME BADD|1996-05-04|46|21|22|19960601,,,,
22|49|22|3|Get On Up|JODECI|1996-05-18|60|22|18|19960601,,,,,,
"23|24|16|13|Closer To Free (From ""Party Of Five"")|BODEANS|1996-03-09|35|16|20|19960601",,,,,,
24|54|24|4|Theme From Mission Impossible|ADAM CLAYTON & LARRY MULLEN|1996-05-11|78|7|20|19960601,,,,,,
25|40|25|4|Touch Me Tease Me|CASE featuring FOXY BROWN|1996-05-11|84|14|20|19960601,,,,,,
26|20|8|13|Woo-Hah!! Got You All In Check / Everything Remains Raw|BUSTA RHYMES|1996-03-09|86|8|20|19960601,,,,,,
27|31|27|5|Kissin' You|TOTAL|1996-05-04|59|12|22|19960601,,,,,,
28|26|23|25|Just A Girl|NO DOUBT|1995-12-16|84|23|29|19960601,,,,,,
29|22|11|17|All The Things|JOE|1996-02-10|78|11|20|19960601,,,,,,
30|23|20|26|Wonder|NATALIE MERCHANT|1995-12-09|57|20|38|19960601,,,,,,
31|21|9|13|Doin' It|LL COOL J|1996-03-09|28|9|20|19960601,,,,,,
32|32|32|4|You|MONIFAH|1996-05-11|39|32|19|19960601,,,,,,
33|39|33|4|Children|ROBERT MILES|1996-05-11|75|21|20|19960601,,,,,,
34|28|12|17|1979|THE SMASHING PUMPKINS|1996-02-10|20|12|22|19960601,,,,,,
35|29|6|30|Be My Lover|LA BOUCHE|1995-11-11|85|6|38|19960601,,,,,,
36|36|36|5|Please Don't Go|IMMATURE|1996-05-04|57|36|13|19960601,,,,,,
37|34|19|29|The World I Know|COLLECTIVE SOUL|1995-11-18|73|19|34|19960601,,,,,,
38|41|38|12|C'mon N Ride It|QUAD CITY DJ'S|1996-03-16|97|3|42|19960601,,,,,,
39|NEW|39|1|Who Will Save Your Soul|JEWEL|1996-06-01|39|11|30|19960601,,,,,,
40|46|40|3|Flood|JARS OF CLAY|1996-05-18|56|37|19|19960601,,,,,,
41|30|2|19|Not Goin' Cry|MARY J. BLIGE|1996-01-27|59|2|20|19960601,,,,,,
42|33|24|14|5 O'Clock|NONCHALANT|1996-03-02|83|24|20|19960601,,,,,,
43|35|5|34|Name|GOO GOO DOLLS|1995-10-14|22|5|36|19960601,,,,,,
44|37|33|11|Renee|LOST BOYZ|1996-03-23|79|33|18|19960601,,,,,,
45|38|1|27|One Sweet Day|MARIAH CAREY & BOYZ II MEN|1995-12-02|1|1|27|19960601,,,,,,
46|56|46|6|Tres Delinquentes|DELINQUENT HABITS|1996-04-27|76|35|20|19960601,,,,,,
47|43|43|8|Machinehead|BUSH|1996-04-13|63|43|20|19960601,,,,,,
48|44|22|16|I Want To Come Over|MELISSA ETHERIDGE|1996-02-17|32|22|20|19960601,,,,,,
49|48|37|16|A Thin Line Between Love And Hate|H-TOWN|1996-02-17|97|37|20|19960601,,,,,,
50|42|17|18|Who Do U Love|DEBORAH COX|1996-02-03|74|17|20|19960601,,,,,,
51|53|51|7|Reach|GLORIA ESTEFAN|1996-04-20|66|42|20|19960601,,,,,,
52|45|38|7|Chains|TINA ARENA|1996-04-20|52|38|12|19960601,,,,,,
53|47|39|8|Don't Wanna Lose You|LIONEL RICHIE|1996-04-13|56|39|15|19960601,,,,,,
54|58|54|7|Your Loving Arms|BILLIE RAY MARTIN|1996-04-20|88|46|13|19960601,,,,,,
55|59|33|16|Don't Cry|SEAL|1996-02-17|33|33|20|19960601,,,,,,
56|57|52|11|Release Me|ANGELINA|1996-03-23|74|52|20|19960601,,,,,,
57|51|32|9|In The Meantime|SPACEHOG|1996-04-06|43|32|20|19960601,,,,,,
58|81|58|4|Hay|CRUCIAL CONFLICT|1996-05-11|90|18|20|19960601,,,,,,
59|55|24|16|I Will Survive|CHANTAY SAVAGE|1996-02-17|90|24|20|19960601,,,,,,
60|60|60|9|Counting Blue Cars|DISHWALLA|1996-04-06|98|15|48|19960601,,,,,,
61|65|61|9|Ain't No Nigga / Dead Presidents|JAY-Z featuring FOXY BROWN|1996-04-06|76|50|20|19960601,,,,,,
62|52|10|14|Lady|D'ANGELO|1996-03-02|67|10|20|19960601,,,,,,
63|90|63|2|The Only Thing That Looks Good On Me Is You|BRYAN ADAMS|1996-05-25|90|52|12|19960601,,,,,,
64|62|62|11|Can't Get You Off My Mind|LENNY KRAVITZ|1996-03-23|96|62|20|19960601,,,,,,
65|69|65|3|Forever More|PUFF JOHNSON|1996-05-18|83|63|13|19960601,,,,,,
66|77|66|3|You Still Touch Me|STING|1996-05-18|89|60|13|19960601,,,,,,
67|NEW|67|1|Only You|112 featuring THE NOTORIOUS B.I.G.|1996-06-01|67|13|28|19960601,,,,,,
68|NEW|68|1|Wrong|EVERYTHING BUT THE GIRL|1996-06-01|68|68|10|19960601,,,,,,
69|61|8|19|Wonderwall|OASIS|1996-01-27|21|8|20|19960601,,,,,,
70|63|53|10|Amish Paradise|WEIRD AL YANKOVIC|1996-03-30|65|53|16|19960601,,,,,,
71|64|64|6|Scarred|LUKE|1996-04-27|80|64|16|19960601,,,,,,
72|67|67|8|Ain't Nobody|FAITH EVANS|1996-04-13|71|67|16|19960601,,,,,,
73|70|35|19|Feels So Good|LINA SANTIAGO|1996-01-27|64|35|20|19960601,,,,,,
74|74|62|10|One For The Money|HORACE BROWN|1996-03-30|92|62|12|19960601,,,,,,
75|68|55|13|Only Happy When It Rains|GARBAGE|1996-03-09|74|55|20|19960601,,,,,,
76|80|72|12|Ever Since You Went Away|ART N'SOUL|1996-03-16|91|72|14|19960601,,,,,,
77|66|39|20|Cumbersome|SEVEN MARY THREE|1996-01-20|59|39|20|19960601,,,,,,
78|75|67|9|Shadowboxin'|GENIUS / GZA|1996-04-06|89|67|13|19960601,,,,,,
79|83|79|6|My Maria|BROOKS & DUNN|1996-04-27|96|79|12|19960601,,,,,,
80|72|72|6|Live & Die For Hip Hop|KRIS KROSS|1996-04-27|82|72|10|19960601,,,,,,
81|79|28|19|Glycerine|BUSH|1996-01-27|39|28|20|19960601,,,,,,
82|78|30|15|Lucky Love|ACE OF BASE|1996-02-24|66|30|17|19960601,,,,,,
83|71|50|13|Do You Want To / Can't Hang|XSCAPE featuring MC LYTE|1996-03-09|63|50|16|19960601,,,,,,
84|91|84|2|I'll Never Stop Loving You|J'SON|1996-05-25|91|62|16|19960601,,,,,,
85|73|73|6|Feel The Music|PLANET SOUL|1996-04-27|78|73|11|19960601,,,,,,
86|88|86|5|Scary Kisses|VOICE OF THE BEEHIVE|1996-05-04|93|77|8|19960601,,,,,,
87|86|74|11|Esa Nena Linda|ARTIE THE 1 MAN PARTY|1996-03-23|98|74|14|19960601,,,,,,
88|NEW|88|1|It's All The Way Live|COOLIO|1996-06-01|88|29|18|19960601,,,,,,
89|84|68|7|Slow Jams|QUINCY JONES|1996-04-20|72|68|9|19960601,,,,,,
90|82|82|5|The World Is A Ghetto|GETO BOYS|1996-05-04|94|82|7|19960601,,,,,,
91|89|78|7|Love Don't Live Here Anymore|MADONNA|1996-04-20|91|78|10|19960601,,,,,,
92|92|92|3|Heartspark Dollarsign|EVERCLEAR|1996-05-18|92|85|6|19960601,,,,,,
93|93|93|3|Let's Lay Together|ISLEY BROTHERS|1996-05-18|94|93|5|19960601,,,,,,
94|85|29|13|Peaches|THE PRESIDENTS OF THE UNITED STATES OF AMERICA|1996-03-09|47|29|14|19960601,,,,,,
95|87|87|8|Guilty|GRAVITY KILLS|1996-04-13|91|86|20|19960601,,,,,,
96|NEW|96|1|One More Try|KRISTINE W|1996-06-01|96|78|15|19960601,,,,,,
97|NEW|97|1|House Keeper|MEN OF VIZION|1996-06-01|97|67|11|19960601,,,,,,
98|76|44|4|The 13th|THE CURE|1996-05-11|44|44|4|19960601,,,,,,
99|96|89|5|I Don't Wanna Be Alone|SHAI|1996-05-04|96|89|5|19960601,,,,,,
100|95|95|3|Hoop In Yo Face|69 BOYZ|1996-05-18|95|95|3|19960601,,,,,,
1|1|1|3|Tha Crossroads|BONE THUGS-N-HARMONY|1996-05-11|2|1|20|19960525,,,,,,
2|2|1|8|Always Be My Baby|MARIAH CAREY|1996-04-06|2|1|32|19960525,,,,,,
"3|3|1|12|Because You Loved Me (From ""Up Close & Personal"")|CELINE DION|1996-03-09|36|1|33|19960525",,,,,,
4|5|2|24|Nobody Knows|TONY RICH PROJECT|1995-12-16|79|2|47|19960525,,,,,,
5|4|4|11|Ironic|ALANIS MORISSETTE|1996-03-16|11|4|32|19960525,,,,,,
6|8|6|8|Give Me One Reason|TRACY CHAPMAN|1996-04-06|60|3|39|19960525,,,,,,
7|6|6|6|You're The One|SWV|1996-04-20|9|5|20|19960525,,,,,,
"8|9|8|10|Count On Me (From ""Waiting To Exhale"")|WHITNEY HOUSTON & CECE WINANS|1996-03-23|32|8|20|19960525",,,,,,
9|7|5|12|1-2-3-4 (Sumpin' New)|COOLIO|1996-03-09|68|5|21|19960525,,,,,,
10|11|9|16|Follow You Down / Til' I Hear It From You|GIN BLOSSOMS|1996-02-10|12|9|46|19960525,,,,,,
11|10|4|13|Down Low (Nobody Has To Know)|R. KELLY featuring RONALD ISLEY|1996-03-02|22|4|20|19960525,,,,,,
12|13|12|11|Keep On Keepin' On|MC LYTE featuring XSCAPE|1996-03-16|62|10|20|19960525,,,,,,
13|12|2|22|Sittin' Up In My Room|BRANDY|1995-12-30|46|2|33|19960525,,,,,,
14|14|14|5|Old Man & Me (When I Get To Heaven)|HOOTIE AND THE BLOWFISH|1996-04-27|28|13|20|19960525,,,,,,
15|23|15|3|Fastlove|GEORGE MICHAEL|1996-05-11|34|8|23|19960525,,,,,,
"16|16|16|16|Insensitive (From ""Bed Of Roses"")|JANN ARDEN|1996-02-10|96|12|40|19960525",,,,,,
17|48|17|16|Get Money|JUNIOR M.A.F.I.A. featuring THE NOTORIOUS B.I.G.|1996-02-10|55|17|20|19960525,,,,,,
18|18|18|9|Sweet Dreams|LA BOUCHE|1996-03-30|63|13|32|19960525,,,,,,
19|17|2|42|Missing|EVERYTHING BUT THE GIRL|1995-08-12|94|2|55|19960525,,,,,,
20|15|8|12|Woo-Hah!! Got You All In Check / Everything Remains Raw|BUSTA RHYMES|1996-03-09|86|8|20|19960525,,,,,,
21|19|9|12|Doin' It|LL COOL J|1996-03-09|28|9|20|19960525,,,,,,
22|21|11|16|All The Things|JOE|1996-02-10|78|11|20|19960525,,,,,,
23|20|20|25|Wonder|NATALIE MERCHANT|1995-12-09|57|20|38|19960525,,,,,,
"24|22|16|12|Closer To Free (From ""Party Of Five"")|BODEANS|1996-03-09|35|16|20|19960525",,,,,,
25|30|25|4|The Earth, The Sun, The Rain|COLOR ME BADD|1996-05-04|46|21|22|19960525,,,,
26|24|23|24|Just A Girl|NO DOUBT|1995-12-16|84|23|29|19960525,,,,,,
27|36|27|3|Macarena (Bayside Boys Mix)|LOS DEL RIO|1996-05-11|47|1|40|19960525,,,,,,
28|26|12|16|1979|THE SMASHING PUMPKINS|1996-02-10|20|12|22|19960525,,,,,,
29|25|6|29|Be My Lover|LA BOUCHE|1995-11-11|85|6|38|19960525,,,,,,
30|28|2|18|Not Goin' Cry|MARY J. BLIGE|1996-01-27|59|2|20|19960525,,,,,,
31|40|31|4|Kissin' You|TOTAL|1996-05-04|59|12|22|19960525,,,,,,
32|32|32|3|You|MONIFAH|1996-05-11|39|32|19|19960525,,,,,,
33|29|24|13|5 O'Clock|NONCHALANT|1996-03-02|83|24|20|19960525,,,,,,
34|31|19|28|The World I Know|COLLECTIVE SOUL|1995-11-18|73|19|34|19960525,,,,,,
35|33|5|33|Name|GOO GOO DOLLS|1995-10-14|22|5|36|19960525,,,,,,
36|39|36|4|Please Don't Go|IMMATURE|1996-05-04|57|36|13|19960525,,,,,,
37|34|33|10|Renee|LOST BOYZ|1996-03-23|79|33|18|19960525,,,,,,
38|35|1|26|One Sweet Day|MARIAH CAREY & BOYZ II MEN|1995-12-02|1|1|27|19960525,,,,,,
39|54|39|3|Children|ROBERT MILES|1996-05-11|75|21|20|19960525,,,,,,
40|46|40|3|Touch Me Tease Me|CASE featuring FOXY BROWN|1996-05-11|84|14|20|19960525,,,,,,
41|51|41|11|C'mon N Ride It|QUAD CITY DJ'S|1996-03-16|97|3|42|19960525,,,,,,
42|27|17|17|Who Do U Love|DEBORAH COX|1996-02-03|74|17|20|19960525,,,,,,
43|43|43|7|Machinehead|BUSH|1996-04-13|63|43|20|19960525,,,,,,
44|41|22|15|I Want To Come Over|MELISSA ETHERIDGE|1996-02-17|32|22|20|19960525,,,,,,
45|38|38|6|Chains|TINA ARENA|1996-04-20|52|38|12|19960525,,,,,,
46|56|46|2|Flood|JARS OF CLAY|1996-05-18|56|37|19|19960525,,,,,,
47|44|39|7|Don't Wanna Lose You|LIONEL RICHIE|1996-04-13|56|39|15|19960525,,,,,,
48|42|37|15|A Thin Line Between Love And Hate|H-TOWN|1996-02-17|97|37|20|19960525,,,,,,
49|60|49|2|Get On Up|JODECI|1996-05-18|60|22|18|19960525,,,,,,
50|50|23|34|Hook|BLUES TRAVELLER|1995-10-07|93|23|34|19960525,,,,,,
51|49|32|8|In The Meantime|SPACEHOG|1996-04-06|43|32|20|19960525,,,,,,
52|37|10|13|Lady|D'ANGELO|1996-03-02|67|10|20|19960525,,,,,,
53|53|53|6|Reach|GLORIA ESTEFAN|1996-04-20|66|42|20|19960525,,,,,,
54|66|54|3|Theme From Mission Impossible|ADAM CLAYTON & LARRY MULLEN|1996-05-11|78|7|20|19960525,,,,,,
55|45|24|15|I Will Survive|CHANTAY SAVAGE|1996-02-17|90|24|20|19960525,,,,,,
56|57|56|5|Tres Delinquentes|DELINQUENT HABITS|1996-04-27|76|35|20|19960525,,,,,,
57|58|52|10|Release Me|ANGELINA|1996-03-23|74|52|20|19960525,,,,,,
