Ratings,Style,Name,Bros,ABV,Avg,Brewery
54,,Big Doedish,-,9.20,4.48,Witch's Hat Brewing Co.
53,,Oaked Mosaic IPA,-,7.50,4.15,Community Beer Company
53,,Oscillation 005,-,8.50,4.31,Finback Brewery
53,,Forester Double IPA,-,7.80,3.49,Two Beers Brewing Co.
53,,Double Overhead,-,9.00,4.15,Green Room Brewing
53,,Maggie,-,9.90,3.8,The Grumpy Troll Restaurant and Brewery
53,,Double IPA,-,8.50,3.04,River Rat Brewery
53,,Space Cowboy,-,9.00,3.72,People's Brewing Company
53,,Aftermath Imperial IPA,-,8.50,3.83,Hale's Ales Brewery & Pub
52,,Lost Rhino Ice Breaker,-,9.20,2.85,Lost Rhino Brewing Company
52,,Buddy System,-,9.10,4.14,Finback Brewery
52,,Of Foam And Fury,-,8.50,4.11,Galway Bay Brewery
52,,Southern Passion/J-17 DIPA,-,8.50,4.39,Other Half Brewing Co.
52,,Red Betty Imperial IPA,-,9.00,3.7,Central City Brewers + Distillers
52,,Double Dry Hopped Space Diamonds,-,8.50,4.44,Other Half Brewing Co.
52,,Talking Backwards Triple IPA,-,10.80,4.56,Ocelot Brewing Company
52,,Spring Elixir (Bartell Drugs 125th Anniversary Special Release),-,10.50,4.35,Fremont Brewing Company
52,,Crucial Crucial Aunt Aunt,-,8.40,4.42,The Veil Brewing Co.
52,,Jacuzzerooski,-,8.00,3.88,Hoof Hearted Brewing
52,,Mandarin Dragonet,-,9.50,4.15,Pipeworks Brewing Company
52,,Amager / Grassroots Shadow Pictures - Skyggebilleder,-,8.00,4.06,Amager Bryghus
52,,Akamai,-,8.20,4.36,Brew Gentlemen
52,,Conga,-,10.00,4.12,Revival Brewing Co.
51,,Stone RuinTen Triple IPA W/Orange Peel & Vanilla Bean,-,10.80,4,Stone Brewing
51,,Hoppocratic Oath,-,8.70,3.93,Great South Bay Brewery
51,,Molotov Hoptail Double IPA,-,8.80,4.11,Mad Fox Brewing Company
51,,Dunegrass,-,7.90,4.15,Barrier Brewing Company
,,,,,,
,,,,,,
,,,,,,
,,,,,,Brewery
51,,Samadhi,-,8.00,3.87,Revolution Brewing
51,,Hubris Imperial IPA,-,8.70,4.45,Lynnwood Grill & Brewing Concern
51,,Isis,-,9.50,3.94,Sun King Brewing Company
51,,Brass Knuckle,-,9.60,4.02,Marin Brewing Company
51,,Dubai Pillee,-,10.00,3.96,Le Trou Du Diable
51,,Juice,-,8.00,4.17,Civil Society Brewing
51,,Hopocalypse White Label (Imperial White IPA),-,8.40,4.11,Drake's Brewing Co.
50,,Tropical Disturbance,-,8.70,4,Swamp Head Brewery
50,,Scarcity,-,11.00,4.37,Altamont Beer Works
50,,Rip Cord,-,9.00,4.19,Daredevil Brewing Co.
50,,Crew 7:45 Escalation,89,8.30,3.9,CREW Republic Brewery GmbH
50,,Sasquatch Ale,-,9.30,3.43,Six Rivers Brewery
50,,Vegemite Sandwich,-,9.50,3.95,The Beer'd Brewing Co.
50,,Fresh IIPA,-,9.00,4.3,Hubbard's Cave Brewery
50,,Hoppit,-,8.00,3.51,Moa Brewing Company
50,,Mandala - Simcoe,-,9.00,4.02,Jackie O's Pub & Brewery
50,,Moebius,-,8.50,4.2,Omnipollo
50,,Bright W/ Citra,-,7.80,4.49,Tree House Brewing Company
50,,Shotgun Double IPA,-,8.50,3.97,Abita Brewing Co.
50,,Grungeist,-,9.50,4.21,Pipeworks Brewing Company
49,,Solar Plexus,-,9.30,4.3,The Tap Brewing Company
49,,Explorer Series:  Flyin' Hawaiian,-,8.40,3.63,Tallgrass Brewing Company
49,,Citra! Citra! Citra!,-,8.00,4.06,Marz Community Brewing
49,,I.I.P.A.,-,8.90,3.99,Perrin Brewery
49,,Honey Hearted,-,16.30,3.93,"Bell's Brewery, Inc."
49,,Hop Test #1 (Ninja Snipa),-,9.70,4.01,Al's of Hampden / Pizza Boy Brewing
49,,Tank Slapper DIPA,-,9.00,4.55,Barley Brown's Brewpub
48,,Woah Equinox,-,8.00,4.17,Magnify Brewing Company
48,,04609 Double IPA,-,6.80,3.63,Atlantic Brewing Company / Mainely Meat BBQ
48,,Wild Oats Series No. 3 - Screaming Beaver - Oak Aged Double IPA,-,9.90,3.68,Beau's All Natural Brewing Company
48,,Fully Adrift,-,11.00,4.29,Pinthouse Pizza Craft Brewpub
48,,Quagmire,-,9.70,3.96,Begyle Brewing Company
48,,Weapons Grade IPA,-,9.00,3.77,The Defiant Brewing Company
48,,Double Watermelon Milkshake IPA,-,9.70,4.49,Tired Hands Brewing Company
48,,Making Trouble,-,9.20,4.04,Mother's Brewing Company
48,,King Of The Mountain Imperial IPA,-,8.00,3.99,Boojum Brewing Company
48,,Carpetbagger,-,9.70,3.89,Deep River Brewing Co.
48,,Railway City Double Dead Elephant,-,7.50,3.4,Railway City Brewing Company
48,,Thee Destroyer,-,9.00,4.23,Revolution Brewing
47,,Full Nelson Organic Imperial IPA,-,8.20,3.93,Nelson Brewing Company
47,,Black Sand,-,7.80,3.6,Strand Brewing Co.
47,,La Vache Folle Double IPA - Columbus,-,9.00,3.79,Microbrasserie Charlevoix
47,,Nelson Sauvin/Motueka DIPA,-,8.50,4.39,Other Half Brewing Co.
47,,Proliferous,-,8.50,4.26,Seventh Son Brewing Co.
47,,Bonnie & Clyde Double India Pale Ale,-,9.40,2.56,Tall Tales Brewing Company
47,,Khaos,-,7.50,4.04,Garrison City Beerworks
47,,Crucial Aunt,-,8.20,4.41,The Veil Brewing Co.
47,,Double Rainbow,-,8.70,3.89,Cismontane Brewing Company
47,,Hoptree IIPA,-,8.00,3.55,Lone Tree Brewing Company
47,,Biter,-,8.00,3.93,Toppling Goliath Brewing Company
,,,,,,
,,,,,,
,,,,,,
,,,,,,Brewery
47,,Fusion XXXI Mozango,-,9.00,4.26,Lagunitas Brewing Company
47,,Plant 1 Powerhouse IPA,-,7.50,3.63,Snoqualmie Falls Brewing Company & Taproom
47,,Smells Like A Citra Safety Meeting,-,8.50,4.11,Dark Horse Brewing Company
46,,Imperial IPA,-,9.00,4.13,Green Flash Brewing Co.
46,,Knotty Pine,-,9.00,4.28,Country Boy Brewing
46,,Mango Double Milkshake IPA,-,9.70,4.56,Tired Hands Brewing Company
46,,Imperial IPA,-, ? ,3.97,Great Dane Pub & Brewing Company (Downtown)
46,,Hodgson's Double India Pale Ale,-,9.90,3.22,Fish Brewing Company / Fishbowl Brewpub
46,,Greenprint,-,8.30,4.12,Other Half Brewing Co.
46,,"Don't Tell Mom, The Baby Citra's Dead",-,8.00,4.46,Only Child Brewing Company
46,,Future Tripping,-,9.25,4.15,Barley Forge Brewing Co.
46,,Mango Bomb,-,13.90,3.51,Al's of Hampden / Pizza Boy Brewing
46,,Blitzen IIIPA,-,10.40,4.32,Faction Brewing
46,,Tropical Kind,-,9.00,3.46,Three Heads Brewing
46,,Queen Of The Yahd,-,6.00,3.53,Foolproof Brewing Company
46,,Nawch Hoppa,-,7.50,4.15,Rock Art Brewery
45,,Oscillation 004,-,8.50,4.12,Finback Brewery
45,,Big Tree IPA,-,7.60,3.86,Bur Oak Brewing Company
45,,Funzino,-,9.50,4.12,Pipeworks Brewing Company
45,,Punch You In The EyePA,-,10.00,4.28,Fifty West Brewing Co
45,,The Implication,-,13.00,3.99,Odd Side Ales
45,,Equinox,-,9.50,4.01,Pipeworks Brewing Company
45,,Double IPA,-,9.50,3.91,(512) Brewing Company
45,,Elle,-,9.50,4.08,From The Barrel Brewing Company
45,,Barrel Aged Overhead,-,8.70,3.61,Kane Brewing Company
44,,Chingadera,-,9.00,4.3,Boneyard Beer Company
44,,Double Dry Hopped Mylar Bags,-,8.80,4.52,Other Half Brewing Co.
44,,DOA (Dead On Arrival),-, ? ,3.82,Ironfire Brewing Company
44,,Super Supernaut,-,8.20,4.46,New England Brewing Co.
44,,Tenaya Creek Tandem Double IPA,-,9.00,3.24,Tenaya Creek Brewery
44,,No Socks IPA,-,8.00,3.8,Old Forge Brewing Company
44,,Hopry,-,7.20,4,Yazoo Brewing Company
44,,Never Mind The Bollox!,-,9.00,3.35,Dugges Ale- & Porterbryggeri AB
44,,Heart Full Of Napalm,-,10.00,4.14,Tapistry Brewing
43,,Peach Double Milkshake IPA,-,9.00,4.18,Tired Hands Brewing Company
43,,Shovelhead,-,8.30,3.92,Buckeye Lake Brewery
43,,Bitter Rival,-,7.30,3.79,The Tap Brewing Company
43,,Hop Dragon Double IPA,-,9.80,3.72,Tahoe Mountain Brewing Co.
43,,Crystal Persuasion,-,8.20,3.65,SoMe Brewing Company
43,,WinterCoat Double Hop,-,8.20,3.81,WinterCoat
43,,The Vicar's Cross,-,8.50,3.91,Boxing Rock Brewing Co.
43,,Seek & Destroy,-,12.70,3.94,Black Market Brewing Co.
43,,Inner Edges,-,8.80,3.82,Tired Hands Brewing Company
43,,Pack Train,-,8.70,3.96,Big Sky Brewing Company
43,,Midtfyns Double IPA,72,9.20,3.54,Midtfyns Bryghus
43,,Insurrection,-,8.50,3.92,Rivertown Brewing Co.
43,,Immoralité,-,9.20,4.2,Brasserie Dieu du Ciel!
43,,2Late,-,9.50,3.59,Brewfist
43,,3rd Rail IPA,-,8.80,3.9,Wedge Brewing Company
42,,Crusher,-,9.00,4.54,The Alchemist Brewery and Visitors Center
,,,,,,
,,,,,,
,,,,,,
,,,,,,Brewery
42,,Ale Of The Hermit,-,8.00,2.78,Hermitage Brewing
42,,Geary's Imperial IPA,-,8.20,3.54,D.L. Geary Brewing Company
42,,Double Dry Hopped Stacks On Stacks,-,8.50,4.19,Other Half Brewing Co.
42,,G/I/A/A (God Is An American),-,9.60,4.14,Adroit Theory Brewing Company
42,,Syzygy,-,10.90,4.23,Seventh Son Brewing Co.
42,,No Resolutions,90,7.60,3.97,The Bronx Brewery
42,,Ocularity,-,9.50,3.94,Bottle Logic Brewing
42,,Mosaic + Waimea,-,8.50,4.45,Other Half Brewing Co.
42,,Nepenthe Ales LOTUS - Eater,70,8.20,3.52,Candia Road Brewing Company
42,,Hop Wash,-,8.00,4.47,Altamont Beer Works
42,,Founders Looking Glass,-,11.10,4.14,Founders Brewing Company
42,,Hopinator,-,7.00,3.64,Holgate Brewhouse / Keatings Hotel
42,,Helltown Purgatory - Double IPA,-,8.00,4.12,Helltown Brewing
42,,Hop Plunge,-, ? ,4.17,El Segundo Brewing Company
42,,Woah Citra,-,8.00,4.32,Magnify Brewing Company
42,,Soooo Big!,-,8.80,4.2,Only Child Brewing Company
42,,Nubian Overlord,-,10.00,3.88,18th Street Brewery
41,,Mr. Todd's Double IPA,-,9.00,4.01,Avondale Brewing Co.
41,,Cryin' Holy IIPA,-,8.50,3.91,Steel String Brewery
41,,Woah Nelly,-,8.00,3.94,Magnify Brewing Company
41,,1000 Barrels Imperial IPA,-,8.25,4.15,Strange Craft Beer Company
41,,Hops Of Fury,-,11.00,4.37,Beachwood BBQ & Brewing
41,,Minnie The Moocher,-,9.20,4.19,Spiteful Brewing
41,,Voo Ka Ray IPA,-,7.50,3.2,Chafunkta Brewing Co.
41,,Brewski Mangofeber DIPA,-,8.00,4.17,Brewski
41,,Daniel's Double,-,9.00,4.15,Appalachian Mountain Brewery
41,,Vehopciraptor Double IPA,89,9.90,3.76,The Unknown Brewing Co.
41,,Torrential,-,8.80,4.34,Fieldwork Brewing Co.
41,,Lily,-,7.50,3.7,From The Barrel Brewing Company
41,,La Vache Folle Double IPA - Simcoe,-,9.00,4,Microbrasserie Charlevoix
41,,Blueberry Cichlid,-,9.50,3.95,Pipeworks Brewing Company
41,,Rise Of The Angels,-,7.70,3.88,18th Street Brewery
41,,Schloppy Monster,-,8.20,4,Rivertowne Brewing
40,,Leafer Madness (Hop Harvest Edition),99,9.00,4.07,Beer Valley Brewing Co.
40,,Moss,-,8.50,3.9,Finback Brewery
40,,Heart Of Dankness Imperial Black IPA,-,10.00,3.99,Country Boy Brewing
40,,Joseph Bellarmin,-,8.50,3.44,Microbrasserie de l'ile d'Orléans
40,,Giant Panda Dub Style India Pale Ale,-,8.70,3.76,Three Heads Brewing
40,,Double Knot,-,9.20,4,Four Peaks Brewing Company - 8th Street Brewery
40,,Moonwalk,-,8.50,3.53,18th Street Brewery
40,,Oblivex,-,9.20,4.52,Tired Hands Brewing Company
40,,Dieselpunk Double IPA,-,8.50,2.96,World Brews
40,,Oscillation 007,-,8.40,4.15,Finback Brewery
40,,Hadouken,-,7.40,4.05,Tiny Rebel Brewing Co.
40,,Double Standard IIPA,-,8.30,4.15,Peekskill Brewery
40,,FOSHOMO,-,8.20,4.59,Brew Gentlemen
40,,Double Centennial Ale,-,9.00,4.2,Lengthwise Brewing Company
40,,Burial / Other Half I Left My Wallet In Bed-Stuy Juice Bar,-,8.50,4.41,Burial Beer Co.
40,,Double IPA,-,8.30,3.97,Saint Archer Brewing Co.
40,,Birdserker Triple IPA,-,10.20,4.17,Black Raven Brewing Co.
,,,,,,
,,,,,,
,,,,,,
,,,,,,Brewery
40,,One Louder,-,8.30,4.1,Barley Forge Brewing Co.
39,,Piglet DIPA,-,8.80,3.52,Black Hog Brewing Co.
39,,Johann And The Giant Peach,-,9.40,4.61,Aslin Beer Company
39,,Catherine The Great,-,7.80,3.96,Myths & Legends Brewing Company
39,,Wilma's Wandering EyePA,-,12.00,3.73,Double Barley Brewing
39,,Big Juice Double IPA,-,9.50,4.06,Three Magnets Brewing
39,,Eviscerated Pathway Of Beauty,-,8.60,4.48,Tired Hands Brewing Company
39,,ZZ Hop Triple IPA,-,9.80,3.96,Auburn Alehouse Brewery & Restaurant
39,,Fruitless Double IPA,-,9.00,3.94,Champion Brewing Company
39,,Cerebral/ Fiction/ Weldwerks/ Odd 13 Brewing Robot Librarian,-,8.25,4.26,Odd13 Brewing
39,,IIPA,-,8.70,4.2,Dangerous Man Brewing
39,,Single Brothers,-,8.90,4.31,The Veil Brewing Co.
39,,Elevator Imperial IPA,-,8.70,3.68,Harvest Moon Brewery
39,,The Great One,-,9.90,3.55,Four Sons Brewing
39,,Hill 88 Double IPA,-,8.80,3.51,Headlands Brewing Co.
39,,Phantom Taxi,-,9.00,3.74,Insight Brewing
39,,Moku Imperial IPA,-,8.10,3.82,Lanikai Brewing Company
39,,Strutter,-,10.20,4.15,Bitter Old Fecker Rustic Ales
39,,Sabre's Edge,-,8.00,3.76,Pearl Street Grill And Brewery
39,,La Schmoove,-,8.20,4.43,Monkish Brewing Co.
38,,Giant Juicebox,-,8.50,4.12,SØLE Artisan Ales
38,,Galaxy Bowl,-,8.00,4.17,Hop Butcher For The World
38,,Kraken,-,9.00,2.62,Triple Voodoo Brewing
38,,Crazy Bitch,-,7.50,3.9,Northwest Brewing Company
38,,Foggier Window,-,8.10,4.51,Monkish Brewing Co.
38,,Tesco Finest American Double IPA,-,9.20,4.14,BrewDog
38,,Coalesce,-,7.80,4.53,Steady Habit Brewing Company
38,,C-Son's Greetings,-,8.00,4.04,The New Old Lompoc
38,,Dynamic Duo IIPA,-, ? ,3.96,Ex Novo Brewing
38,,Project Clementine,-,9.00,3.82,Griffin Claw Brewing Company
38,,The Devil Within,-,9.50,3.68,Ironfire Brewing Company
38,,Eternal Shredder,-,8.50,4.32,The Veil Brewing Co.
38,,Double Nelson,-,8.00,4.62,Hill Farmstead Brewery
38,,Quintuple IPA,-,11.91,4.29,Karbach Brewing Co.
38,,Run For The Hills,-,8.00,3.98,Acoustic Ales Brewing Experiment
38,,Committed Double IPA,-,8.60,3.8,BJ's Chicago Pizza & Brewery Inc.
38,,Rosé Weirdo,-,8.30,4.06,4 Hands Brewing Co.
38,,Middle Child,-,9.50,4.27,Bog Iron Brewing
38,,Howling Moon,-,10.00,3.9,Wolf's Ridge Brewing
37,,Funkmaster Brett IPA,-,7.00,4.2,Revelry Brewing Co
37,,Overthrow,-,8.50,3.76,Backlash Beer Company
37,,100 Million Angels Singing,-,9.20,3.27,Texas Ale Project
37,,Weight Of Sound,-,9.60,4.08,The Beer'd Brewing Co.
37,,Red Flag Double IPA,-,9.10,4.02,Rip Current Brewing
37,,Hop Therapy,-,9.00,4.08,Russell Brewing Company
37,,He Died With His Boots On,-,8.00,4.41,Steady Habit Brewing Company
37,,Oppigårds Thurbo Double IPA,-,8.50,4.33,Oppigårds Bryggeri AB
37,,Hop Star,-,10.10,3.82,Lost Rhino Brewing Company
37,,Imperial Super Guy,-,9.10,3.83,Beyond the Pale Brewing Company
37,,Astral Projection,-,9.20,4.32,Holy Mountain Brewing Company
,,,,,,
,,,,,,
,,,,,,
,,,,,,Brewery
37,,Mosaic Imperial IPA,-,8.20,4.56,Vault Brewing Company
37,,Mandala - Centennial,-,9.00,4.18,Jackie O's Pub & Brewery
37,,Wolf Mother,-,11.20,3.73,Golden Road Brewing
37,,Laser Raptors,-,8.30,4.37,Aslin Beer Company
37,,GUBNA Imperial IPA (Tequila Barrel-Aged),-,10.00,4.03,Oskar Blues Grill & Brew
36,,"Don't Bring Me Down, Zeus",-,8.60,3.94,Begyle Brewing Company
36,,IPA,-,7.00,3.85,Oyster Bay Brewing Co.
36,,Le Diable Au Corps,-,10.00,3.65,Les Brasseurs Du Temps
36,,Dawn Of The Dank,-,11.77,4.03,Cobra Brewing Company
36,,We Ded Mon,-,11.00,4.34,The Veil Brewing Co.
36,,Emelisse DIPA,-,7.90,3.59,Bierbrouwerij Grand-Café  Emelisse
36,,Albatross,-,8.00,4.67,Brew Gentlemen
36,,Twist Of Cane DIPA,-,9.50,3.84,Tomoka Brewery
36,,Get Off My Lawn!,-,8.20,4.39,Cellarmaker Brewing Co.
36,,Stratus Double IPA,-,8.00,4.13,Hailstorm Brewing Co.
36,,Speed Dial,-,8.50,4.3,Trillium Brewing Company
36,,The Imperial IPA,-,8.90,3.96,Flathead Lake Brewing Company
36,,This One Time At Band Camp Double IPA,-,8.50,3.18,Evil Genius Beer Company
36,,Double Dry Hopped Forever Simcoe,-,8.50,4.48,Other Half Brewing Co.
36,,Liminal Moment,-,7.00,4.09,South County Brewing Co.
36,,Art Of Dankness,-,9.20,3.9,Ritual Brewing Co.
36,,Simple Malt Double IPA DH,-,8.00,4.15,Brasseurs Illimités
36,,ONE,-,8.00,4.6,Sand City Brewing Co.
36,,Laser Cat,-,7.80,4.23,Medusa Brewing Company
36,,"Judge, Jury & Executioner IIIPA",-,11.20,4.11,Ironfire Brewing Company
36,,Homie,-,8.20,4.09,Rhinegeist Brewery
36,,Island In The Sun Double IPA,-,8.90,3.95,Conshohocken Brewing Company
36,,Bonnie's Raggedy Ass Double IPA,-,8.50,4.07,Griffin Claw Brewing Company
36,,Armor Shark,-,9.50,3.89,Al's of Hampden / Pizza Boy Brewing
36,,Triple Fist,-,9.60,4.2,Revolution Brewing
36,,10-Day IPA,78,9.00,3.59,O'Fallon Brewery
35,,Safe Word Triple IPA,-,11.10,4.27,Breakside Brewery
35,,Nectar And Knife DIPA,96,8.00,4.42,Triple Crossing Brewing
35,,JFK 2 LAX,-,10.20,4.6,Monkish Brewing Co.
35,,Double India Pale Ale,-,10.50,3.53,Long Ireland Beer Company
35,,Hop Harbor,86,8.30,3.73,Full Tilt Brewing
35,,Good Good Northeast Double IPA,-,8.00,4.17,SØLE Artisan Ales
35,,Dr Pat's IPA,-,7.50,3.81,High Hops Brewery
35,,Simcoe Nerd,-,7.50,4.26,SØLE Artisan Ales
35,,Velocihoptor,-,8.40,3.69,Ninkasi Brewing Company
35,,Kaleidoscopic Dreamscape,-,8.00,4.05,SØLE Artisan Ales
35,,Special Sauce B1 (Mosaic),-,8.50,4.36,Mikerphone Brewing
35,,EGOIPA,-,10.00,4.3,Carton Brewing Company
35,,Wet Maximus,-,7.50,4.48,Lagunitas Brewing Company
35,,Divide & Conch'r,-,8.00,3.94,Idyll Hounds Brewing Company
35,,Other Half/The Veil Tropical Depression,-, ? ,4.16,Other Half Brewing Co.
35,,La Vache Folle Double IPA - Amarillo,-,9.00,4.1,Microbrasserie Charlevoix
35,,187 On An Undercover Hop,-,10.00,4.02,Parallel 49 Brewing Company
35,,Always Bet On Green,-,8.50,4.09,Other Half Brewing Co.
35,,Rodney Dankerfield,-,8.70,4.44,Cellarmaker Brewing Co.
,,,,,,
,,,,,,
,,,,,,
,,,,,,Brewery
35,,Jet Noise,-,8.00,3.65,Young Veterans Brewing Co.
35,,Le Peloton,-,7.80,4.58,Tree House Brewing Company
35,,Infinity + ONE,-,8.20,4.82,Sand City Brewing Co.
34,,Quasar Double IPA,-,8.50,3.9,Jupiter
34,,Cane Blade Double IPA,-,8.20,4.04,Backpocket Brewing
34,,Double IPA,-,8.50,4.36,Zipline Brewing Co
34,,Joooseee Boizzz,-,11.00,4.05,The Veil Brewing Co.
34,,Daddy's Home,-,10.60,4.14,The Veil Brewing Co.
34,,Derailleur,-,8.00,4.32,Peg's Cantina & Brew Pub
34,,Hopkilla,-,8.50,3.69,People's Brewing Company
34,,Minoh W-IPA,-,9.00,3.75,A.J.I. Beer Inc
34,,Everybody Wants Some *Idaho 7*,-,8.00,3.86,Hoof Hearted Brewing
34,,Widowmaker,-,10.20,3.97,Fall River Brewing Company
34,,Double Tap,-,10.00,2.8,Infamous Brewing Company
34,,Space Cadet,-,9.10,4.39,Voodoo Brewing Company
34,,Hoplicity,-,9.00,4.03,Three Taverns Craft Brewery
34,,IdonteverEVERwanttoBU,-,9.30,4.54,The Veil Brewing Co.
34,,Smoke N Dank,-,11.00,4.35,Altamont Beer Works
34,,Double,-,7.70,4.27,Upstate Brewing Company
34,,DFH Ale,-,9.50,4.12,Dogfish Head Craft Brewery
34,,Waimea/Mosaic DIPA,-,8.50,4.11,Other Half Brewing Co.
34,,Whoopass,-,8.00,3.98,Roc Brewing Company
34,,Blue Bridge Double Pale Ale,-,8.20,3.62,Spinnakers Gastro Brewpub & Guesthouse
34,,Perfect Touchdown,-,9.00,3.69,Tired Hands Brewing Company
33,,Party At The Moon Tower,-,8.30,3.82,Latitude 42 Brewing Company
33,,Scorpius Morchella,-,8.20,4.74,Toppling Goliath Brewing Company
33,,Idletyme,-,8.00,4.03,Idletyme Brewing Company
33,,Hoof RARted,-,9.00,3.94,RAR Brewing (Realerevival)
33,,Double Strike,-,9.00,3.9,Lightning Brewery
33,,Double IPA,-,8.20,3.84,Propeller Brewery
33,,Double Dry Hopped Suparillo,-,8.60,4.32,Other Half Brewing Co.
33,,IPf'nA,-,10.00,4.09,Panther Island Brewing
33,,Shipload Of Hops,-,8.90,3.16,Granville Island Brewery
33,,The Murray Project,-,9.20,4.21,Blackrocks Brewery
33,,Elephunk,-,9.90,4.18,Odell Brewing Company
33,,Tundra,-,11.00,3.96,Fieldwork Brewing Co.
33,,Lotsa' Problems IIPA,-,8.50,3.69,Perrin Brewery
33,,Picture Of Nectar,88,9.30,3.98,Southbound Brewing Company
33,,Lupulin Suplex Double IPA,-,8.70,4.22,Flying Goose Brew Pub & Grille
33,,Ganja Juice,-,8.50,3.99,Altamont Beer Works
33,,Whiny The Complainer,-,10.80,3.94,Big Time Brewery & Alehouse
33,,$eeing Green,-,9.00,4.12,Civil Society Brewing
33,,Vexillum,-,9.00,4.13,Four Winds Brewing Co.
33,,Hors Série Double IPA,-,8.30,4.13,Les Trois Mousquetaires
33,,Peak Oil Imperial IPA,-,9.00,4.42,Magnify Brewing Company
33,,Titanoboa,-,9.50,3.91,Rogness Brewing Company
33,,Secret Poncho,-,8.50,4.47,Tired Hands Brewing Company
33,,The Incredible Hop Imperial India Pale Ale,-,10.80,3.37,The Fort Collins Brewery
32,,Man Eater,-,8.30,3.77,Hi-Wire Brewing
32,,Boss Man,-,8.70,3.97,The Veil Brewing Co.
,,,,,,
,,,,,,
,,,,,,
,,,,,,Brewery
32,,Old Grogham Imperial IPA,-,8.50,3.54,Natian Brewery
32,,Doubletyme,-,8.00,3.95,Idletyme Brewing Company
32,,Chromoscope,-,8.00,4.09,Finback Brewery
32,,More IIPA,-,8.50,3.73,Frost Beer Works
32,,Johann The Mango Thief,-,9.40,4.6,Aslin Beer Company
32,,Exp. 007 Imperial IPA,-,8.30,4.47,Other Half Brewing Co.
32,,Luciferin XIPA,-,7.90,3.7,Firefly Hollow Brewing Co.
32,,Double IPA,-,9.00,4.03,Persephone Brewing
32,,Ashley Gang,-,9.80,3.95,Big Top Brewing Company
32,,Newtonian,-,8.40,3.64,Hopsters
32,,Ruination Double IPA 2.0 W/ Orange Peel And Vanilla Bean,-,8.50,4.06,Stone Brewing
32,,Hopdemonium IPA,-,8.00,3.85,Powell Street Craft Brewery
32,,Minor Axident,-,8.00,3.9,Against The Grain Brewery & Smokehouse
32,,East Bay IPA,-,7.80,3.75,Ale Industries
32,,Therapist Imperial IPA,86,10.40,4.04,Dust Bowl Brewing Company
32,,Grave,-,10.50,3.99,Jackie O's Pub & Brewery
32,,Double Jeopardy,-,10.50,4.15,Scofflaw Brewing Company
32,,War Pigeon,-,8.00,4.1,Drake's Brewing Co.
32,,HopDoom,-,11.50,3.92,Naparbier Sdad. Coop.
32,,Headaches,-,8.20,4.25,Magnify Brewing Company
32,,Woodwolf,-,9.30,4.1,Seventh Son Brewing Co.
32,,Contains No Juice,-,8.10,4.39,Alvarado Street Brewery
31,,MK Ultra,-,8.50,4.16,Finback Brewery
31,,Twisted Pine Hoppy Man IIPA,86,11.00,3.43,Twisted Pine Brewing Company
31,,Auspicious Day,-,9.80,4.16,Finback Brewery
31,,Hop Vivant,-,9.70,4.45,Mountain Sun Pub & Brewery
31,,Dragon Series Blue Dragon Double IPA,-,7.50,3.92,Alley Kat Brewing Company
31,,Already Taken,-,8.00,4.03,The Beer'd Brewing Co.
31,,Nummy Nug Nug,-,8.00,4.42,Other Half Brewing Co.
31,,Blueberry Thrill,-,9.00,3.88,Tyranena Brewing Company
31,,Haazee Guizz,-,9.30,4.51,Monkish Brewing Co.
31,,Undine Double IPA,89,8.50,3.93,Down the Road Brewery
31,,Decadence,-,10.00,4.21,Trinity Brewhouse
31,,Knotty DIPA,-,8.50,4.13,Three Weavers Brewing Company
31,,Savage Nimbus Double IPA,-,8.00,4.15,StormBreaker Brewing
31,,"""Umbus"" Double Rye IPA",-,8.00,3.76,Riverwalk Brewing
31,,Seventh Wonder,-,8.50,4.63,Civil Society Brewing
31,,Demanda Double IPA,-,9.70,3.83,Spiteful Brewing
31,,Hip Hop,-,8.60,4.08,Hollister Brewing Co.
30,,Olde Yeller IPA,-,7.20,3.8,Market Cross Pub & Brewery
30,,Goldilox,-,8.00,4.01,SoMe Brewing Company
30,,Special Sauce B5 (Nelson Sauvin),-, ? ,4.39,Mikerphone Brewing
30,,Pipeworks/Toppling Goliath Double Creature Feature,-,9.00,4.13,Pipeworks Brewing Company
30,,Sherbrooke Bad Hare Day,-,7.80,4.11,Alley Kat Brewing Company
30,,Cat Cat Boy Boy,-,8.40,4.11,The Veil Brewing Co.
30,,Thunderhop Double IPA,-,8.00,3.67,Church Brew Works
30,,Palo Alto Atlas Double IPA,-,8.50,3.62,Hermitage Brewing
30,,I Never Sleep,-,8.40,4.64,Monkish Brewing Co.
30,,Atomically,-,8.30,4.62,Monkish Brewing Co.
30,,Perigosa Imperial IPA,-,9.20,4.04,Cervejaria Bodebrown Ltda.
,,,,,,
,,,,,,
,,,,,,
,,,,,,Brewery
30,,Silverback Double IPA,-,8.75,3.86,CB Craft Brewers
30,,Fraxinus Maximus,-,8.50,4,Cahaba Brewing Company
30,,Mandala ' Single Hop Imperial India Pale Ale',-,9.00,4.02,Jackie O's Pub & Brewery
30,,44 Magnum,-,8.70,3.93,4 Noses Brewing Company
30,,Shred The Gnar,-,8.30,3.94,Goose Island Beer Co.
30,,Hopilicious IPA,-,7.20,3.86,Iron Hill Brewery & Restaurant
30,,Jigawatts DIPA,-,8.30,4.1,Broad Brook Brewing Company
