Ratings,Style,Name,Bros,ABV,Avg,Brewery
20,,Sugar Pine Porter,-,6.00,3.67,Tahoe Mountain Brewing Co.
20,,Old Bongwater Hemp Porter,-,5.50,4.14,KettleHouse Brewing Co. (Southside Taproom)
20,,Pablo Escobeer,-,5.80,3.96,Beachwood BBQ & Brewing
20,,Blackbird Porter,-,6.00,3.58,Island Brewing Company
20,,Common Grounds,-,5.40,3.85,Magic Rock Brewing
,,,,,,
,,,,,,
,,,,,,
,,,,,,Brewery
20,,Palo Alto Brewing Barley Legal Coconut Porter,-,6.50,3.39,Firehouse Grill & Brewery
20,,Robust Porter,-,6.60,3.81,Council Brewing Company
20,,Pulsar Porter,-,4.70,3.67,Galaxy Brewing Company
19,,PBJ Crunch (Peanut Butter & Jelly Porter),-,6.00,3.9,Manayunk Brewery and Restaurant
19,,Chocolate Porter,-, ? ,3.75,Lost Coast Brewery and Cafe
19,,Imperial Breakfast Porter,-,9.90,4.15,Plough Monday
19,,Arctic Blast Vanilla Porter,-,5.80,3.54,Vertigo Brewing
19,,Black Widow Porter,-,7.35,3.83,McMenamins
19,,Black Pearl,-,12.30,4.17,Maui Brewing Co.
19,,Estonya Whiskey Barrel Aged Imperial Porter,-,11.90,3.94,10 Barrel Brewing Co.
19,,Monteith's Barrel Aged Porter,-,6.50,3.61,Monteith's Brewing Co.
19,,Arizuma Series Ironwood Imperial Porter,-,7.00,3.55,The Phoenix Ale Brewery
19,,K'paui,-,7.00,3.77,Bent Kettle Brewing
19,,Chocolate Lobster,-,5.60,3.92,Dogfish Head Craft Brewery
19,,Robust Porter,-,5.50,3.82,Emmett's Brewing Company
19,,Exit 7:  20th Anniversary Pork Roll Porter,-,7.50,4.06,Flying Fish Brewing Company
19,,Imperial Vanilla Porter,88,9.50,4.04,Kancamagus Beer Company
19,,Imperial Choconaut Porter,-,7.90,4.28,Firefly Hollow Brewing Co.
19,,Beer Week Sauce,-,6.00,3.92,Left Hand Brewing Company
19,,Boxcarton,-,4.00,4.26,Carton Brewing Company
19,,McGuire's Porter,-,5.30,3.53,McGuire's Irish Pub
19,,Tusk & Grain Tequila & Bourbon Aged Coffee Porter With Mexican Chocolate,-,10.93,4.32,Saint Archer Brewing Co.
19,,Peanut Butter Porter,-, ? ,4.2,Liquid Mechanics Brewing Co.
19,,Tusk & Grain Brandy Barrel Aged Coffee Porter,-,12.85,4.3,Saint Archer Brewing Co.
19,,Prometheus,-,8.30,4.03,Sly Fox Brewing Company
19,,Purgatory Porter,-,5.60,3.76,The Blind Bat Brewery LLC
19,,Smoked Porter,-,5.20,3.49,Davidson Brothers Restaurant & Brewery
19,,Blue Top Porter,-, ? ,3.58,Skagway Brewing Company
19,,Sweet (Sød),-,6.70,3.9,MAD Beer
18,,Tuckaleechee Porter,-,6.30,3.18,Smoky Mountain Brewery & Restaurant
18,,Pour Me Something Mistah,-, ? ,3.94,New Orleans Lager & Ale Brewing Company (NOLA)
18,,Friar's Porter,-, ? ,3.68,North Country Brewing
18,,Graham Cracker Porter,-,7.00,3.22,Lefty's Brewing Company
18,,God Damn Coffee Pigeon Porter,-,8.20,4.14,Spiteful Brewing
18,,Porter Coco/Chipotle,-,7.00,4.08,Brasserie Dunham
18,,Tent Pole Vanilla Porter,-,6.10,3.72,Bonfire Brewing Co.
18,,Point Loma Porter,-, ? ,3.6,Coronado Brewing Company
18,,Alesmith X Mikkeller Porter,-,8.50,4.31,AleSmith Brewing Company
18,,"Victory At ""Candy Cane Cove""",-,10.00,4.13,Ballast Point Brewing Company
18,,Mad River Brewer's Secret,-,9.00,4.02,Mad River Brewing Company
18,,Transporter,-,5.30,3.79,Assawoman Bay Brewing Company
18,,Dirge Double Brown Porter,-,9.60,3.53,Cigar City Brewing
18,,Rochester Mills Paint Creek Porter,-,5.70,3.5,Rochester Mills Beer Co.
18,,Uncle Lumpy’s Vanilla Porter (with British Beer Co),-,5.70,3.38,Woodstock Inn Brewery
18,,Graveyard Shiftee,-,8.50,4.02,Holy City Brewing
18,,Carpe Brewem Peanut Butter Porter,-,6.00,3.83,Empyrean Brewing Company
18,,Trafalgar Cognac Aged Porter,-,5.00,3.33,Trafalgar Ales & Meads
18,,Carpe Noctem Coffee Porter,-,7.20,4.11,Canton Brewing Company
18,,Damn Dirty Ape,-,10.30,3.65,Greenbush Brewing Company
18,,Black Rock Porter,-,5.30,3.79,Triple Rock Brewery & Alehouse
,,,,,,
,,,,,,
,,,,,,
,,,,,,Brewery
18,,Naked Porter,-, ? ,3.83,Dry Dock Brewing Co.
18,,Midnight Pass Porter,-,6.50,3.62,Sarasota Brewing Company
18,,Black Bear Porter,-,6.90,3.39,SoCal Beer Company
18,,Bourbon Black Cherry Porter,-,6.00,4.13,Short's Brewing Company
18,,Java Porter,-,6.10,3.65,Crown Brewing
18,,Great Lakes Woodtooth Porter,-,6.20,3.85,Great Lakes Brewing Co.
18,,Praetor Imperial Porter,-,7.50,4,Mispillion River Brewing
18,,Sow Your Wild Oatmeal Porter,-,6.50,3.52,The Wrecking Bar Brewpub
17,,Crux Porter,-,5.20,3.87,Crux Fermentation Project
17,,Desserted,-,6.90,3.93,Jailbreak Brewing Company
17,,Sable,-,7.40,3.98,Night Shift Brewing
17,,Bloody Knucle Robust Porter,-,6.00,3.87,Smog City Brewing
17,,MC AM,-,7.80,4.33,Barreled Souls Brewing Company
17,,Highwater Porter,-,5.00,3.56,Skagit River Brewery
17,,PM Porter,-,5.70,3.88,BJ's Restaurant & Brewhouse
17,,Guilty Pleasure,-,8.10,3.9,7venth (Seventh) Sun Brewery
17,,Briny Deep Porter,-,5.40,3.9,Outer Banks Brewing Station
17,,Porter,-,5.80,3.6,The Old Bakery Beer Company
17,,What The Phở?,-,5.30,3.24,Marz Community Brewing
17,,Flagstaff Blackbird Porter,-,6.00,3.57,Flagstaff Brewing Company
17,,Transporter,-,5.40,3.47,Kulshan Brewing Company
17,,Monon Porter,-,6.00,4.18,Broad Ripple Brew Pub
17,,Deep Roots Chocolate Porter,-,7.00,3.76,Wiley Roots Brewing Co
17,,Evil Twin P.H.A.T. Porter,-,6.00,3.74,Evil Twin Brewing
17,,Great Lakes Harry Porter And The Cherry Hoarder,-,7.00,3.93,Great Lakes Brewery
17,,Mocha Porter,-,6.30,4.12,Funky Buddha Brewery
17,,Angels With Filthy Souls 2016,-,9.30,4.55,Bissell Brothers Brewing Co.
17,,Karass Robust Porter,-,6.60,4.02,Rare Form Brewing Company
17,,The Great Porter,-,5.50,3.81,Man Skirt Brewing
17,,Smoked Porter,-,6.00,4.04,Captain Lawrence Brewing Co.
17,,Vanilla Bean Porter,-,6.20,4.23,350 Brewing Co.
17,,Blind Jake,-,6.00,3.98,Pinthouse Pizza Craft Brewpub
17,,Midnight Vorlauf Coffee Porter,-,6.50,4.12,Market Garden Brewery
17,,Knecht Ruprecht II,-,6.70,4.41,The Lone Pint Brewery
17,,Hudepohl Classic Porter,-, ? ,3.2,Hudepohl-Schoenling Brewing Co.
17,,La Colada Coffee Porter,-,7.50,4.21,Biscayne Bay Brewing Co.
17,,Pitmaster Porter,-,5.80,3.91,Blue Tractor BBQ & Brewery
17,,Pour Over Porter,-, ? ,4.12,Pulpit Rock Brewing Company
17,,Ken Schmidt Aloha Plenty,-,9.50,4.22,Iron Fist Brewing Company
17,,Common Table Beer,-,4.00,3.94,Kent Falls Brewing Company
17,,The Dude White Russian Java Porter,-,6.10,4.13,Crown Brewing
17,,Rowster Coffee Porter,-,7.20,3.91,Elk Brewing
16,,Redwood Lodge Brown Porter,-,5.50,3.46,Redwood Lodge
16,,Grinning Face Porter,-,6.20,3.91,The Dudes' Brewing Company
16,,Poorboy,-,7.00,3.99,Atwater Brewery
16,,Doc's American Porter,-,7.50,3.43,Crystal Springs Brewing Company
16,,Mud Monster,-,9.50,4.24,Pipeworks Brewing Company
16,,Black Bear Voodoo Bear Porter,-,6.30,3.44,Black Bear Brewery
16,,Black Possum Beer,-,5.50,4.03,Roundabout Brewery
16,,Pewaukee Porter,-,6.00,3.75,Delafield Brewhaus
,,,,,,
,,,,,,
,,,,,,
,,,,,,Brewery
16,,Baby-Maker,-,5.40,3,Iron Duke Brewing
16,,Black Market Porter,-,6.10,4.04,Sixpoint Brewery
16,,Hellbender,-,6.70,3.97,Sprague Farm & Brew Works
16,,Mocha Joe's Coffee House Porter,-, ? ,3.21,Howler Brewery
16,,Rock Bottom Porter,-, ? ,3.7,Rock Bottom Restaurant & Brewery
16,,Panty Dropper,-,8.00,3.61,Sick N Twisted Brewing Co.
16,,Prince William's Porter,-,4.80,4.11,Broken Tooth Brewing
16,,Old Eagle Chocolate Porter,-, ? ,4.17,Tribute Brewing Co.
16,,Buzzard Brothers Pumpkin Porter,-,4.50,3.54,Round Guys Brewing Company
16,,Buzz Buzz Coffee Porter,-,6.20,3.9,Salmon River Brewery
16,,King Porter Stomp,-,6.90,3.98,Cape May Brewing Company
16,,Mind Drive,-,10.00,3.78,Pinglehead Brewing Co. / Brewer's Pizza
16,,Hiram's Bones Porter,-,5.50,3.36,Kinkaider Brewing Co.
16,,God Damn Maple Syrup Pigeon Porter,-,8.20,4.06,Spiteful Brewing
16,,Way Cream Porter,-,5.60,3.75,Cervejaria Way
16,,Sam Patch Porter,-, ? ,4.08,Rohrbach Brewing Company (Brewpub)
16,,Pecan Porter,-,6.00,3.68,Quest Brewing Co.
16,,Innis & Gunn Spiced Rum Aged Porter,-,7.40,3.61,Innis & Gunn
16,,Pinkerton Porter,-, ? ,3.31,Naked City Taphouse
16,,Brunus Robustus,-,7.50,3.53,Mike Hess Brewing - Miramar
16,,Smoked Porter,-,6.50,4.03,Al's of Hampden / Pizza Boy Brewing
16,,Bad Attitude Two Penny Uischi Cask Aged Porter,-,10.02,3.42,Birrificio Ticinese
16,,Flying Mouse 8,-, ? ,3.54,Flying Mouse Brewery
16,,1535 Pearl Street Porter,-, ? ,3.72,Mountain Sun Pub & Brewery
16,,Northern Star Mocha Porter,-,5.90,3.91,Northern Monk Brew Co.
16,,Barrel-Aged Framinghammer - Graham Cracker,-, ? ,4.44,Jack's Abby Brewing
16,,Imperial Cacao Porter,-,8.50,3.63,ShawneeCraft Brewing Company
16,,Gust 'n Gale Porter,-, ? ,4.12,Pizzeria Uno Chicago Grill & Brewery
16,,People Mover Porter,-,5.80,3.77,Detroit Beer Co.
16,,Rum Barrel-Aged Gonzo Imperial Porter,-,11.80,3.5,Flying Dog Brewery
16,,Bob's 15B Porter,-,6.00,4.16,New Albanian Brewing Company - Pizzeria and Public House
16,,Last Waltz,-,9.00,3.94,Round Guys Brewing Company
15,,Brickyard Porter,-,6.40,3.97,Cannonball Creek Brewing Company
15,,Pow Town,-,5.80,3.82,Townsite Brewing
15,,Joe Chavez,-, ? ,4,Sante Adairius Rustic Ales
15,,Foggy Jack,-,5.70,3.49,Canal Park Brewing Co.
15,,Populous,-,7.10,4.17,Dark City Brewing Co.
15,,Blood Turning Black Aged In Jim Beam Bourbon Barrels,-,13.90,4.27,Spring House Brewing Company
15,,Deez Coconutz Coconut Porter,-,6.00,3.93,Lynnwood Grill & Brewing Concern
15,,Double Bean Dream,-,8.50,3.85,Al's of Hampden / Pizza Boy Brewing
15,,Dark Ale,-,7.20,4.26,Common Roots Brewing Company
15,,Little Ghost,-,6.30,3.93,Jackie O's Pub & Brewery
15,,Blackheart,-,11.00,4.33,Foley Brothers Brewing
15,,God Damn Chocolate Fudge Pigeon Porter,-,8.20,4.12,Spiteful Brewing
15,,Fluffy Pumpkin Vanilla Porter,-,5.40,3.66,Odyssey Beerwerks
15,,BBA Hail To The Darkness,-,8.50,4.21,Arclight Brewing Company
15,,Sherbrooke Chocolate Cherry Ostiarius,-,6.50,4.12,Alley Kat Brewing Company
15,,Oost-Indië Porter,-,6.50,3.56,Jopen Bier BV Haarlem
15,,Pyroclastic Porter,-,5.00,3.64,Mazama Brewing Co.
15,,Hoover's Porter,91,5.50,3.82,Northampton Brewery
,,,,,,
,,,,,,
,,,,,,
,,,,,,Brewery
15,,Smoked Porter,-, ? ,4.21,Minneapolis Town Hall Brewery
15,,Palisade Porter,-,5.30,3.8,Voyageur Brewing Company
15,,Porter Justice,-,7.70,3.94,Stubborn Beauty Brewing Company
15,,True Culture Oatmeal Coffee Porter,-,5.50,4.44,True Vine Brewing Company
15,,Barrio Nolan's Porter,-,6.20,4.45,Barrio Brewing Company
15,,Pumpkin Latte Porter,-,6.00,3.89,Funky Buddha Brewery
15,,Pacecar Porter,-,5.00,3.57,Champion Brewing Company
15,,C Porter,92,6.20,4.16,LauderAle
15,,Mt. Hood Smoked Porter,-,5.00,3.87,Ice Axe Grill / Mt. Hood Brewing Co.
15,,Peavine Porter,-,5.50,4.08,Silver Peak Restaurant & Brewery
15,,Barley Legal Coconut Porter,-,6.50,3.27,Palo Alto Brewing Company
15,,Svart,-,5.50,3.6,Gamla Slottskällans Bryggeri AB
15,,Porter For Paradise,-,6.50,3.88,Somerville Brewing Company (Slumbrew)
15,,Contract Killer,-,7.50,4.15,Blackwater Draw Brewing Co.
15,,Pecan Porter,-,4.50,3.28,Big Texan Brewery
15,,Nickel Brook Pissed Off Pete's Pumpkin Porter,-,6.00,3.92,Nickel Brook Brewing Co.
15,,Frog Island Porter,67,6.00,3.5,Frog Island Brewing Company
15,,Irvington Juniper Porter,-,5.10,3.77,Alameda Brewhouse
15,,Pakala Porter,-,4.30,3.61,Kauai Island Brewery & Grill
15,,Brunus Induresco Coffee Porter,-, ? ,4.24,Mike Hess Brewing - Miramar
15,,PM Porter,-, ? ,3.35,"BJ's Pizza, Grill & Brewery"
15,,Evil Twin Nurse Pepper,-,7.50,3.75,Evil Twin Brewing
15,,Rookie Of The Year,-,7.00,3.55,Trophy Brewing
15,,P.A. Porter,-,5.50,3.67,Selin's Grove Brewing Company
15,,Cowabunga Porter,-,6.40,4.37,Iron Hill Brewery & Restaurant
15,,Horchata Porter,-,6.00,3.24,Ensenada Brewing Co.
15,,Coco Poco Imperial Coconut Porter Aged In Rum Barrels,-,7.50,4.2,Tyranena Brewing Company
15,,Nelsons Blood,-,4.50,3.6,The Lord Nelson Brewery Hotel
15,,Trafalgar Chocolate Orange Porter,-,5.00,2.67,Trafalgar Ales & Meads
15,,Red Eye Porter,-,5.00,3.87,Milkhouse Brewery
15,,Marin Chocolate Airporter Porter,-,9.50,4.33,Marin Brewing Company
15,,Ægir Sumbel Porter,-,4.70,3.9,Ægir Bryggeri
15,,Pistolero Porter,81,6.00,3.54,Payette Brewing
15,,Bricks & Mortar,-,6.00,4.03,Left Field Brewery
15,,Instant Karma Porter,-,6.20,3.56,Starpoint Brewing
15,,Echo Chamber,-,10.00,3.92,Burlington Beer Co.
15,,Starquake Porter,-,5.50,3.89,Bottle Logic Brewing
14,,Wrecking Bar,-,8.50,3.82,The Workshop Brewing Company
14,,"Hazelnut Cream & Sugar, Please",-, ? ,4.09,Peg's Cantina & Brew Pub
14,,Royal Oak Pappy's Porch Sippin' Porter,-,6.00,3.74,Royal Oak Brewery
14,,Bill's Porter,-, ? ,3.99,Berwick Brewing Company
14,,Imperial Lord Smog Almighty,85,11.00,3.82,Beavertown Brewery
14,,Pigasus Porter,-, ? ,3.91,Kannah Creek Brewing Company
14,,Russian River Porter,-,5.75,3.89,Russian River Brewing Company
14,,Fairfax Coffee Porter,-,5.50,3.89,Iron Springs Pub & Brewery
14,,Porter's Porter,-, ? ,3.65,South Street Brewery
14,,Vanilla Porter,-,6.00,3.58,Railhouse Brewery
14,,Victory At Sea - Peanut Butter & Chocolate,-,10.00,3.73,Ballast Point Brewing Company
14,,Bourbon Barrel Aged Dark Side Porter,-,7.50,3.69,The New Old Lompoc
14,,Rice Pudding Porter,-,5.00,3.27,Huss Brewing Co
,,,,,,
,,,,,,
,,,,,,
,,,,,,Brewery
14,,Cacao Chocolate Porter,-,6.40,3.62,Aztec Brewing Company
14,,"Maui / Stone ""Aloha! Berlin""",-,9.10,4.04,Stone Brewing - Berlin
14,,Cabotage,-,9.50,4.1,Funky Buddha Brewery
14,,Black Eye Imperial Porter,-,8.50,3.92,Scratchtown Brewing Company
14,,Ninja Latte,-,5.20,4.04,Asheville Brewing Company
14,,Sherbrooke Ochsner’s 1905 Alberta Porter,-,5.60,4.2,Alley Kat Brewing Company
14,,Coconut Porter,-,8.30,3.6,Thorn Street Brewery
14,,Joe,-,7.80,4.31,Happy Valley Brewing Company
14,,Java Porter,-,5.75,3.37,Bloomington Brewing Company
14,,Fusion,-,6.10,4.01,Kinetic Brewing Company
14,,One Down,-,7.75,4.01,Bog Iron Brewing
14,,Shot In The Dark Oatmeal PORTER,-,6.70,3.92,Wildcard Brewing
14,,S.I.P......Stigz's Imperial Porter,-,8.40,4.04,2SP Brewing Company
14,,Chicory Mocha Porter,-,5.80,3.79,Good Nature Farm Brewery & Tap Room
14,,Carver's Army,-,7.00,3.8,Black Acre Brewing Co.
14,,Pinnacle Porter,-,5.40,3.56,Bend Brewing Company
14,,Festivity,-,5.00,3.67,Bath Ales Ltd
14,,Philadelphia Porter,-,6.00,3.81,Manayunk Brewery and Restaurant
14,,Koffi Porter,-,6.30,3.88,La Quinta Brewing Co.
14,,Coffee Porter,-, ? ,3.91,Wagner Valley Brewing Co.
14,,Cup Of Jose,-,6.20,4,Wynwood Brewing Company
14,,Porter,-,5.75,4.04,Red Lodge Ales
14,,Blue Bird,-,5.50,3.99,Birdland Brewing Company
14,,Poplar Porter,-,4.50,2.8,Northwoods Brewpub and Grill
14,,Porter,-,5.70,4.06,Broadway Brewery & Restaurant
14,,4-Play Porter,-,4.00,3.48,Shades Of Pale Brewing Company
13,,Woodcock Brothers Porter,-,7.20,3.61,Woodcock Brothers Brewing Company
13,,Revengeance,-,5.10,4.02,TRVE Brewing Co.
13,,Pusch Ridge Porter,-,4.60,4.17,Arizona Wilderness Brewing Co
13,,Pre-Emption Line,-,7.20,4.11,Abandon Brewing Co.
13,,P-51 Coconut Porter,-,8.00,2.7,Wingman Brewers
13,,Alto Porto,-,7.20,3.81,Alter Brewing Company
13,,Java Jane,-,4.20,3.95,Fat Bottom Brewing
13,,Double Chocolate Porter,-,5.50,4.08,Saw Works Brewing Company
13,,Beer Geek Limfjordsporter,-,7.70,3.9,Mikkeller ApS
13,,1789,-,6.70,3.9,New American Brewing Co.
13,,South Town Small,-,5.50,3.71,Vice District Brewing Company
13,,Six Degrees Chocolate Porter,-,5.10,3.86,Public House Brewing Company
13,,Stubs Old Crow Hazelnut Porter,-,6.70,3.58,Alameda Brewhouse
13,,Nipperkin,-,6.50,3.66,Barley Mow Brewing Company
13,,Jester's Choice #4,-,7.00,3.86,Weyerbacher Brewing Co.
13,,You're Coconuts,-, ? ,4.5,Glasstown Brewing Co.
13,,Palomar Chocolate Porter,-,6.90,3.9,Rip Current Brewing
13,,Total Disorder Porter,-,5.80,3.86,Humperdinks Texas LLC
13,,Full Moon Madness Subtropical Porter,-,6.00,3.81,Tampa Bay Brewing Co.
13,,Dark Ale,-,5.60,3.51,Ground Breaker Brewing
13,,Barley's Pint O' Joe Porter,-, ? ,3.91,Smokehouse Brewing Co.
13,,(512) Coco Cerise,-,7.00,3.83,(512) Brewing Company
13,,Pittville Porter,-,6.00,4.03,Fall River Brewing Company
13,,Cygnus X-1 Grand Design,-,6.50,4.13,Flat Earth Brewing Company
,,,,,,
,,,,,,
,,,,,,
,,,,,,Brewery
13,,Puget Sound Vanilla Porter,-,5.30,3.72,Harmon Restaurant & Brewery
13,,Day Block Porter,-,5.70,4,Day Block Brewing Company
13,,WAB Vanilla Custom Porter,-,8.00,3.72,Woodward Avenue Brewers
13,,Top Roll Imperial Porter,-,8.20,3.73,Cigar City Brewing
13,,Oatmeal Porter,-,4.80,3.66,Jämtlands Bryggeri AB
13,,Beachside Porter,-, ? ,3.31,Florida Beer Company
13,,Pulaski Porter,-,7.00,4.44,Blacksmith Brewing
13,,Imperial Chocolate Porter,-,9.40,4.15,River Horse Brewing Co.
13,,Bags Packed Porter,-,5.80,4.04,Victory Brewing Company - Downingtown
13,,Patcha Mama Coconut Porter,-,4.70,3.51,One World Brewing
13,,Chocolate Thunder Porter,77,5.90,3.83,Three Needs Brewery & Taproom
13,,Red Eye Flight,-,7.40,4.05,Tempest Brewing Company
13,,Barrell Aged Cobaltic Porter,-,9.00,4.08,Bottle Logic Brewing
13,,Abandon All Hope,-,7.00,3.91,Octopi Brewing / 3rd Sign Brewery
13,,Potter's Porter,-,6.00,4,Blackrocks Brewery
13,,Coal Train Porter,-, ? ,4.13,J.J. Bitting Brewing Company
13,,Fairwind Porter,-,6.60,3.83,Black Acre Brewing Co.
13,,Chip Shot Coffee Porter,-,6.00,4.25,Smog City Brewing
13,,Yannaroddy,-,4.80,3.92,Kinnegar Brewing
13,,Thousand Year Porter,-, ? ,3.71,Water Street Brewing Co.
13,,Shallow Grave With Chocolate And Hazelnut,-,7.00,4.04,Heretic Brewing Company
13,,Poor Soldier Porter,-,6.50,3.78,C.H. Evans Brewing Company
13,,Chocolate Porter,-, ? ,3.67,The Defiant Brewing Company
13,,Mornington Peninsula Porter,-,6.00,3.6,Mornington Peninsula Brewery
13,,Barrel Shifter Porter,-,7.40,3.51,Tin Whiskers Brewing Company
12,,Sabrosa,-,8.10,4.25,Cellarmaker Brewing Co.
12,,Marlinspike,-,6.50,3.84,New Republic Brewing Company
12,,Hammonds-Porter,-,5.60,3.87,Finger Lakes Beer Company
12,,Old Percolator Coffee Porter,-,5.60,3.96,Stewart's Brewing Co.
12,,Korova Milk Porter With Peanut Butter,-, ? ,4.23,Gnarly Barley Brewing Company
12,,Chocolate Mayday: Bermuda Triangle Series,-,9.50,3.89,SaltWater Brewery
12,,Dark Elixir,-,8.90,3.21,Alpine Beer Company
12,,Ham Porter,-,5.30,3.61,The Hermosillo / Highland Park Brewery
12,,Cantankerous Dockhand,-,6.70,3.97,Black Star Co-op Pub & Brewery
12,,Tiger Paw Porter,-, ? ,3.82,Blind Tiger Brewery & Restaurant
12,,Nitro Black Maple,-,10.00,4.04,Jackie O's Pub & Brewery
12,,Black Lab Porter,-,6.50,4.23,Middleton Brewing
12,,Galactic Tide,-,5.50,3.9,Bad Weather Brewing Company
12,,Black Orchid Vanilla Bean Porter,-,7.00,3.77,Brewery Terra Firma
12,,Barrel Aged Who Hit John,-,10.00,3.97,Wren House Brewing Co
12,,Choqlette Porter,-,5.50,3.77,Bomber Brewing
12,,Hoepfner Porter,-,5.80,3.78,Privatbrauerei Hoepfner
12,,Rosita Negra Amb Avellanes D'Alcover,-,6.00,3.39,Cerveses La Gardènia
12,,Washed Up,-,8.50,3.74,Al's of Hampden / Pizza Boy Brewing
12,,Fireside Smoked Porter,-,7.40,4.05,603 Brewery
12,,Black Magic,-,5.80,3.99,AF Brew
12,,TEJAS TÉ,-,6.20,3.61,Against The Grain Brewery & Smokehouse
12,,Bahl Hornin Leeber Zeese Oatmeal Porter,-,5.00,3.48,Anderson Valley Brewing Company
12,,Coffee Sessions: Ritual,-,5.70,4.42,Cellarmaker Brewing Co.
12,,Panorama Porter,-, ? ,3.62,The Brewery At Lake Tahoe
,,,,,,
,,,,,,
,,,,,,
,,,,,,Brewery
12,,Double Koko Buni,-,8.70,4.23,Creature Comforts
12,,Great Googly Moogly,-,9.00,3.72,Jackie O's Pub & Brewery
12,,Copra Commander,-,7.20,4.25,Narrow Gauge Brewing Company
12,,Hawaiian Coconut Porter,-,5.50,3.73,Brewsters Brewing Company & Restaurant - Oliver Square
12,,Albius,-,6.60,4.03,Harmony Brewing Company
12,,Total Disorder Porter,-, ? ,3.74,Ram Restaurant & Brewery
12,,Spellbound Coffee Porter,-,6.90,4.08,Spellbound Brewing
12,,Cocodrupe,-,6.70,3.91,Blue Island Beer Co.
12,,Porter,-,6.70,3.9,Lumberyard Brewing Company
12,,Soggy Loaf Pumpernickel Rye Porter,-, ? ,4.1,Cigar City Brewing
12,,Boucanier,-,5.00,3.62,L'Amère à Boire
12,,Odense Porter,-,5.00,3.63,L'Amère à Boire
12,,Chocolate Cream Porter,-,7.50,3.27,Neptune's Brewery
12,,Wesser Evil Porter,-,5.75,3.77,Lazy Hiker Brewing Company
12,,Stave Fly,-,9.00,3.3,7venth (Seventh) Sun Brewery
12,,Copra,-,5.70,4.24,Narrow Gauge Brewing Company
12,,Smokey Porter,-, ? ,3.68,Bold City Brewery
12,,Vanilla Porter,-,6.10,3.94,Paw Paw Brewing Company
12,,God Damn Chocoloate Vanilla Donut Pigeon Porter,-,8.20,4.03,Spiteful Brewing
12,,Pathfinders Porter,-,5.70,2.95,Cooper's Cave Ale Company
12,,Not So Peanut Butter Porter,-,5.30,3.82,Rupert's Brew House
12,,Pumpernickel Porter,-,6.20,3.94,Tomoka Brewery
12,,ZÖET Chocolate Porter,-,6.00,3.43,Baraboo Brewing Company
12,,Chipotle Permafrost Porter,-, ? ,4.07,Hoof Hearted Brewing
12,,Barrel Aged Double Dee's,-,8.50,4.26,Imperial Oak Brewing
12,,Wanderlust Chocolate Porter,-, ? ,3.59,Barley Creek Brewing Company
12,,Tabula Rasa Toasted Porter,-,6.20,3.99,Second Chance Beer Company
12,,EMP,-,4.70,3.76,Bottle Logic Brewing
12,,Chocolate Orange Porter,-,6.30,3.78,Alley Kat Brewing Company
12,,Palomar Porter,-,6.90,3.6,Rip Current Brewing
12,,Snow Ermine Holiday,-, ? ,4,Weasel Boy Brewing Company
12,,Lazy Dog Porter,-, ? ,3.73,Evans Brewing Company
12,,Dawk’s Classic Porter,-,8.00,3.52,North End Tavern & Brewery
11,,Guard Dog Porter,-,5.60,3.88,Marley's Brewery And Grille
11,,Pecan Porter,-,6.70,4.14,Dangerous Man Brewing
11,,Kristin's Passion,-,6.00,3.76,Old Ox Brewery
11,,Two Pump Chump Coffee And Hazelnut,-,5.50,3.64,Angry Chair Brewing
11,,Delta Porter,-,6.60,3.36,EagleMonk Pub and Brewery
11,,Painted Rock Porter,-,6.50,3.93,Flathead Lake Brewing Company
11,,Ghost Totem Porter,-, ? ,3.77,Proof Brewing Company
11,,Espresso Piiti Porter,-,6.30,4.47,Funky Buddha Brewery
11,,Pit Crew,-,6.50,3.6,Motorworks Brewing
11,,Imperial Porter,-,9.50,4.05,LIC Beer Project
11,,Chelsea Grin,-,12.80,3.83,7venth (Seventh) Sun Brewery
11,,Aphrodisale,-, ? ,2.77,Harmony Brewing Company
11,,Smoked Porter,-, ? ,3.58,Jekyll Brewing
11,,R.I.P.,-,14.50,4.37,Le Saint-Bock
11,,Wonderful Wino,-,10.00,3.36,Jackie O's Pub & Brewery
11,,DRUM,-,9.00,3.78,Crystal Springs Brewing Company
11,,Three Threads Porter,-,5.80,3.7,The LAB (Lexington Avenue Brewery)
,,,,,,
,,,,,,
,,,,,,
,,,,,,Brewery
11,,Steeplechase Porter,-,5.30,3.89,Martha's Exchange
11,,Harley Pope,-,10.20,4.18,Check Six Brewing Company
11,,Porter Cochon,-,7.50,3.55,Earth Eagle Brewings
11,,Imperial Smoked Rye Porter,-,11.30,4.17,Santa Fe Brewing Company
11,,Robust Tennessee,-,7.00,3.94,Microbrasserie Pit Caribou
11,,Boozy Mother,-,9.50,4.14,Isley Brewing Company
11,,Porter,-,7.00,3.86,Jupiter
11,,Rebel Soul,-,7.60,3.81,Three Heads Brewing
11,,Serendipity Porter,-, ? ,3.6,Beards Brewery
11,,Mission Control,-,4.60,3.8,8th Wonder Brewery
11,,Ancho Chili Dutch Double Chocolate Porter,-,5.10,4.1,Brewery Terra Firma
11,,Powerhouse Porter,-,5.50,3.94,Strange Craft Beer Company
11,,Tiny Tim's Christmas Ale,87,8.00,3.81,Front Street Brewery
11,,Turtle Fudge,-,9.50,3.92,Jackie O's Pub & Brewery
