Ratings,Style,Name,Bros,ABV,Avg,Brewery
9,,Chief Justice Stout,-,6.60,3.45,Legal Draft Beer Company
9,,Wild Turkey Barrel Conditioned Stout,-,6.30,3.69,Denver ChopHouse & Brewery
,,,,,,
,,,,,,
,,,,,,
,,,,,,Brewery
9,,Into The Night Stout,-, ? ,4.14,Gonzo's Biggdogg Brewing
9,,Dark Territory,-,7.00,3.59,Branchline Brewing Co.
9,,Yeti White Stout,-,8.00,3.9,Old Yale Brewing Co.
9,,Rickhouse Bourbon Barrel Stout,-,6.00,3.21,House of Brews
9,,Approved Stout,-,5.50,4.14,Interboro Brewing
9,,Schlafly Cinnamon Vanilla Milk Stout,-,6.00,3.87,The Schlafly Tap Room
9,,Safe Lady Peanut Butter Stout,-,7.00,3.85,Sisyphus Brewing
9,,Bourbon Creek Stout,-,8.50,4.01,Central Coast Brewing
9,,Dark Snark,-,6.50,3.79,Rabbit Hole Brewing
9,,Black Bear Demon Stout,-,5.10,3.93,Black Bear Brewery
9,,Monkey Way,-,5.50,4.44,Trophy Brewing
9,,Cupid,-,6.90,3.8,Hop Farm Brewing Co.
9,,Stout A L'Orange,-, ? ,3.81,La Barberie
9,,Gigonne,-,4.00,3.76,La Voie Maltée
9,,Mafic,-,6.80,4.09,Town in City Brewing Co.
9,,Bean N Gone,-,7.50,4.09,2SP Brewing Company
9,,Crotchety Dockhand,-,5.70,4.12,Black Star Co-op Pub & Brewery
9,,Fièvre De Cacao,-,6.50,3.75,Brasserie Thiriez
9,,Triple C Stout,-,5.80,4.16,Naples Beach Brewery
9,,Stout,-, ? ,3.78,Carlyle Brewing Co.
9,,"Date Night, Bro?",-,6.30,3.71,Big Alice Brewing
9,,Shoddy Lock Stout,-,7.50,3.99,Gonzo's Biggdogg Brewing
9,,Chocolate Pumpkin Stout,-,5.90,3.61,Fat Head's Brewery & Saloon
9,,Cthulhu Chocolate Stout,-,6.00,3.82,Brutopia Brewery
9,,Jo Jo's Midnight Stout,-,6.40,3.85,Fifth Street Brewpub
9,,Darkling (2016),-,12.00,4.26,Night Shift Brewing
9,,Flat Cap Stout,-,5.50,3.76,Tool Shed Brewing
9,,Dark Dungeon,-, ? ,3.59,Castle Grill / Red Castle Brewery & Distillery
8,,New Oak Big Bear,-,8.10,3.89,Bear Republic Brewing Co.
8,,Monsoon Stout,-,5.20,3.44,THAT Brewery
8,,Pints Jackass Stout,-,5.00,3.47,Pints Brewery & Sports Bar
8,,Tim's Big Stout,-, ? ,4.21,Big Woods Brewing Co. / Quaff On! Brewing Company
8,,Mistopheles Chocolate Stout,-,6.30,3.88,Moo-Duck Brewery
8,,2 AM Bike Ride,-,4.60,4.21,Fall Brewing Co.
8,,Chocolate Bear Stout (Rogue's Chocolate Stout),-,5.70,4.2,Ezo Beer KK
8,,PBC Stout,-,7.00,4.4,Proof Brewing Company
8,,Coffee Mom Jeans,-,8.00,4.21,Hoof Hearted Brewing
8,,Roosevelt's Last Drop,-,5.90,3.83,Twin Leaf Brewery
8,,Elm City Chocolate Stout,-, ? ,3.89,Elm City Brewing Co.
8,,Noire,-,5.00,4.01,Le Cheval Blanc
8,,Brass Monkey Stout,-,6.00,3.53,Sail and Anchor Pub Brewery
8,,Chocolate Stout,-,9.10,3.97,Iron Hill Brewery & Restaurant
8,,Wolfgang's Indulgence,-,4.50,3.88,Iron Hill Brewery & Restaurant
8,,Rugged Expanse,-,8.00,4.21,Rockmill Brewery
8,,Biker Stout,-, ? ,3.73,Gore Range Brewery
8,,Rune Stone,-,8.70,4.04,HammerHeart Brewing Company
8,,Dark Roast Coffee Stout,-,5.10,4.04,Otto's Pub and Brewery
8,,Chocolate Milk Stout,-,5.20,3.41,JDub's Brewing Company
8,,Hidalgo,-,7.00,2.29,Cerveceria Hacienda
8,,Chez Suzanne,-,7.00,3.54,Brasserie Dieu du Ciel!
,,,,,,
,,,,,,
,,,,,,
,,,,,,Brewery
8,,Stout,-,8.00,3.77,Ten 10 Brewing Company
8,,Steamboat Stout,-,4.50,3.59,Finger Lakes Beer Company
8,,Terminal Stout,-, ? ,3.82,Rock Bottom Restaurant & Brewery
8,,Black Sheep,-,6.60,3.91,Seventh Son Brewing Co.
8,,Fancy Stout,-,5.80,3.97,Holy City Brewing
8,,Udderly Beautiful,-,5.50,4.02,Triple Crossing Brewing
8,,Polish’s Black Walnut Stout,-,6.80,4.15,Fort George Brewery + Public House
8,,House United Coffee Stout,-,5.80,3.74,Red Horn Coffee House & Brewing Co.
8,,Save The Whale,-,8.80,4.19,Green Room Brewing
8,,Coconilla Stout,-,5.40,4.1,Village Vintner Winery & Brewery
8,,Seven Malt Stout,-, ? ,3.72,Peter B’s Brewpub
8,,Port Omna Mocha,-,6.60,4.19,Kane Brewing Company
8,,Espresso Stout,-, ? ,3.81,Copper Creek Brewing Co.
8,,Bells Brett Stout,-,5.00,4.28,"Bell's Brewery, Inc."
8,,Sasparilla 6,-,8.50,3.64,Dark Horse Brewing Company
8,,Cupid,-,6.60,3.66,Carton Brewing Company
8,,Supernaut,-,9.00,4.18,4th Tap Brewing Co-op
8,,Black Magic,-,5.80,3.55,Round Barn Brewery
8,,Whiskey Dick Stout,-,7.50,3.66,Big Beaver Brewing Co.
8,,Dorian Winter's Dance,-,6.50,3.98,Scarlet Lane Brewing Company
8,,Rappe',-,7.40,4.34,Broomtail Craft Brewery
8,,Sort Hvede,-,6.50,3.53,Indslev Bryggeri
8,,Comrade!,-,2.40,3.91,Right Proper Brewing Company - Shaw Brewpub
8,,Breakside Stout,-,6.70,4.29,Breakside Brewery
8,,Rocket Chocolate Peanut Butter Stout,-,6.60,3.35,Lunacy Brewing Company
8,,Motor City Corktown Stout,-,5.20,3.72,Motor City Brewing Works
8,,Rye Stout,-,5.00,3.86,The Civil Life Brewing Company
8,,Sweet Stout Nitro,-,5.50,3.49,Motorworks Brewing
8,,Sexy Beast,-,5.60,3.47,Beast Brewing Company
8,,Stout Stout Baby,-,5.00,3.48,Rough Draft Brewing Company
8,,Latte Stout,-,7.30,3.79,Neptune's Brewery
8,,Druthers Stout,-,6.00,3.71,Druthers Brewing Company
8,,Franklin County Stout,-,7.20,4.08,Grayton Beer Company
8,,Coffee Stout,-,5.00,4.14,Bullfrog Brewery
8,,Wiltse's Blue Ox Stout,-, ? ,3.66,Wiltse's Brew Pub and Family Restaurant
8,,Session Imperial Stout,-,4.70,4.39,New England Brewing Co.
8,,White Canyon Blonde Stout,-,6.70,4.39,Arizona Wilderness Brewing Co
8,,Triple 7 Black Cherry Stout,-,5.20,3.99,Triple 7 Restaurant and Brewery
8,,Pisgah Stout,-, ? ,3.84,Pisgah Brewing Co.
8,,7:00 AM,-,7.00,3.91,The North Brewery
8,,Raspberry Stout,-, ? ,3.06,Pearl Street Grill And Brewery
8,,H & D Stout,-,7.60,4.03,Horse & Dragon Brewing Company
8,,Day Of The Dead Chocolatl Stout (The Necromancer),-,5.00,4.24,Cerveceria Mexicana S.A. De C.V.
8,,Broken Shovel Stout,-,5.40,3.84,Growlers
8,,3 Cordilleras Negra,-,6.40,3.66,3 Cordilleras
8,,Falcon,-,5.00,3.94,Birdland Brewing Company
8,,Serendipite,-, ? ,4.05,Parish Brewing Company
8,,Mom Jeans W/ Sumatra Coffee & Vermont Maple Syrup,-,8.00,4.24,Hoof Hearted Brewing
8,,Breakfast Stout,-,7.00,3.99,Flyers Restaurant And Brewery
8,,Interloper Belgian Stout,-,6.20,3.84,Freetail Brewing Company
,,,,,,
,,,,,,
,,,,,,
,,,,,,Brewery
8,,Mack-Daddy Chocolate Stout,-,5.40,4.41,Outer Banks Brewing Station
8,,Walkabout,-,8.10,4.4,Third Window Brewing Co.
8,,Throw Back Oatmeal Stout,-,5.40,3.56,10 Barrel Brewing Co.
7,,Russian Imperial Stout,-,9.50,3.81,32 North Brewing Co.
7,,Barista,-,4.80,3.69,Summer Wine Brewery
7,,Mocha Stout,-,5.00,3.91,The Hand and Malt Brewing Company
7,,Oyster Stout,-,5.00,3.93,Oyster Bay Brewing Co.
7,,The Nightswimmer,-,6.00,3.74,Stormcloud Brewing Company
7,,Oatmeal Stout,-,6.70,3.63,Bosque Brewing Co.
7,,Abyss,-,5.80,3.71,Kinney Creek Brewery
7,,Sweet Fang,-,4.70,3.95,Panther Island Brewing
7,,Cold Chocolate Stout,-,7.00,3.55,Backwoods Brewing Company
7,,Shoshone Stout,-, ? ,4.15,Glenwood Canyon Brewing / Canyon Brew Pub
7,,Chocolate Truffle Stout,-,6.80,3.87,One World Brewing
7,,Winter Scout,-,7.40,3.78,Reformation Brewery
7,,JP's Bastian Black Forest Cake,-,5.50,3.84,James Page Brewing Company
7,,Stout,-,9.00,4.11,Strike Brewing Co.
7,,Running Walker Stout,-,6.00,2.97,Running Walker Brewery
7,,Vigor,-,5.80,3.65,Merrimack Ales
7,,Tex Arcana,-,6.50,3.8,Against The Grain Brewery & Smokehouse
7,,Year 4 Stout,-,8.00,4.38,Night Shift Brewing
7,,773 Stout,-,4.50,3.43,Horse Thief Hollow
7,,Gordon Biersch Stout,-,5.75,3.55,Gordon Biersch Brewery Restaurant
7,,High Town Stout,-,5.50,3.95,Berwick Brewing Company
7,,Fortitude,-,5.30,3.81,Tooth and Nail Brewing Company
7,,Irish Goodbye,-,8.30,4.02,Original Gravity / Final Gravity Brewing Co.
7,,Nocturnal,-,7.50,4.04,Earth Eagle Brewings
7,,Axum Coffee Chocolate Stout,-,5.20,3.85,Crooked Can Brewing Company
7,,Ruski Porridge,-,6.50,3.58,Dirty Bucket Brewing Co.
7,,Stout à L'Espresso Bio,-,5.00,3.99,Microbrasserie Pit Caribou
7,,Oatmeal Stout,-, ? ,3.87,Triple 7 Restaurant and Brewery
7,,Choca Ras,-, ? ,3.35,Pearl Street Grill And Brewery
7,,Viking Stout,-,5.80,3.62,Viking Brewery - Vifilfell Ltd.
7,,Berry The Hatchet,-,7.20,3.96,Sycamore Brewing
7,,Aye-Aye Stout,-,8.50,3.99,Wicked Weed Brewing
7,,Ambition Stout,-,6.90,3.89,Wit's End Brewing Company
7,,Stout,-,6.00,3.84,Powell Street Craft Brewery
7,,Black Bear Stout,-,5.10,3.65,Black Bear Brewery
7,,White Stout,-, ? ,3.85,Track 7 Brewing Co.
7,,Nuada Coffee Chocolate Stout,-,6.60,4.15,Barley Mow Brewing Company
7,,Lump Of Coal Stout,-,5.50,3.87,The Defiant Brewing Company
7,,Seven Sisters Stout,-,4.70,3.73,Westbound & Down Brewing Company / The Buffalo Restaurant & Bar
7,,Grace Anne Stout,-,5.00,4,Bitter Esters Brewhouse
7,,Rickoli's Rye Stout,-,7.00,3.81,Brewery Rickoli
7,,Bound And Determined Chile Stout,-,6.00,3.93,Fetching Lab Brewery
7,,Sideburns Milk Stout,-, ? ,4.31,LynLake Brewery
7,,Chocolate Chili Stout,-,7.30,4.01,Out.Haus Ales
7,,Cerealiously (Count Chocula),-, ? ,4.01,Black Bottle Brewery
7,,Hog's Hollow Stout,-,5.40,3.54,Red Shedman Farm Brewery & Hop Yard
7,,Steel Bridge Stout,-,7.20,4.21,Pints Brewing Co.
,,,,,,
,,,,,,
,,,,,,
,,,,,,Brewery
7,,Blowing Rock Grandfather's Breakfast Stout,-,8.80,3.99,Blowing Rock Brewing Co.
7,,Shelby,-,6.20,3.58,Cold Creek Brewery
7,,Stout,-,7.00,3.56,Aslan Brewing Company
7,,Stout,-, ? ,3.69,Sheepscot Valley Brewing Company
7,,Bourbon Barrel Aged Breakfast Stout,-,11.00,4.28,B-52 Brewing Co.
7,,Frankenmuth New Year Stout 2011,-,10.00,3.62,Frankenmuth Brewery
7,,O-Face Oyster Stout,-,5.50,4.07,Point Ybel Brewing Company
7,,Sharp Street Stout,-,5.40,3.95,Keg Creek Brewing Company
7,,Driftless Stout,-, ? ,4.17,Toppling Goliath Brewing Company
7,,Black Cherry Stout,-,6.40,3.67,One World Brewing
7,,Vengeance (Vanilla And Mocha),-,8.00,4.1,Alpha State Beer
7,,Baby Face Vecchio (w/Cinnamon),-,5.80,4.23,Tired Hands Brewing Company
7,,B Coffee Stout,-, ? ,3.48,Bold City Brewery
7,,Stout,-,6.50,4.11,Climbing Bines Hop Farm
7,,Brutopian Dark Marvel,-,6.50,3.93,Brutopia Brewery
7,,Glass Half Empty Rye Stout,-,8.10,3.82,Black Acre Brewing Co.
7,,Mocha Midnight - Bourbon Barrel Aged,-,13.70,4.59,Tioga-Sequoia Brewing Company
7,,Midnight Express,-,5.40,3.81,Escape Craft Brewery
7,,Sea Level,-,4.50,3.55,Zero Gravity Craft Brewery / American Flatbread
7,,Shadow Watcher,-,5.20,3.7,Right Brain Brewery
7,,Fisherman's Oyster Stout,-,4.40,3.91,Cape Ann Brewing Company
7,,Brewing Market Coffee Stout,-, ? ,4.07,Oskar Blues Grill & Brew
7,,John Paul Jones Stout With Amaretto,-,10.90,3.57,Brew Rebellion
7,,Rye Stout,-,6.00,4.02,Flying Lion Brewing
7,,Cup Of Joe Freak Show,-, ? ,3.45,Maple Island Brewing
7,,For The Joy Of Almonds,-,7.50,4.39,Pulpit Rock Brewing Company
7,,Southbound Stout,-,6.10,3.61,Boylan Bridge Brewpub
7,,Coffee Stout,-, ? ,4.35,Elliott Bay Brewhouse & Pub
7,,Chocolate,-,4.90,3.14,Cervejaria Tupiniquim
7,,Mississippi Mocha Coffee Stout,-,5.60,3.1,Blue Cat Brew Pub
7,,Havacow Milk Stout,-,6.50,3.88,Ten 10 Brewing Company
7,,Dark Bay Stout,-,8.50,3.91,Paradox Brewery
7,,Ghost Town Coffee Stout,-,5.80,4.09,Bridger Brewing
7,,Sergeyevna Stout,-,5.50,3.42,Blue Ridge Brewery
7,,Cast Iron Stout,-, ? ,3.11,Hilliard's Beer
7,,Motorhawk Mango Vanilla Stout,-,6.20,4.08,Burial Beer Co.
7,,Devil's Thumb,-, ? ,3.59,Walnut Brewery
7,,Backcountry Coffee Stout,-,7.60,3.6,Old Schoolhouse Brewery
7,,Salted Coconut,-,5.60,4.32,Fieldwork Brewing Co.
7,,Raspberry Mocha Stout,-,9.20,3.79,Spring House Brewing Company
7,,Bad Moon Rye Stout,-,6.10,3.83,Stalwart Brewing Co.
7,,Baconator,-,8.40,3.94,Ship Bottom Brewery
7,,Classic Stout,-,6.00,4.16,Calfkiller Brewing Company
7,,Winter Games Select 32 Stout,-,5.75,3.37,Okoboji Brewing Company
6,,3-Way Chocolate Stout,-,6.00,4.38,Boiler Brewing Co.
6,,Big Spring,-,8.00,2.07,Osgood Brewing
6,,Up All Night,-,9.50,4.15,Sanctum Brewing Co.
6,,Death By Chocolate,-,5.00,3.63,Great Basin Brewing Co.
6,,Coarse Grind,-,4.78,4.15,Long Live Beerworks
6,,Goliad Stout,-,6.65,2.9,Goliad Brewing Company
,,,,,,
,,,,,,
,,,,,,
,,,,,,Brewery
6,,St. Mark's Stout,-,7.00,3.98,Bull & Bush Brewery
6,,Oyster Stout,-,4.50,4.21,Barrier Brewing Company
6,,Lookout Stout,-,6.00,3.91,Haines Brewing Company
6,,La Brunette,-,4.50,3.36,De Porto Ind. E Com. De Bebidas Ltda.
6,,O'Beardsley's Stout,-,6.04,3.68,Eight Bridges Brewing Co.
6,,Seltfird Stout,-, ? ,3.83,Toppling Goliath Brewing Company
6,,C Cubed,-, ? ,4.43,Green Tree Brewery
6,,Samoa Stout,-,5.50,3.53,Elk Horn Brewing
6,,Letters To The Underworld,-,9.00,3.99,Nowhere In Particular Brewing
6,,The Patsy - Rum Barrel Aged,-,6.60,2.87,Barley Forge Brewing Co.
6,,Junkyard Dog,-,4.50,3.13,Salt Creek Brewery
6,,Iapetus,-,5.50,3.42,Rogness Brewing Company
6,,Sticky Dog Stout,-,6.10,3.96,Nantahala Brewing Company
6,,Twain's Hell For Society Stout,-, ? ,3.55,Twain's Billiards and Tap
6,,Elevensies Espresso Stout,-,5.50,4.02,Maybee Brewing Company
6,,The Knuckle,-,5.90,3.37,The LAB (Lexington Avenue Brewery)
6,,Peanut Butter Chocolate Milk Stout,-,4.90,4.46,Saloon Door Brewing
6,,Blackout Stout,-,6.10,3.7,Brutopia
6,,Snug Stout,-,6.00,3.55,House of Brews
6,,Hunger Is The Best Sauce,-,5.50,3.86,5 Paddles Brewing Co.
6,,Steakcake Stout,-,10.00,3.72,Double Barley Brewing
6,,Stout One,-,5.60,4.4,Four Saints Brewing Company
6,,Rum Barrel Nate's Coffee Stout,-,8.00,4.22,Country Boy Brewing
6,,Cerealiously (Cinnamon Toast Crunch),-,6.70,3.62,Black Bottle Brewery
6,,Soul Pleasure Southern Stout,-,6.00,3.86,Wild Acre Brewing Company
6,,Last Drop,-,6.30,3.87,Steady Habit Brewing Company
6,,Salem Sue,-,4.00,3.57,Buffalo Commons Brewing Company
6,,Detroit Beer Co. Steam Tunnel Stout,-,5.30,3.8,Detroit Beer Co.
6,,Willimantic Dead Letter Drye Stout,-,5.60,3.62,Willimantic Brewing Co.
6,,Build And Destroy (Scotch Barrel-Aged),-,8.20,4.43,Brew Gentlemen
6,,Nitro Can Coffee Stout (Experiment No. 003),-,5.20,3.86,Vault Brewing Company
6,,Cold Brew Coffee Stout,-,7.80,4.13,Golden State Brewery
6,,Granite Chief Stout,-,6.80,3.56,Out of Bounds Brewing Company
6,,Breaking Out Stout,-, ? ,3.52,Skewed Brewing
6,,Dark Vader,-,5.70,3.68,Pinthouse Pizza Craft Brewpub
6,,Old Village Stout,-,7.40,3.94,Angry Erik Brewing
6,,Coffee Dorian,-,5.10,4.14,Scarlet Lane Brewing Company
6,,Fun Noir,-,4.30,3.51,Microbrasserie Aux Fous Brassant
6,,Boondocks,-,4.20,3.74,Pizza Port Solana Beach
6,,Holy Crow,-,8.00,3.86,Brazos Valley Brewing Company
6,,Doctor Porter's Stout,-,5.50,3.97,Brewport Brewing Co.
6,,Flag! Stout,-,6.60,3.94,Marsh Island Brewing
6,,Stout Double Chocolat,-,5.00,3.91,La Barberie
6,,Tip The Cow,-,7.00,4.31,SingleSpeed Brewing
6,,Sluice Dry Stout,-,5.00,4.06,Big Timber Brewing
6,,Dirty Frank Stout,-,5.70,3.7,River's Edge Brewing Co
6,,Outlaw Stout,-,6.00,3.93,Pug Ryan's Brewery
6,,Sled Dog Stout,-,6.80,3.92,Big Dog's Draft House
6,,Bear Beer Strong Stout,-, ? ,4.25,Harboes Bryggeri A/S
6,,Sea Witch Milk Stout,-,6.20,3.8,Seapine Brewing Company
,,,,,,
,,,,,,
,,,,,,
,,,,,,Brewery
6,,Golden Mocha Nitro Stout,-,5.50,3.89,Stony Creek Brewery
6,,Grizzly Stout,-,5.10,4.23,Firetrucker Brewery
6,,Makisupa,-, ? ,3.87,Big Time Brewery & Alehouse
6,,Lost Coast Coffee Stout,-, ? ,3.49,Lost Coast Brewery and Cafe
6,,Chocolate Stout,-,6.10,3.62,Bent Hill Brewery
6,,John Paul Jones Peanut Butter Stout,-,10.90,3.76,Brew Rebellion
6,,North By Northwest Whiskey River Stout,-, ? ,3.91,North by Northwest Restaurant & Brewery
6,,Voreia Stout,-,6.00,4.36,Siris MicroBrewery
6,,D Coffee Stout,-,6.00,4.58,Bold City Brewery
6,,Vanilla Demonic Stout,-,6.00,3.96,Cademon Brewing
6,,Modcup Of Sole,-,4.80,3.82,Departed Soles Brewing Co.
6,,Black,-,6.40,3.16,Der Blokken Brewery
6,,Holy Moley,-,8.50,4.01,Revival Brewing Co.
6,,One Eyed Revenge,-, ? ,3.97,Lakeland Brewing Company
6,,Black Walnut Stout,-,8.00,3.76,Greenpoint Beerworks / Kelso of Brooklyn
6,,Stout,-,7.00,3.93,Frost Beer Works
6,,Granola Stout,-,6.90,3.79,Arizona Wilderness Brewing Co
6,,Stout,-, ? ,3.89,Micro-Brasserie L'Alchimiste
6,,The Point,-,5.60,3.73,Druthers Brewing Company
6,,Java Joule,-,8.00,3.62,Bare Arms Brewing
6,,Gritty's McDuff's Black Fly Stout,-, ? ,3.38,Gritty McDuff's Brew Pub & Restaurant
6,,Coffee Stout (Batch #007),-,5.50,4.24,Vault Brewing Company
6,,Bell's Double Brown Ale Firkin,-,8.50,4.18,"Bell's Brewery, Inc."
6,,Barrel-Aged Import / Export Stout,-,9.70,3.89,Sierra Nevada Brewing Co.
6,,The Temptress Imperial Milk Stout,-,9.10,4.19,Lakewood Brewing Company
6,,Fog & Flame Espresso Stout,-,4.80,4.03,Turkey Hill Brewing Co. Pub & Grille
6,,Lip Lock Cherry Stout,-,6.00,3.16,Atwater Brewery
6,,Down With The Coconut,-,6.20,4.24,Turtle Anarchy Brewing Company
6,,Umbra,-,6.50,3.83,Extra Billy's Smokehouse And Brewery
6,,Little Egypt 40 Is Just A Number,-,7.50,3.41,Carbondale Craft Beer
6,,Saguaro Stout,-, ? ,3.27,Rock Bottom Restaurant & Brewery
6,,Pepere,-,6.60,4.17,Medusa Brewing Company
6,,Lust,-,6.20,3.97,Demented Brewing Company
6,,Santa Came Early,-,8.00,3.75,Against The Grain Brewery & Smokehouse
6,,Oilberta Stout,-,6.00,3.96,Brewsters Brewing Company & Restaurant - Eleventh Avenue
6,,Stout,-,4.70,3.46,Thomas Caffrey Brewing Co.
6,,Bear Hug Cheery Chocolate Stout,-,7.50,3.75,BridgePort Brewing Co. / Brewpub
6,,Chocolate Stout,-,5.00,3.7,Westfield River Brewing Company
6,,Bosco Chocolate Milk Stout,-,5.80,3.83,Faction Brewing
6,,Bourbon Barrel Stout,-,6.00,4.14,Lone Peak Brewery
6,,Stout Americano,-,8.00,4.1,Marble Brewery
6,,Darkside Stout,-,7.00,3.58,JoBoy's Brew Pub
6,,Double Trigger Stout,-,6.60,4.14,Beggars Brewery
6,,Novo Coffee Stout,-,5.70,3.87,Our Mutual Friend Malt & Brew
6,,Glendora,-,8.50,4.19,Mispillion River Brewing
6,,Standing 8 Stout,-,6.30,4.04,Boxing Bear Brewing Co.
6,,Black Beer'd Stout,-,6.90,4.12,Pirate Republic Brewing
6,,Smash Tun Imperial Stout,-,10.20,4.11,Alter Brewing Company
6,,American Stout,-,5.40,3.7,Blue Lab Brewing Company
6,,Hot Mess,-,8.50,3.73,Acoustic Ales Brewing Experiment
,,,,,,
,,,,,,
,,,,,,
,,,,,,Brewery
6,,Milk Stout,-,6.40,3.15,Spotted Dog Brewery
6,,Santa Stout,-, ? ,3.38,Empyrean Brewing Company
6,,Pinta Colada,-,5.30,3.77,Thirsty Pagan Brewing
6,,Oliver's Gruel,-,6.20,3.99,Southern Brewing & Winemaking Supply
6,,Sexual Healin',-,6.00,4.18,Mother's Brewing Company
6,,Angus Chute American Stout,-,6.50,3.83,Bike Rack Brewing Co.
6,,Malibu,-,5.90,3.99,Half Acre Beer Company
6,,Rasta Stout,-,5.80,3.3,Twisted Trunk Brewing Company
6,,Daydream Believer,-,6.90,3.9,Harmony Brewing Company
6,,Nitro Milk Stout,-,5.00,3.81,Great Basin Brewing Co.
6,,Codename Stout,-,5.10,3.89,Fremont Brewing Company
6,,Devil's Teeth With Coconut And Coffee,-,11.00,4.26,Modern Times Beer
6,,Tennessee Tuxedo,-,7.00,3.4,"Franklin's Restaurant, Brewery & General Store"
6,,Enigma Stout,-,6.00,3.87,Powell Street Craft Brewery
6,,Annealed Coffee Stout,-,6.50,3.91,Escutcheon Brewing
6,,Nice Coffee,-,6.50,4.12,Bang Brewing Company
6,,Sumerian Stout,-,6.00,3.93,Sumerian Brewing Company
6,,"Kinsman Project: Mocha Stout W/Cocoa Nibs, Vanilla, Chipotle & Cinnamon",-,5.60,3.92,Highland Brewing
6,,Singularity Stout,-,5.72,2.22,Quantum Brewing
6,,Overnight CEO Stout,-,5.50,3.57,Right Brain Brewery
6,,Telemetry,-,4.80,4.06,Vault Brewing Company
6,,Galloway Tale,-,6.00,3.77,Seventh Son Brewing Co.
6,,The Blacksmith,-,6.00,3.39,The Depot Craft Brewery Distillery
6,,Coffee Stout,-,6.00,3.77,Hopping Gnome Brewing
6,,Feely Effects,-,5.75,4.03,Fiction Beer Company
6,,Lake Champlain Chocolate Stout,-,5.10,3.81,The Vermont Pub & Brewery
6,,Aw Shucks,-,4.50,3.92,Goose Island Beer Co.
6,,Chokola'J,-,5.60,3.42,Earth Eagle Brewings
6,,Cocoa Stout,-,8.50,4.24,Proof Brewing Company
6,,Jacktar Stout,-,6.70,3.46,Rockbottom Bar & Brewery
6,,Shot Tower Espresso Stout,-,6.50,3.76,Potosi Brewing Company
6,,Spiral Man Oatmeal Stout,-,6.30,4.21,North Mountain Brewing Co.
6,,LoLo Oatmeal Stout,-,5.50,3.85,Green Leaf Brewing Co.
6,,Five String Oatmeal Milk Stout,-, ? ,3.54,The Funky Bow Brewery & Beer Company
6,,Murky Pearl,-,7.50,3.77,Fort George Brewery + Public House
6,,Cowboy Cofffee Stout,-,5.50,4.03,Lost Forty Brewery
6,,Crow Foot,-,5.50,3.05,Seminar Brewing
6,,Java Stout,-, ? ,3.93,The Library
6,,Breki Stout,-,7.50,3.56,The Good Beer Company
6,,Milly's Coffee Espresso Stout,-,3.70,3.13,Stark Brewing Company
6,,Oyster Stout,-, ? ,4.1,Fonta Flora Brewery
6,,Demonic Stout,-,7.50,4.34,Cademon Brewing
6,,Rex Noctis,-,10.00,4.04,Sanctum Brewing Co.
6,,Bug Eyed Stout,-,6.50,4.2,Frog Level Brewing Company
5,,American Velvet Coffee Stout,-,5.60,3.27,American Sky Brewing Co.
5,,Kicksled,-,7.10,3.94,Urban Artifact
5,,Chocolate Covered Pretzel,-,6.80,4.19,Short's Brewing Company
5,,Babeleir De Bretagne,-,8.00,3.8,Brussels Beer Project
5,,Olde 420 Stout,-, ? ,4.06,South Street Brewery
5,,Short Wave Stout,-,6.00,3.84,Broadway Brewery & Restaurant
,,,,,,
,,,,,,
,,,,,,
,,,,,,Brewery
5,,Where The Sun Don't Shine,-,8.50,4.25,Ballast Point Brewing Company
5,,Royal Stout,-,7.50,4.35,Old Bisbee Brewing Company
5,,Alarm Clock Coffee Stout,-,6.00,4.43,Boiler Brewing Co.
5,,Pioneer American Stout,-,6.80,3.88,Pioneer Beer Company
5,,Giant Dwarf,-,6.50,3.94,The Hourglass Brewery
5,,Black Mass,-,5.30,4.08,Second Salem Brewing Company
5,,Noank Smack,-,5.80,3.82,Outer Light Brewing Company
5,,Sunday Mourning Breakfast Stout,-,9.20,3.69,Payette Brewing
5,,Haagen Dog Ice Cream Stout,-, ? ,3.83,Wasserhund Brewing Company
5,,José Coffee Stout,-,4.50,3.97,Earth Bread + Brewery
5,,Scripps Pier Oyster Stout,-,5.20,3.89,South Park Brewing Co.
5,,Chocolate Stout,-,4.20,3.42,Ferguson Brewing Company
5,,Chocolate Stout,-,5.00,3.71,Bad Martha Brewing Co.
5,,Session Stout,-,4.10,3.54,Station 26 Brewing Co.
5,,Stuart Stout,-, ? ,3.6,NW Peaks Brewery
5,,Coffee Mawes,-,7.10,4.29,Claremont Craft Ales
5,,Steam Engine Stout,-, ? ,3.75,Mountain Town Station Brewing Co. & Steakhouse
5,,PNW Rye Stout,-,6.20,3.83,Doan's Craft Brewing Company
5,,Blackhawk Stout,-,6.20,3.87,Half Day Brewing Co.
5,,Black Canyon Stout,-, ? ,3.38,Boulder Dam Brewing Co.
5,,Death Star,-,8.30,3.86,Pizza Port Solana Beach
5,,Port Omna Milk Chocolate,-,6.60,4.27,Kane Brewing Company
5,,Porter's Stout,-,5.80,4.26,Florida Keys Brewing Co.
5,,Imperial Stout,-,9.30,3.67,Alibi Ale Works
5,,Ski-in-Ski-Stout,-,5.80,3.8,Telluride Brewing Co.
5,,The Patsy On Nitro,-,6.60,4.07,Barley Forge Brewing Co.
5,,Winter Milk Stout,-,7.00,3.87,White Street Brewing Co.
