Ratings,Style,Name,Bros,ABV,Avg,Brewery
16,,St. Austell Proper Black,-,6.00,3.61,St. Austell Brewery
16,,Dark Crystal IPA,-,7.10,3.76,Carolina Brewing Company
16,,Black Sails,-,6.50,3.24,Ocean City Brewing Company
16,,Killgore,-,5.30,4.07,Tired Hands Brewing Company
16,,Cafuza,-,8.50,4.25,Serra de Três Pontas Cervejaria Artesanal
16,,Black Rye IPA,87,8.40,3.9,Redbeard Brewing Company
16,,Nightman,-,5.40,3.7,Cellarmaker Brewing Co.
16,,Brewmaster's Extreme Series - Dogs On Skis,-,8.00,4,Millstream Brewing Company
16,,India Pale Ale Black,-,6.80,3.95,The Kernel Brewery
16,,Black Tartan,-,6.40,3.83,Harmon Restaurant & Brewery
15,,Rudeen Black IPA,-,7.40,4.17,Bevog Brewery
15,,Black Lightning 2xIPA,-,8.50,3.89,Core Brewing & Distilling Co.
15,,Midnight Rail,-,8.50,3.71,Triton Brewing Company
15,,Oxymoron,-,6.70,3.86,Oceanside Ale Works
15,,Swamp Yankee,-, ? ,3.62,Buzzards Bay Brewing
15,,Eleven,-,6.60,3.71,Old Forge Brewing Company
,,,,,,
,,,,,,
,,,,,,
,,,,,,Brewery
15,,Cynical CDA (Beer No. 2),-,7.50,3.68,10 Barrel Brewing Co.
15,,Orthodox Winter IPA,-,6.90,3.83,The Actual Brewing Co.
15,,Saigon Sunset,-,9.20,3.8,Buffalo Bayou Brewing Co
15,,Code Black,-,5.60,3.64,Hardknott Brewery
15,,DryHop / Begyle Johnny Quest Thinks We're Sellouts,-,5.40,3.8,DryHop Brewers
15,,Le Naufrageur Raccoon,-,10.00,3.59,Microbrasserie Le Naufrageur
15,,Invisible Art,-,10.80,4.04,Adroit Theory Brewing Company
15,,Omega Session,-,3.80,3.66,Drake's Brewing Co.
15,,Black HOPs,-,6.70,3.94,Pinglehead Brewing Co. / Brewer's Pizza
15,,Shotgun Shack Black Rye Ale,-,5.50,3.81,Intuition Ale Works
15,,Greedy Bastard,-,6.70,4,Canal Park Brewing Co.
15,,Putsch,-,6.60,4.34,Comrade Brewing Company
15,,Black Rye IPA,-,7.00,4.17,Cervejaria Bodebrown Ltda.
14,,Dirty Weeds,-,6.80,4.05,Wicked Weed Brewing
14,,Tarantulas 2.0,-, ? ,4.14,Pizza Port Solana Beach
14,,Something Something Darkside,-,9.00,4.04,Weird Beard Brew Co.
14,,De Railleur,-,6.00,3.94,Mill House Brewing Company
14,,India Black Ale,-,6.50,3.81,Iron Hill Brewery & Restaurant
14,,Sort Kaffe,-,9.20,4.22,Mikkeller ApS
14,,3:33,-, ? ,3.97,Burn 'Em Brewing
14,,Hellbender Black IPA,-,8.50,3.75,Bridge Brew Works LLC
14,,Black IPA,-,7.80,3.92,Greenport Harbor Brewing Company
14,,Black IPA,-,7.80,4.22,Buckeye Lake Brewery
14,,Incognito Imperial Black IPA,-,10.20,3.72,Fort Myers Brewing Company
14,,Lightning Bug,-,6.70,4.01,5 Stones Craft Brewing Co.
14,,Hop Jam,-,6.60,4.22,Willoughby Brewing
14,,Gnight Ryder,-,9.00,4.15,Against The Grain Brewery & Smokehouse
14,,Painted Black IPA,-,7.00,4.01,Fairhope Brewing Company
14,,Blowing Rock Mountain Shadow,-,6.80,3.9,Blowing Rock Brewing Co.
13,,Dark Sister,-,6.66,3.94,Brussels Beer Project
13,,Midnight Kascadian Dark Ale,-, ? ,3.75,Kulshan Brewing Company
13,,Mr. Falcon,-, ? ,3.82,Austin Beerworks
13,,Coalsack Cascadian Dark Ale,-,6.20,3.79,Ecliptic Brewing
13,,Habitual,-,7.00,4.01,Vice District Brewing Company
13,,Good Ryes Wear Black,-,6.40,4.07,Hop Butcher For The World
13,,Dark Ritual,-,6.00,4.16,Iron Hill Brewery & Restaurant
13,,Houblon Libre,-,7.70,3.85,Microbrasserie Du Lac-Saint-Jean
13,,Nigredo,-,6.50,3.88,Birrificio Italiano
13,,Tadarida Oscura,-,6.50,4.17,Freetail Brewing Company
13,,Cascadian Dark Ale,-,7.00,3.81,7 Seas Brewery and Taproom
13,,Dark Star Black Hop Ale,-,7.00,3.91,Galaxy Brewing Company
13,,Black Lantern,-,7.00,3.9,Indiana City Brewing Company
13,,Black Ops IPA,-,7.20,3.81,Coronado Brewing Company
13,,Warrior Black IPA,-, ? ,4.01,Pizza Port Solana Beach
13,,Crack Of Dawn,-,5.80,3.97,Peekskill Brewery
13,,Imperialized Anomaly,-,8.70,4.14,The Beer'd Brewing Co.
13,,Buffalo Sunrise,-,9.00,3.55,Buffalo Bayou Brewing Co
13,,Black IPA,-,7.50,4.15,Sand City Brewing Co.
13,,Dan's Serenity Now! Black IPA,-,6.20,3.67,Cape May Brewing Company
13,,Saratoga Black IPA,-,6.00,3.85,Mendocino Brewing Company
,,,,,,
,,,,,,
,,,,,,
,,,,,,Brewery
12,,Bad MF'er Black Rye IPA,-,7.50,3.26,Haymarket Pub & Brewery
12,,Dalston Black IPA,-,7.00,3.82,Brodie's
12,,Panther Fist,-,5.50,3.66,Two Brothers Brewing Company
12,,Black Sails IPA,-,6.00,3.93,Victory Art Brew
12,,Sisyphus Black Ale,-,7.90,4.08,Sisyphus Brewing
12,,Black Wolf IBA,-,5.80,4.09,Wild Wolf Brewing Company
12,,Firestorm Black IPA,-,5.90,3.76,Big Storm Brewing Company
12,,Plutonium Nyborg,-,8.00,3.9,Hoof Hearted Brewing
12,,Speaking In Tongues Black IPA,-,8.00,4.12,Stubborn Beauty Brewing Company
12,,Wild Oats Series No. 49 - Black Forest I.P.A.,-,7.00,3.46,Beau's All Natural Brewing Company
12,,Hodag Cascadian Dark Ale,91,6.20,3.54,Three Creeks Brewing Co.
12,,Antipodal Dark IPA,-,6.90,3.97,Equinox Brewing Company
12,,Black Mirror,-,8.20,4.02,Vintage Brewing Company
12,,Strato,-,6.80,3.43,Benelux Brewpub & Café
12,,Épik,-,6.00,3.69,Le Trou Du Diable
12,,Rêve D'étoiles,-,7.00,3.79,Brasserie Bendorf
12,,Black Dynomite,-,7.00,4,902 Brewing Co.
12,,Black IPA,-,5.50,4.28,The Fort Collins Brewery
12,,Black Eye PA,-,7.00,3.92,Great Basin Brewing Co.
12,,Black Rye IPA,-,6.80,3.7,Grist House Craft Brewery
12,,Cascadian Dark Ale,-, ? ,3.12,Mac and Jack's Brewery
11,,Mozaic Black Bitter,-,3.50,3.78,Brasserie Du Mont Salève
11,,Invicta India Black Ale,-,7.50,4.05,Cervejaria Invicta
11,,Marks & Spencer Greenwich Black IPA,-,5.70,4.03,Meantime Brewing Company Limited
11,,HI-5 Black IPA,-,6.20,4.19,2cabeças
11,,The Obsidian Dagger IPA Noire,-,6.50,3.62,Dead Frog Brewing
11,,Chuck Bowman,-,7.00,4.09,Brix City Brewing
11,,Gravity Wave,-,7.90,3.94,Land-Grant Brewing Company
11,,Magic #666 Black Mango IPA,-,6.00,4.14,Omnipollo
11,,Portsmouth India Black Ale (Black IPA),-,6.50,3.96,Portsmouth Brewery
11,,Dark Beast,-,6.50,4.04,Bryggeriet Djævlebryg ApS
11,,Dark Art Ale,-,8.60,4.19,Sierra Nevada Brewing Co.
11,,Double Skunk Imperial Black India Pale Ale,-,8.50,3.66,Three Heads Brewing
11,,Ivy Mike,-,10.50,4.29,Four Fathers Brewing
11,,Bosuil – Tawny Owl,-,6.00,4.03,Brouwerij het Uiltje
11,,Conqueror 1075,-,7.40,3.98,Windsor & Eton Brewery
11,,Black IPA,-,6.50,2.21,Tributary Brewing Co.
11,,Go Figure Black IPA,-,7.20,3.8,Griffin Claw Brewing Company
11,,Black Hop Down,-,7.00,3.73,Gizmo Brew Works
11,,Ye Old Battering Ram,-,11.90,3.81,MadTree Brewing
11,,Black Diamond IPA,-,5.00,3.9,Breaker Brewing Company
11,,Fleurac La Triple Brune IPA,-,8.00,4.11,La Brasserie de Fleurac
11,,Centerline Black IPA,-,5.90,3.8,Hitchhiker Brewing Company
11,,To Øl / BrewDog Hardcore Mælk,-,10.50,4.17,To Øl
10,,Tropical Nightz,-,5.00,3.74,Finback Brewery
10,,Zytorillo,-,5.30,3.74,Browar Pinta
10,,Onyx Black IPA,-,6.80,3.98,Eel River Brewing Co.
10,,Odd Fellows Black IPA,-,5.60,3.86,West Sixth Brewing Company
10,,L'Exploratrice Hoppy Porter,-,5.50,3.07,Brasserie Trois Dames
10,,T-Rex Black IPA,-,7.70,3.68,Rhinegeist Brewery
,,,,,,
,,,,,,
,,,,,,
,,,,,,Brewery
10,,Black Ale,-,5.60,4.06,Tupps Brewery
10,,Long Nine Black IPA,-,8.60,3.88,Obed & Isaac's Microbrewery & Eatery
10,,Black Indians,-,9.00,3.79,Brasserie Du Mont Salève
10,,Durham Black Eye,-, ? ,4.02,County Durham Brewing Company
10,,Nebraskadian Black Ale,-,9.00,4.34,Nebraska Brewing Company
10,,13 American Black Ale,-,7.10,4.1,Iechyd Da Brewing Company
10,,Black Baal Triple IPA,-,14.00,3.91,To Øl
10,,Black Waves,-,6.00,3.98,Gun Hill Brewing Company
10,,Conqueror Black IPA,-,5.00,4.17,Windsor & Eton Brewery
10,,Blacker Cracker,-,5.70,3.81,Spring House Brewing Company
10,,Black Rock,-,6.60,3.74,Stack Brewing
10,,Black IPA,-, ? ,3.83,Water Street Brewery
10,,Darkside Black IPA,-,6.75,3.54,Granite Brewery & Restaurant
10,,Last Blacksmith,-,6.50,3.91,Big Ditch Brewing Company
10,,Hopped Condition,-, ? ,3.96,Minneapolis Town Hall Brewery
10,,The Crucible Black IPA,-,7.30,3.81,Mother Earth Brew Co.
10,,Insomnia Black Ale,-,5.60,3.77,Relic Brewing Co
10,,Commodore Decatur,-,7.10,3.83,Assawoman Bay Brewing Company
10,,Mountain Goat Rare Breed Before The Dawn Black IPA,-,7.40,4.01,Mountain Goat Beer Pty Ltd
10,,Ore Bucket India Black Ale,-,6.30,4.02,Backcountry Brewery
10,,Hopblack!,-,7.00,3.86,Dugges Ale- & Porterbryggeri AB
10,,Black IPA,-,6.80,3.92,Iron Hill Brewery & Restaurant
9,,Soft Lies,-,8.10,4.08,Ocelot Brewing Company
9,,Bitter Hearts Black IPA,-, ? ,3.98,Red Hare Brewing Company
9,,Death To False Black IPA,-,6.30,3.96,Neshaminy Creek Brewing Company
9,,Lost River Black Ale,-,5.50,3.39,Lost River Brewing Company
9,,Fun Guv'nr,-,5.60,3.96,Stormcloud Brewing Company
9,,The New Black,-,3.70,3.53,Bluejacket / Arsenal Restaurant
9,,Perfektum Black IPA,-,6.00,3.78,ArtBrew
9,,Java Moon Coffee Ale,-,7.00,4.14,Luminous Brewhouse
9,,Light Bender Black IPA,-,7.50,4.11,The BottleHouse Brewing Company
9,,Black Jesus,-,6.50,3.53,Great Heck Brewing Company Ltd.
9,,Puget Soundian,-, ? ,3.62,Schooner Exact Brewing Company
9,,Papa Was A Rollin' Stonefruit,-,5.40,3.5,Noble Ale Works
9,,Paint It Black,-,5.80,3.87,Mickey Finn's Brewery
9,,Descend BIPA,-,8.40,3.85,Wiens Brewing Company
9,,Blowing Rock Black IPA,-,7.00,3.96,Blowing Rock Brewing Co.
9,,Revisionist Dark IPA,-,4.80,3.37,Marston's PLC
9,,Super FL I.P.A.,-,6.60,3.6,Wit's End Brewing Company
9,,Abiqua Black IPA,-,6.50,4.05,Seven Brides Brewing
9,,Manifesto,-,6.20,2.42,Perrin Brewery
9,,Antilogy Black IPA,-,7.70,4,Bridger Brewing
9,,Big Kahuna,-,8.00,4.4,Junkyard Brewing Company
9,,Black IPA,-,7.80,3.7,Tequesta Brewing Company
9,,Hopferno Black IPA,-,7.20,3.94,Schooner Exact Brewing Company
9,,Death Hoppy Black Ale,-,7.00,3.49,Shmaltz Brewing Company
9,,Bloodline,-,6.20,3.9,Onion Pub & Brewery / Wild Onion Brewing Co.
9,,Dracula's Bite Black IPA,-,7.30,4,Evil Czech Brewery
9,,Nokturn,-,6.00,3.87,Brasseurs Du Nord Inc.
9,,The Dark Side-Smoked India Black Ale,-,7.00,4.03,Max Lager's American Grill & Brewery
,,,,,,
,,,,,,
,,,,,,
,,,,,,Brewery
9,,Union Black IPA,-,8.04,4.1,Cobra Brewing Company
9,,Black Leather,-,8.00,3.23,Champion Brewing Company
9,,Hipster Bird,-,9.20,4.28,Black Acre Brewing Co.
9,,Tuxedo Tshirt Black IPA,-,5.10,3.85,Circle Brewing Company
9,,29'er Brown Ale,-,6.00,3.43,GoodLife Brewing Company & Bier Hall
9,,Mr. Night,-,6.00,3.75,Storm Peak Brewing Co.
9,,Black Lab IPA,-,6.00,3.26,The LAB (Lexington Avenue Brewery)
9,,Big Bunny Cascadian Dark Ale,-,6.70,3.98,CAUTION: Brewing Co.
9,,Whalebait,-,6.50,3.57,SoMe Brewing Company
9,,Polar Vortex,-, ? ,3.44,The Defiant Brewing Company
9,,Black Bucket,-,6.50,4.02,Kinnegar Brewing
9,,Gungle Gem,-,7.60,3.9,Against The Grain Brewery & Smokehouse
9,,Gone To Morocco,-,5.70,3.92,Rooster Brew
9,,Black Hope,-,6.20,4.22,AleBrowar
9,,Black Sabbath,-,7.20,3.76,Starr Hill Brewery
8,,Onyx Double Black Ipa,-,9.00,4.1,Sonoma Springs Brewing Co.
8,,Anomaly,-,7.20,3.98,The Beer'd Brewing Co.
8,,Bike Lane Hopper,-,9.60,3.89,21st Amendment Brewery
8,,Black IPA,-,7.00,3.68,Ormond Brewing Company
8,,Økologisk India Dark Ale,-,6.20,3.89,Herslev Bryghus
8,,Warrior India Black Ale,-,7.00,3.79,Beachwood BBQ & Brewing
8,,The Krispy Kascadian,-,6.60,3.99,51st Ward Beer Company
8,,Artemis,-,6.40,3.91,The Beer'd Brewing Co.
8,,A Dark Night,-,5.00,3.47,Departed Soles Brewing Co.
8,,Deep Cover,-,8.10,4.13,The Brewing Lair
8,,Shortest Day CDA,91,6.50,4.04,Full Sail Brewery & Tasting Room & Pub
8,,Street Cred,-,6.70,4.13,The Beer Research Institute
8,,Black Oak Break Of Dusk,-,4.40,3.95,Black Oak Brewing Co.
8,,Eclipse Black IPA,-, ? ,3.54,Bend Brewing Company
8,,The Darkness Cascadian Dark Ale,-,6.50,3.89,Boxing Rock Brewing Co.
8,,Squid Ink CDA,-, ? ,3.34,The Pike Brewing Company
8,,Summit India-Style Black Ale,92,6.80,4.07,Summit Brewing Company
8,,Flight Path,-,7.80,3.98,Timeless Pints Brewing Company
8,,L'Epoque Opaque: Black IPA,-,6.00,3.77,Le Trou Du Diable
8,,Enchanted Forest,-,5.70,3.63,Sonoma Springs Brewing Co.
8,,Kala,-,6.20,3.99,Saltaire Brewery Limited
8,,Hop Test #1 (Black IPA),-,9.50,4.03,Al's of Hampden / Pizza Boy Brewing
8,,Night Terrors,-,7.20,3.8,Only Child Brewing Company
8,,Dirty Shame,-,7.10,4.07,LowDown Brewery + Kitchen
8,,Shadow Ops Black IPA,-,7.50,4.29,Below the Radar Brewhouse
8,,Spruce Beersteen,-, ? ,3.79,Jackalope Brewing Company
8,,Batch 700 Double Black IPA,-,8.50,4.06,Swamp Head Brewery
8,,Unda Cova Brudda,-,9.75,4.24,ZümBier
8,,Old Rail / Terrapin Zest Fest Blood Orange Black IPA,-,7.70,3.94,Old Rail Brewing Company
8,,Hopkins Black IPA Noire,-,6.00,3.51,Boquébière
8,,Black Coast IPA,-, ? ,3.78,Bull & Bush Brewery
8,,Batch 160 Black IPA,-,10.00,3.73,Blackhorse Pub & Brewery
8,,Black Friday,-,8.00,3.88,Straight To Ale
8,,Black IPA,-,6.20,3.92,Naples Beach Brewery
8,,4 & 20 Black IPA,-,9.20,3.87,Culmination Brewing
,,,,,,
,,,,,,
,,,,,,
,,,,,,Brewery
8,,Black IPA,-,8.00,3.63,I & I Brewing
8,,BIL,-,6.30,3.92,The Bobcat Café & Brewery
8,,Mets,-,7.00,4.27,Põhjala Brewery
8,,URSA,-, ? ,4.02,Fulton Beer
8,,Cascadia Dark Ale,-,6.50,3.73,Spinnakers Gastro Brewpub & Guesthouse
8,,Dark Something,-,9.00,4,Wisconsin Brewing Co.
8,,Dark Side Imperial IPA,-,8.50,3.69,Anacortes Brewery & Rockfish Grill
8,,Black IPA,-,7.10,2.52,District ChopHouse & Brewery
8,,Geumgang Mountain Dark Ale,-,4.60,3.51,Craftworks Taphouse - Namsan
8,,Bitter Get'er,-,6.30,3.78,Big Spruce Brewing
8,,Logical Fallacy,-,6.98,3.82,The Very Nice Brewing Company
8,,Darktopia,-,8.00,3.65,Scuttlebutt Brewing Company
8,,Black Orange IPA,-,7.80,3.62,Ass Clown Brewing
7,,PIt Caribou / Le Castor 30 ¢ Black IPA (Nelson Sauvin),-,7.00,4.26,Microbrasserie Pit Caribou
7,,Private Dancer,-,8.70,3.93,Latitude 42 Brewing Company
7,,Toast,-,6.00,3.7,Beach Haus Brewery
7,,Cover Up Black IPA,-,8.10,3.82,Odell Brewing Company
7,,Black Sox,-,6.80,3.73,Horse Thief Hollow
7,,CDA,-, ? ,4.07,Boundary Bay Brewery & Bistro
7,,Black Creek IPA,-,6.60,3.47,Salt Creek Brewery
7,,Black IPA,-,6.90,3.77,Four Mile Brewing
7,,Antisociale,-,7.20,3.9,Microbrasserie Artisanale Sainte Crucienne
7,,Caustic Sunset,-,5.80,3.62,Holy City Brewing
7,,Twillight Years,-,7.90,4.33,Brothers Craft Brewing
7,,Aussie Black,-,6.50,4.08,Vault Brewing Company
7,,Richard's Double Black EyePA,-,8.20,3.97,Double Barley Brewing
7,,Glug M'Glug,-,6.20,3.65,Black Sheep Brewery PLC
7,,Blue Eyed Black IPA,-, ? ,3.74,White Lion Brewing Company
7,,La Marée Noire,-,8.50,3.12,Micro-brasserie Saint-Arnould
7,,Good Bye Blue Sky,-,6.30,3.62,Pizza Port Solana Beach
7,,Black Muddy River,-,9.20,3.94,Fat Head's Brewery & Saloon
7,,Grimey's Revenge,-,8.00,4.12,Spiteful Brewing
7,,Where Strides The Behemoth: Double India Black Ale,-,10.80,4.17,KAIJU! Beer
7,,Train Jumper Black IPA,-,6.50,3.85,Original Gravity Brewing Company
7,,Black Banks Cascadian Dark Ale,-,6.20,3.76,Prince Edward Island Brewing Company
7,,Thumbscrews,-,9.00,3.9,Burial Beer Co.
7,,Midnight Sun Black IPA,-, ? ,4.23,Great Black Swamp Brewing Co.
7,,Cascadian Dark Ale,-,6.00,3.82,Trinity Brewhouse
7,,Silver And Black IPA,-,7.10,3.95,Branchline Brewing Co.
7,,Cthulhu On The Moon Black IPA,-,6.50,4.13,KAIJU! Beer
7,,Black IPA,-,5.80,3.83,Station 26 Brewing Co.
7,,Black Bucket IPA,-,5.80,4,Thirsty Planet Brewing Company
7,,Oliver's The Black Code,-,6.50,3.75,Pratt Street Ale House
7,,Ghost Of All Evil,-,7.50,3.52,Two Roads Brewing Company
7,,Peaky Blinder,-,4.60,3.63,Windsor Castle Brewery (Sadler's Ales)
7,,Oxymoron,-,5.50,3.98,Otley Brewing Company
7,,Felis Paradox,-,4.40,3.82,Half Acre Beer Company
7,,Black Rye IPA,-, ? ,3.95,Avondale Brewing Co.
7,,Belma Black IPA,-, ? ,3.74,Conquest Brewing Company
7,,Wireless Black IPA,-,6.20,3.89,8 Wired Brewing Co.
,,,,,,
,,,,,,
,,,,,,
,,,,,,Brewery
7,,Grave Digger,-,7.00,4.01,Auburn Alehouse Brewery & Restaurant
7,,Blackcyl,-,6.90,4.02,Browar Trzech Kumpli
7,,Black Sheep Dark IPA,-,6.30,3.63,Lucky Labrador Brewing Company
7,,B.I.P.A,-,7.00,4.01,Blue Mountain Brewery
6,,Barrel-Aged Lowcountry Dark Ale,-,6.80,4.03,Holy City Brewing
6,,Rail Rider,-,6.00,3.9,Out of Bounds Brewing Company
6,,Black IPA,-,7.20,3.37,Upslope Brewing Company - Lee Hill
6,,Machine Gun,-,7.60,4.46,Earth Eagle Brewings
6,,Black Ice Imperial Black Ale,-,10.00,4.33,D9 Brewing Company
6,,Flamingo,-,6.50,3.88,Brouwerij 't IJ
6,,Black IPA,-,7.00,3.49,Cypress Brewing Company
6,,Hop Onyx,-,7.00,4.24,Hopshire Farm & Brewery
6,,Winter IPA,-,8.50,3.71,Microbrouwerij Den Triest
6,,Frank,-,6.20,3.79,Axle Brewing Company
6,,Sir Joshua,-,5.80,4.15,Odd13 Brewing
6,,Heart Of Darkness,-, ? ,3.89,Laurelwood Public House & Brewery
6,,Cafuza,-,8.50,4.53,Cervejaria Dogma
6,,Dangerous Kate Imperial Cascadian Black Ale,-,8.60,3.86,Below Grade Brewing
6,,Black IPA,-,6.70,3.94,Red Eye Brewing Company
6,,Black IPA,-,6.50,3.65,Rohrbach Brewing Company (Brewpub)
6,,Lervig / Boneyard Double Black Tide,-,8.40,3.96,Lervig Aktiebryggeri
6,,42,-,4.20,3.68,Fair State Brewing Cooperative
6,,Dark Star,-,8.10,3.98,Cornelius Pass Roadhouse & Imbrie Hall (McMenamins)
6,,Hell On Earth,-,11.00,4.04,Martin House Brewing Company
6,,Midnight Rider,-,7.20,3.96,Sweetwater Tavern & Brewery
6,,Grim Reaper Black IPA,-, ? ,3.67,Crooked Fence Brewing
6,,Sigtuna Dark Easter Ale,-,7.60,3.43,Sigtuna Brygghus
6,,Night Thunder,-,7.90,3.79,Kokopelli Beer Company
6,,Nocturnal,-,9.50,3.69,Echo Brewing Company
6,,Black Cat IPA,-,6.20,3.32,"Fredericksburg Brewing Company, Inc."
6,,Liquid Vinyl,-,7.10,3.83,Broken Strings Brewery
6,,Early N' Often,-, ? ,3.56,Blue Island Beer Co.
6,,Black IPA,-,7.00,3.6,Stockyards Brewing Co.
6,,Bongo Fury,-,7.50,4.08,Happy Valley Brewing Company
6,,Nightshine Black Lager,-,5.50,3.95,Catskill Brewery
6,,Penumbra,-,5.70,3.99,Rurban Brewing
6,,Day For Night,-,6.80,3.6,Torn Label Brewing Co.
6,,Session Black IPA,-,5.00,3.79,Pinthouse Pizza Craft Brewpub
6,,Inkwell Black IPA,-, ? ,3.84,Public Craft Brewing Company
6,,Paint It Black,-,6.20,3.81,Iron Hill Brewery & Restaurant
6,,15|01 Black IPA (Yakima Valley),-,6.10,3.88,Brew By Numbers
6,,Bohemian Black Ale,-, ? ,3.23,Two Tales Brewing
6,,Barley Brown's Black IPA,-,5.20,3.38,The Caledonian Brewing Company
6,,Hopus Pokus,-,6.30,3.87,Browar Pinta
6,,The Black Pearl,-, ? ,3.57,Pearl Street Grill And Brewery
6,,2 Di Picche,-,6.80,3.79,Birrificio Menaresta
6,,Arbuckle,-,4.00,3.63,RoughTail Brewing Co.
6,,Darkside IPA,-,6.40,3.94,North by Northwest Restaurant & Brewery
6,,Hooligan Black Ale,-,5.50,4.04,Boston Beer Works - Canal Street
6,,Cinderblock CDA,-,5.80,3.84,Populuxe Brewing
,,,,,,
,,,,,,
,,,,,,
,,,,,,Brewery
6,,Permon Black IPA,-,5.70,4.16,Pivovar Permon
6,,Shadow Effect,-,4.30,3.82,Lift Bridge Brewery
6,,Day Block Black IPA,-,8.00,3.78,Day Block Brewing Company
6,,Black Pig,-,8.00,4,Brewerkz - Riverside Point
6,,Covert H'Ops,-,6.70,4.09,Old Bust Head Brewing Co.
6,,Seven,-,8.50,4.12,18th Street Brewery
6,,Just For Fun Double India Black Ale,-,8.70,4.35,Bosque Brewing Co.
6,,Marks & Spencer Black IPA,-,6.50,3.83,Purity Brewing Co
6,,Supertonic India Black Ale,-,6.90,4.25,Twelve Bar Brews
6,,Night Sail,-,7.00,3.35,Island Brewing Company
6,,Black Moon Ryesing,-,6.70,4.13,Abandon Brewing Co.
6,,Black Mamba,-,8.40,4.09,Mumford Brewing
6,,Soulless,-,7.20,3.77,RedWillow Brewery
6,,City Island Black Ale,-,6.30,3.7,City Island Beer Company
6,,Black 28,-, ? ,3.48,Cannonball Creek Brewing Company
6,,Bliss,-,8.50,3.69,New South Brewing Co.
6,,Celilo Cascadian Dark Ale,-,8.80,3.92,Sasquatch Brewing Company
6,,Sisyphus Black IPA,-,6.40,3.74,Sisyphus Brewing
6,,Black Sheep,-,8.00,3.97,White Flame Brewing Co.
6,,Monolith,-,7.40,3.79,Burning Sky Brewery
6,,Blackwired,-,7.00,4.08,8 Wired Brewing Co.
6,,Cloak Of Darkness,-,8.00,3.72,Gonzo's Biggdogg Brewing
6,,Manzanita Black IPA,-,7.40,4.04,Steel String Brewery
6,,9th Circle,-,8.50,3.61,Back Pew Brewing Company
6,,Cascadian Dark Ale,-,6.00,3.73,Terminal Gravity Brewing Company
6,,Bojan Black IPA,-,6.00,3.61,Browar Bojanowo
6,,Black IPA,-,7.80,3.63,Martin City Brewing Company
6,,High Wire India Black Ale,-, ? ,4.15,Mountain Sun Pub & Brewery
6,,Chasing The Dragon,-,6.20,3.97,Trophy Brewing
6,,Black Lightning ,-,6.50,3.94,9 White Deer Brewery
6,,Black Storms,-,8.00,3.96,La Pirata Cervesa Artesana
6,,Black Ipa,-,7.50,4.07,El Segundo Brewing Company
6,,Castigamatt,-,7.50,3.84,Birrificio Rurale
6,,Starvation,-,8.00,3.77,Reservoir Dogs Brewery
6,,Xero,-,6.90,3.91,Free Will Brewing Co.
6,,Puffy Stack,-,8.00,3.92,The Devil's Trumpet Brewing Co.
6,,961 Black IPA,-,6.60,3.27,961 Beer
6,,Black IPA,-,6.50,3.41,Danny Boy Beer Works
6,,Gauntlet,-,5.50,3.51,Bluejacket / Arsenal Restaurant
5,,Blackfin,-,5.60,3.44,Rockford Brewing Company
5,,Black Cat,-,4.70,3.6,Beer Here
5,,Midnight Shadow,-,9.00,3.63,Tighthead Brewing Company
5,,Coal Creek Black IPA,-,7.10,3.91,Mountain Toad Brewing
5,,What Does The Fox Say?,-,6.70,3.58,Riverbend Brewing Company
5,,Turbulence,-,6.00,4,Portico Brewing Co.
5,,Half Mast Cascadian Dark Ale,-,7.00,3.62,Beer Valley Brewing Co.
5,,Midnight Ryder (Espresso),-,6.60,4.1,Indeed Brewing Company
5,,Devil,-,6.60,3.62,Beara Irish Brewing Co.
5,,Sigtuna Black Soil IPA,-,7.50,3.39,Sigtuna Brygghus
5,,Black IPA,-,6.00,3.35,Tri-City Brewing Company
,,,,,,
,,,,,,
,,,,,,
,,,,,,Brewery
5,,Contradiction,-,7.70,3.6,Enegren Brewing Company
5,,Black Torrent,-,7.20,3.38,DESTIHL Brewery
5,,Good Hop Bad Hop,-,7.00,3.57,Pub Dog Brewing
5,,Vertical House Black Ale,-,7.20,4.05,Salty Nut Brewery
5,,Lucky 1101,-,6.00,3.69,Wooden Legs Brewing Company
5,,PDA Wet Hop Cascadian Dark Ale,-,6.00,3.3,Tamarack Brewing Company
5,,Voragem,-,7.00,4.15,Mean Sardine Brewery
5,,Black Coffee Mamba,-,8.40,4.18,Mumford Brewing
5,,Black Rocket,-,7.00,3.79,Minipivovar Matuška Broumy (Matuska)
5,,Devil’s Hole Black India Pale Ale,-,6.50,3.57,Woodcock Brothers Brewing Company
5,,Beer Goggles Session CDA,-,5.00,3.93,Deschutes Brewery
5,,Black Rye IPA,-,6.80,3.85,Village Vintner Winery & Brewery
5,,Bourbon Barrel Black Beer,-,6.00,3.83,Stone Corral Brewery
5,,The Black Fog,-,8.70,3.9,Rock Bridge Brewing Co.
5,,Cold Moon Black Ale,-,6.20,4.08,Ten Bends Beer
5,,Busted Pipe,-,6.30,3.71,Tin Cannon Brewing Company
5,,Black IPA,-,8.20,3.67,Microbrasserie La Chouape
5,,A Piscadinha,-,4.50,3.9,Cervejaria Urbana
5,,Coalface Black IPA,-,5.50,3.91,Carrig Brewing Co.
5,,Eddyline Black Eddy Black IPA,-,7.50,3.89,Eddyline Restaurant & Brewery
5,,Dark Days Black IPA,-, ? ,3.78,Big Time Brewery & Alehouse
