DEFENSE CATEGORY,DFGM,DFGA,DFG%,FREQ,FG%,DIFF%
Overall,0.2,1.0,20.0,100%,43.8,-23.8
3 Pointers,0.0,0.2,0.0,20.0%,33.3,-33.3
2 Pointers,0.2,0.8,25.0,80.0%,51.8,-26.8
Less Than 6 Ft,0.0,0.2,0.0,20.0%,62.8,-62.8
Less Than 10 Ft,0.2,0.4,50.0,40.0%,62.4,-12.4
Greater Than 15 Ft,0.0,0.6,0.0,60.0%,35.4,-35.4
