BREAKDOWN,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,DD2,TD3,+/-
2016-17,30,21.0,6.4,2.1,4.8,42.8,0.5,1.3,38.5,1.8,2.1,82.8,0.4,2.2,2.5,2.6,1.2,0.5,0.4,2.1,0,0,-4.4
Home,15,21.6,5.5,1.9,4.9,37.8,0.4,1.4,28.6,1.3,1.7,76.9,0.4,2.4,2.8,2.9,1.4,0.3,0.5,1.9,0,0,-4.7
Road,15,20.5,7.3,2.3,4.7,47.9,0.6,1.2,50.0,2.2,2.5,86.8,0.3,1.9,2.3,2.3,1.1,0.6,0.3,2.3,0,0,-4.0
Wins,2,20.6,5.0,1.0,3.5,28.6,0.5,1.0,50.0,2.5,3.0,83.3,0.5,1.0,1.5,2.5,1.5,0.5,0.0,3.0,0,0,-10.5
Losses,28,21.1,6.5,2.1,4.9,43.5,0.5,1.3,37.8,1.7,2.1,82.8,0.4,2.3,2.6,2.6,1.2,0.5,0.4,2.0,0,0,-3.9
December,9,13.7,4.3,1.7,3.4,48.4,0.1,0.6,20.0,0.9,1.1,80.0,0.3,0.8,1.1,1.3,1.4,0.7,0.2,1.8,0,0,0.0
January,16,25.1,7.6,2.4,5.5,43.2,0.6,1.4,39.1,2.3,2.8,81.8,0.4,3.3,3.6,3.4,1.2,0.4,0.5,2.5,0,0,-7.3
February,5,21.2,6.4,1.8,5.2,34.6,1.0,2.2,45.5,1.8,2.0,90.0,0.4,1.2,1.6,2.2,1.0,0.4,0.4,1.2,0,0,-2.8
Pre All-Star,30,21.0,6.4,2.1,4.8,42.8,0.5,1.3,38.5,1.8,2.1,82.8,0.4,2.2,2.5,2.6,1.2,0.5,0.4,2.1,0,0,-4.4
Starters,13,24.8,7.5,2.3,5.3,43.5,0.7,1.5,45.0,2.2,2.5,84.8,0.3,2.7,3.0,3.2,1.2,0.2,0.2,2.5,0,0,-7.2
Bench,17,18.2,5.6,1.9,4.5,42.1,0.4,1.1,31.6,1.5,1.8,80.6,0.4,1.8,2.2,2.2,1.3,0.6,0.5,1.7,0,0,-2.2
0 Days Rest,6,21.6,7.5,2.5,5.3,46.9,0.7,1.5,44.4,1.8,2.3,78.6,0.5,3.5,4.0,2.7,0.8,0.5,0.0,2.7,0,0,-2.2
1 Days Rest,18,21.2,5.4,1.8,4.5,39.5,0.5,1.3,39.1,1.3,1.6,85.7,0.3,1.9,2.2,2.7,1.3,0.3,0.5,1.7,0,0,-6.7
2 Days Rest,3,24.4,10.0,3.0,5.7,52.9,0.7,1.3,50.0,3.3,4.3,76.9,0.3,1.7,2.0,3.7,1.3,0.7,0.7,2.3,0,0,-1.3
3 Days Rest,1,22.1,14.0,4.0,9.0,44.4,0.0,3.0,0.0,6.0,7.0,85.7,1.0,3.0,4.0,1.0,3.0,0.0,1.0,4.0,0,0,4.0
4 Days Rest,1,14.9,2.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,2.0,100,0.0,1.0,1.0,0.0,1.0,2.0,0.0,4.0,0,0,-7.0
6+ Days Rest,1,9.9,4.0,2.0,3.0,66.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0,0.0,0.0,0,0,9.0
