DEFENSE CATEGORY,DFGM,DFGA,DFG%,FREQ,FG%,DIFF%
Overall,5.1,11.1,46.1,100%,44.6,1.5
3 Pointers,1.6,4.7,33.2,42.4%,36.8,-3.6
2 Pointers,3.6,6.4,55.7,57.6%,49.1,6.6
Less Than 6 Ft,2.1,3.0,67.9,27.3%,60.3,7.6
Less Than 10 Ft,2.5,4.1,62.6,36.5%,55.3,7.3
Greater Than 15 Ft,2.3,6.2,37.2,55.9%,38.1,-0.9
