,MATCHUP,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-,DATE,OPPONENT,ARENA
0,"FEB 11, 2017 - IND vs. MIL",L,19,4,2,3,66.7,0,0,0.0,0,2,0.0,3,3,6,1,0,0,0,0,-4,2017-02-11 00:00:00,MIL,HOME
1,"FEB 10, 2017 - IND @ WAS",L,23,10,5,6,83.3,0,0,0.0,0,0,0.0,3,2,5,0,1,0,2,1,-19,2017-02-10 00:00:00,WAS,AWAY
2,"FEB 08, 2017 - IND vs. CLE",L,23,6,3,6,50.0,0,0,0.0,0,0,0.0,3,2,5,0,1,0,2,4,-2,2017-02-08 00:00:00,CLE,HOME
3,"FEB 06, 2017 - IND vs. OKC",W,30,2,1,4,25.0,0,0,0.0,0,2,0.0,3,2,5,3,0,2,1,2,3,2017-02-06 00:00:00,OKC,HOME
4,"FEB 04, 2017 - IND vs. DET",W,32,18,8,15,53.3,0,0,0.0,2,2,100.0,5,6,11,3,2,1,2,1,11,2017-02-04 00:00:00,DET,HOME
5,"FEB 03, 2017 - IND @ BKN",W,21,3,1,2,50.0,0,0,0.0,1,2,50.0,1,2,3,0,0,0,1,2,-9,2017-02-03 00:00:00,BKN,AWAY
6,"FEB 01, 2017 - IND @ ORL",W,19,6,1,2,50.0,0,0,0.0,4,4,100.0,0,1,1,1,0,0,1,2,7,2017-02-01 00:00:00,ORL,AWAY
7,"JAN 29, 2017 - IND vs. HOU",W,15,10,5,5,100.0,0,0,0.0,0,0,0.0,0,2,2,1,0,0,0,2,4,2017-01-29 00:00:00,HOU,HOME
8,"JAN 27, 2017 - IND vs. SAC",W,16,4,2,4,50.0,0,0,0.0,0,0,0.0,2,2,4,0,1,1,0,3,13,2017-01-27 00:00:00,SAC,HOME
9,"JAN 26, 2017 - IND @ MIN",W,17,2,0,1,0.0,0,0,0.0,2,2,100.0,0,4,4,0,0,1,1,2,6,2017-01-26 00:00:00,MIN,AWAY
10,"JAN 21, 2017 - IND @ UTA",L,6,0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,-1,2017-01-21 00:00:00,UTA,AWAY
11,"JAN 20, 2017 - IND @ LAL",L,2,0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,1,0,0,0,0,4,2017-01-20 00:00:00,LAL,AWAY
12,"JAN 12, 2017 - IND @ DEN",L,3,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,1,0,0,0,1,0,2017-01-12 00:00:00,DEN,AWAY
13,"JAN 05, 2017 - IND vs. BKN",W,2,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,1,0,0,0,-2,2017-01-05 00:00:00,BKN,HOME
14,"JAN 01, 2017 - IND vs. ORL",W,3,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,2,0,0,0,0,-3,2017-01-01 00:00:00,ORL,HOME
15,"DEC 22, 2016 - IND vs. BOS",L,6,0,0,0,0.0,0,0,0.0,0,0,0.0,1,1,2,0,0,0,1,0,-2,2016-12-22 00:00:00,BOS,HOME
16,"DEC 20, 2016 - IND @ NYK",L,11,0,0,1,0.0,0,0,0.0,0,0,0.0,0,3,3,0,0,0,0,1,-6,2016-12-20 00:00:00,NYK,AWAY
