DEFENSE CATEGORY,DFGM,DFGA,DFG%,FREQ,FG%,DIFF%
Overall,2.3,5.5,41.9,100%,44.1,-2.1
3 Pointers,0.5,1.9,27.0,35.2%,35.2,-8.2
2 Pointers,1.8,3.6,50.0,64.8%,48.4,1.6
Less Than 6 Ft,0.7,1.2,60.9,21.9%,58.2,2.7
Less Than 10 Ft,1.1,1.8,58.8,32.4%,54.4,4.4
Greater Than 15 Ft,1.2,3.4,34.4,61.0%,37.3,-2.9
