BREAKDOWN,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,DD2,TD3,+/-
2016-17,14,15.5,4.9,2.0,4.6,43.1,0.7,2.3,31.3,0.1,0.3,50.0,0.4,1.6,2.0,0.9,0.4,0.4,0.2,1.1,0,0,-3.2
Home,8,16.4,5.5,2.3,5.1,43.9,0.9,2.8,31.8,0.1,0.3,50.0,0.8,1.9,2.6,1.0,0.4,0.4,0.3,1.1,0,0,0.1
Road,6,14.3,4.0,1.7,4.0,41.7,0.5,1.7,30.0,0.2,0.3,50.0,0.0,1.2,1.2,0.7,0.5,0.5,0.2,1.0,0,0,-7.7
Wins,6,19.6,5.0,2.0,5.2,38.7,0.8,2.8,29.4,0.2,0.5,33.3,0.5,1.7,2.2,1.2,0.7,0.3,0.2,2.3,0,0,-1.7
Losses,8,12.4,4.8,2.0,4.3,47.1,0.6,1.9,33.3,0.1,0.1,100,0.4,1.5,1.9,0.6,0.3,0.5,0.3,0.1,0,0,-4.4
November,4,10.4,4.0,1.8,4.0,43.8,0.5,1.8,28.6,0.0,0.0,0.0,0.8,0.5,1.3,0.3,0.3,0.3,0.5,0.0,0,0,1.5
January,7,21.6,6.3,2.6,6.0,42.9,0.9,3.0,28.6,0.3,0.6,50.0,0.4,2.3,2.7,1.4,0.7,0.6,0.1,1.7,0,0,-6.3
February,3,7.9,2.7,1.0,2.3,42.9,0.7,1.3,50.0,0.0,0.0,0.0,0.0,1.3,1.3,0.3,0.0,0.3,0.0,1.0,0,0,-2.3
Pre All-Star,14,15.5,4.9,2.0,4.6,43.1,0.7,2.3,31.3,0.1,0.3,50.0,0.4,1.6,2.0,0.9,0.4,0.4,0.2,1.1,0,0,-3.2
Starters,3,33.3,9.3,3.7,8.3,44.0,1.7,5.0,33.3,0.3,1.0,33.3,1.0,3.0,4.0,2.0,1.3,0.3,0.3,4.0,0,0,0.3
Bench,11,10.6,3.6,1.5,3.6,42.5,0.5,1.5,29.4,0.1,0.1,100,0.3,1.2,1.5,0.5,0.2,0.5,0.2,0.3,0,0,-4.2
0 Days Rest,1,20.4,5.0,2.0,5.0,40.0,1.0,2.0,50.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,0.0,1.0,2.0,0.0,0,0,8.0
1 Days Rest,6,11.0,3.2,1.5,3.7,40.9,0.2,1.5,11.1,0.0,0.2,0.0,0.3,1.0,1.3,0.3,0.2,0.0,0.2,1.0,0,0,-4.8
2 Days Rest,3,26.9,10.0,3.7,7.3,50.0,2.3,5.3,43.8,0.3,0.7,50.0,1.0,3.7,4.7,1.7,1.0,0.3,0.0,2.7,0,0,3.0
3 Days Rest,1,9.3,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0,0,-9.0
4 Days Rest,1,6.3,2.0,1.0,4.0,25.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0,-2.0
6+ Days Rest,2,17.1,6.0,2.5,5.0,50.0,0.5,2.0,25.0,0.5,0.5,100,0.0,1.0,1.0,1.5,1.0,1.0,0.0,0.0,0,0,-11.0
