,MATCHUP,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-,DATE,OPPONENT,ARENA
0,"JAN 05, 2017 - BKN @ IND",L,3,5,2,2,100.0,1,1,100.0,0,0,0.0,0,1,1,0,0,0,0,0,0,2017-01-05 00:00:00,IND,AWAY
1,"DEC 23, 2016 - BKN @ CLE",L,14,11,4,8,50.0,0,2,0.0,3,4,75.0,1,1,2,1,0,1,0,2,-3,2016-12-23 00:00:00,CLE,AWAY
2,"DEC 22, 2016 - BKN vs. GSW",L,3,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,-2,2016-12-22 00:00:00,GSW,HOME
3,"DEC 20, 2016 - BKN @ TOR",L,21,8,2,8,25.0,1,4,25.0,3,4,75.0,4,6,10,1,1,1,1,0,-2,2016-12-20 00:00:00,TOR,AWAY
4,"DEC 18, 2016 - BKN @ PHI",L,13,0,0,1,0.0,0,0,0.0,0,0,0.0,1,3,4,1,0,0,1,1,-4,2016-12-18 00:00:00,PHI,AWAY
5,"DEC 16, 2016 - BKN @ ORL",L,14,8,2,3,66.7,1,2,50.0,3,4,75.0,0,0,0,0,0,1,2,2,-6,2016-12-16 00:00:00,ORL,AWAY
6,"DEC 14, 2016 - BKN vs. LAL",W,13,4,1,5,20.0,0,3,0.0,2,2,100.0,1,4,5,0,0,0,0,2,-4,2016-12-14 00:00:00,LAL,HOME
7,"DEC 12, 2016 - BKN @ HOU",L,18,6,2,3,66.7,0,1,0.0,2,2,100.0,2,2,4,0,0,0,0,1,-3,2016-12-12 00:00:00,HOU,AWAY
8,"DEC 10, 2016 - BKN @ SAS",L,15,3,1,7,14.3,1,4,25.0,0,0,0.0,2,5,7,1,0,0,2,1,-24,2016-12-10 00:00:00,SAS,AWAY
9,"DEC 07, 2016 - BKN vs. DEN",W,7,4,2,3,66.7,0,1,0.0,0,0,0.0,2,0,2,0,0,0,0,0,-2,2016-12-07 00:00:00,DEN,HOME
10,"DEC 05, 2016 - BKN vs. WAS",L,13,6,2,2,100.0,2,2,100.0,0,0,0.0,1,1,2,1,0,0,2,0,4,2016-12-05 00:00:00,WAS,HOME
11,"DEC 03, 2016 - BKN @ MIL",L,23,7,3,6,50.0,0,3,0.0,1,2,50.0,4,10,14,1,0,0,1,4,-1,2016-12-03 00:00:00,MIL,AWAY
12,"DEC 01, 2016 - BKN vs. MIL",L,3,0,0,1,0.0,0,0,0.0,0,0,0.0,0,1,1,0,1,0,0,0,3,2016-12-01 00:00:00,MIL,HOME
13,"NOV 25, 2016 - BKN @ IND",L,10,8,3,5,60.0,0,2,0.0,2,3,66.7,2,2,4,0,0,0,0,0,5,2016-11-25 00:00:00,IND,AWAY
14,"NOV 23, 2016 - BKN vs. BOS",L,2,0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,1,0,0,1,0,1,2016-11-23 00:00:00,BOS,HOME
15,"NOV 20, 2016 - BKN vs. POR",L,6,5,1,2,50.0,0,1,0.0,3,7,42.9,3,1,4,1,0,0,0,0,3,2016-11-20 00:00:00,POR,HOME
16,"NOV 18, 2016 - BKN @ OKC",L,21,12,4,8,50.0,2,4,50.0,2,2,100.0,0,3,3,0,0,0,0,2,-7,2016-11-18 00:00:00,OKC,AWAY
17,"NOV 14, 2016 - BKN @ LAC",L,26,7,2,8,25.0,1,5,20.0,2,2,100.0,1,8,9,1,0,0,1,0,-13,2016-11-14 00:00:00,LAC,AWAY
18,"NOV 12, 2016 - BKN @ PHX",W,2,0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,2,2016-11-12 00:00:00,PHX,AWAY
19,"NOV 09, 2016 - BKN @ NYK",L,4,5,2,3,66.7,1,2,50.0,0,0,0.0,1,1,2,0,0,0,0,0,2,2016-11-09 00:00:00,NYK,AWAY
20,"NOV 04, 2016 - BKN vs. CHA",L,4,0,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,1,0,0,0,3,2016-11-04 00:00:00,CHA,HOME
21,"OCT 31, 2016 - BKN vs. CHI",L,12,7,2,7,28.6,1,5,20.0,2,2,100.0,0,1,1,0,1,0,0,0,-3,2016-10-31 00:00:00,CHI,HOME
22,"OCT 29, 2016 - BKN @ MIL",L,18,9,3,9,33.3,2,5,40.0,1,2,50.0,0,1,1,3,1,0,1,3,-17,2016-10-29 00:00:00,MIL,AWAY
