BREAKDOWN,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,DD2,TD3,+/-
2016-17,31,9.8,3.3,1.1,2.9,37.8,0.3,1.1,27.3,0.8,0.9,89.7,0.2,1.6,1.8,0.7,0.6,0.3,0.3,1.0,0,0,-0.7
Home,15,8.1,2.9,0.9,2.7,35.0,0.2,1.1,18.8,0.9,0.9,92.9,0.0,1.4,1.4,0.5,0.6,0.3,0.3,1.0,0,0,-1.8
Road,16,11.3,3.7,1.3,3.1,40.0,0.4,1.1,35.3,0.8,0.9,86.7,0.4,1.8,2.1,0.9,0.7,0.4,0.3,1.1,0,0,0.4
Wins,16,8.3,3.1,0.9,2.4,38.5,0.2,0.8,23.1,1.1,1.3,85.0,0.2,1.3,1.5,0.4,0.6,0.4,0.4,1.1,0,0,0.5
Losses,15,11.3,3.5,1.3,3.4,37.3,0.4,1.3,30.0,0.6,0.6,100,0.2,1.9,2.1,1.0,0.7,0.3,0.1,0.9,0,0,-1.9
October,2,4.8,2.0,0.5,1.0,50.0,0.0,0.5,0.0,1.0,1.0,100,0.0,0.0,0.0,1.0,0.5,0.5,0.0,0.5,0,0,1.0
November,10,12.7,4.5,1.7,3.6,47.2,0.6,1.7,35.3,0.5,0.6,83.3,0.4,2.4,2.8,0.7,0.9,0.3,0.4,1.5,0,0,2.7
December,8,7.9,2.3,0.8,2.9,26.1,0.1,0.8,16.7,0.6,0.8,83.3,0.0,1.5,1.5,0.6,0.4,0.1,0.3,0.6,0,0,-3.9
January,8,10.9,3.5,1.1,3.4,33.3,0.3,1.1,22.2,1.0,1.0,100,0.3,1.3,1.5,0.6,0.8,0.5,0.3,1.3,0,0,-3.1
February,3,5.0,2.7,0.3,0.7,50.0,0.0,0.0,0.0,2.0,2.3,85.7,0.0,1.0,1.0,0.7,0.3,0.3,0.3,0.3,0,0,2.0
Pre All-Star,31,9.8,3.3,1.1,2.9,37.8,0.3,1.1,27.3,0.8,0.9,89.7,0.2,1.6,1.8,0.7,0.6,0.3,0.3,1.0,0,0,-0.7
Bench,31,9.8,3.3,1.1,2.9,37.8,0.3,1.1,27.3,0.8,0.9,89.7,0.2,1.6,1.8,0.7,0.6,0.3,0.3,1.0,0,0,-0.7
0 Days Rest,4,11.0,4.3,1.3,2.8,45.5,0.3,0.8,33.3,1.5,2.0,75.0,0.3,1.3,1.5,0.5,0.8,0.8,0.5,1.0,0,0,0.3
1 Days Rest,12,10.4,3.7,1.3,3.3,38.5,0.4,1.3,31.3,0.8,0.8,90.0,0.3,1.1,1.3,0.8,0.7,0.1,0.1,1.3,0,0,-3.3
2 Days Rest,6,8.8,2.8,1.0,2.3,42.9,0.3,0.7,50.0,0.5,0.5,100,0.3,2.0,2.3,0.7,0.7,0.3,0.5,0.5,0,0,5.5
3 Days Rest,4,9.1,4.5,1.5,3.5,42.9,0.0,1.0,0.0,1.5,1.5,100,0.0,2.3,2.3,0.5,0.5,0.3,0.8,1.5,0,0,2.5
4 Days Rest,1,17.0,5.0,1.0,6.0,16.7,1.0,4.0,25.0,2.0,2.0,100,0.0,6.0,6.0,1.0,0.0,0.0,0.0,0.0,0,0,-17.0
6+ Days Rest,4,7.0,0.5,0.3,1.5,16.7,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.8,0.8,0.8,0.0,1.0,0,0,-2.3
