BREAKDOWN,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,DD2,TD3,+/-
2016-17,27,26.0,13.3,4.9,12.0,41.0,1.4,3.9,37.1,2.0,2.4,85.9,0.5,5.4,5.9,1.5,0.9,0.6,0.7,2.1,2,0,-1.2
Home,14,25.1,12.1,4.5,11.1,40.4,1.1,3.1,34.9,2.1,2.2,93.5,0.6,5.4,5.9,1.5,0.9,0.5,0.9,1.9,0,0,2.1
Road,13,27.1,14.6,5.4,12.9,41.7,1.8,4.8,38.7,2.0,2.5,78.8,0.5,5.4,5.8,1.5,0.9,0.7,0.6,2.2,2,0,-4.8
Wins,12,26.6,13.8,5.3,11.3,47.4,1.4,3.2,44.7,1.7,1.9,87.0,0.7,5.8,6.4,1.3,0.8,0.5,1.0,1.8,2,0,11.3
Losses,15,25.6,13.0,4.6,12.6,36.5,1.5,4.5,32.8,2.3,2.7,85.4,0.4,5.1,5.5,1.7,1.0,0.7,0.5,2.3,0,0,-11.3
October,1,38.4,22.0,8.0,19.0,42.1,4.0,9.0,44.4,2.0,2.0,100,0.0,8.0,8.0,2.0,2.0,2.0,2.0,1.0,0,0,-1.0
November,4,23.0,9.8,4.0,12.0,33.3,0.5,3.3,15.4,1.3,1.3,100,0.5,5.5,6.0,1.3,0.8,0.3,0.3,2.0,0,0,-18.3
December,4,17.5,11.3,4.0,10.3,39.0,1.0,2.5,40.0,2.3,2.5,90.0,0.8,2.8,3.5,1.3,1.3,0.0,0.3,1.3,0,0,-9.3
January,13,26.9,14.1,5.2,11.8,43.5,1.7,4.3,39.3,2.1,2.5,81.8,0.6,5.9,6.5,1.5,0.8,0.5,1.1,2.3,2,0,5.5
February,5,30.4,14.2,5.2,12.4,41.9,1.4,3.4,41.2,2.4,2.8,85.7,0.2,5.4,5.6,2.0,0.8,1.2,0.4,2.4,0,0,1.4
Pre All-Star,27,26.0,13.3,4.9,12.0,41.0,1.4,3.9,37.1,2.0,2.4,85.9,0.5,5.4,5.9,1.5,0.9,0.6,0.7,2.1,2,0,-1.2
Starters,27,26.0,13.3,4.9,12.0,41.0,1.4,3.9,37.1,2.0,2.4,85.9,0.5,5.4,5.9,1.5,0.9,0.6,0.7,2.1,2,0,-1.2
0 Days Rest,4,23.6,10.8,3.3,10.3,31.7,1.5,3.3,46.2,2.8,3.0,91.7,0.8,5.3,6.0,1.0,0.8,0.3,0.5,1.5,0,0,0.0
1 Days Rest,11,27.9,13.5,5.1,12.5,40.6,1.4,4.2,32.6,2.0,2.6,75.9,0.4,5.5,5.8,2.2,0.9,0.8,0.4,2.5,1,0,-1.1
2 Days Rest,6,24.6,14.0,5.5,11.7,47.1,1.3,3.2,42.1,1.7,1.8,90.9,0.3,4.5,4.8,1.7,0.8,0.5,1.3,2.0,0,0,-0.7
3 Days Rest,2,26.2,13.0,4.5,10.0,45.0,1.5,3.5,42.9,2.5,2.5,100,1.0,8.5,9.5,0.0,1.0,0.0,2.0,1.5,1,0,8.0
4 Days Rest,1,38.4,22.0,8.0,19.0,42.1,4.0,9.0,44.4,2.0,2.0,100,0.0,8.0,8.0,2.0,2.0,2.0,2.0,1.0,0,0,-1.0
6+ Days Rest,3,21.2,12.0,4.7,12.0,38.9,1.0,3.7,27.3,1.7,1.7,100,1.0,4.0,5.0,0.3,1.0,0.3,0.0,2.3,0,0,-10.7
