,MATCHUP,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-,DATE,OPPONENT,ARENA
0,"FEB 11, 2017 - MIA @ PHI",L,36,26,8,15,53.3,1,3,33.3,9,13,69.2,1,3,4,3,0,2,4,4,10,2017-02-11 00:00:00,PHI,AWAY
1,"FEB 10, 2017 - MIA @ BKN",W,35,26,11,17,64.7,0,2,0.0,4,4,100.0,1,7,8,2,1,3,3,1,17,2017-02-10 00:00:00,BKN,AWAY
2,"FEB 08, 2017 - MIA @ MIL",W,30,20,7,12,58.3,2,5,40.0,4,5,80.0,1,3,4,4,2,2,3,1,15,2017-02-08 00:00:00,MIL,AWAY
3,"FEB 06, 2017 - MIA @ MIN",W,29,11,5,9,55.6,1,2,50.0,0,2,0.0,0,4,4,5,0,1,6,4,1,2017-02-06 00:00:00,MIN,AWAY
4,"FEB 04, 2017 - MIA vs. PHI",W,16,10,4,5,80.0,0,1,0.0,2,2,100.0,0,6,6,3,2,0,1,2,8,2017-02-04 00:00:00,PHI,HOME
5,"FEB 01, 2017 - MIA vs. ATL",W,23,16,7,13,53.8,2,6,33.3,0,1,0.0,0,2,2,3,1,3,1,1,10,2017-02-01 00:00:00,ATL,HOME
6,"JAN 30, 2017 - MIA vs. BKN",W,33,17,6,11,54.5,2,3,66.7,3,4,75.0,1,4,5,5,2,3,3,1,12,2017-01-30 00:00:00,BKN,HOME
7,"JAN 28, 2017 - MIA vs. DET",W,32,18,7,13,53.8,0,1,0.0,4,4,100.0,0,8,8,5,2,1,0,1,21,2017-01-28 00:00:00,DET,HOME
8,"JAN 27, 2017 - MIA @ CHI",W,31,6,3,15,20.0,0,2,0.0,0,1,0.0,4,5,9,9,1,1,3,1,-4,2017-01-27 00:00:00,CHI,AWAY
9,"JAN 25, 2017 - MIA @ BKN",W,19,8,3,6,50.0,1,3,33.3,1,2,50.0,0,2,2,0,3,0,3,6,-2,2017-01-25 00:00:00,BKN,AWAY
10,"JAN 23, 2017 - MIA vs. GSW",W,27,9,4,8,50.0,1,2,50.0,0,0,0.0,1,1,2,4,0,2,1,4,-9,2017-01-23 00:00:00,GSW,HOME
11,"JAN 21, 2017 - MIA vs. MIL",W,34,7,3,12,25.0,0,4,0.0,1,1,100.0,1,2,3,6,1,0,2,5,14,2017-01-21 00:00:00,MIL,HOME
12,"JAN 19, 2017 - MIA vs. DAL",W,32,5,1,6,16.7,0,3,0.0,3,4,75.0,0,7,7,4,0,0,3,1,-5,2017-01-19 00:00:00,DAL,HOME
