,MATCHUP,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-,DATE,OPPONENT,ARENA
0,"FEB 10, 2017 - MIN vs. NOP",L,34,8,3,8,37.5,1,1,100.0,1,2,50.0,3,5,8,1,3,0,1,4,-14,2017-02-10 00:00:00,NOP,HOME
1,"FEB 08, 2017 - MIN vs. TOR",W,32,11,4,8,50.0,1,1,100.0,2,2,100.0,3,6,9,1,1,0,0,4,-6,2017-02-08 00:00:00,TOR,HOME
2,"FEB 06, 2017 - MIN vs. MIA",L,25,13,6,8,75.0,0,0,0.0,1,1,100.0,0,7,7,0,1,0,0,1,3,2017-02-06 00:00:00,MIA,HOME
3,"FEB 04, 2017 - MIN vs. MEM",L,35,2,1,6,16.7,0,0,0.0,0,0,0.0,4,9,13,1,0,0,0,1,9,2017-02-04 00:00:00,MEM,HOME
4,"FEB 03, 2017 - MIN @ DET",L,32,6,3,9,33.3,0,1,0.0,0,0,0.0,1,11,12,2,1,3,1,3,-5,2017-02-03 00:00:00,DET,AWAY
5,"FEB 01, 2017 - MIN @ CLE",L,21,2,1,4,25.0,0,0,0.0,0,0,0.0,2,4,6,2,0,0,0,4,-19,2017-02-01 00:00:00,CLE,AWAY
6,"JAN 30, 2017 - MIN vs. ORL",W,33,5,2,7,28.6,1,2,50.0,0,0,0.0,4,10,14,3,0,0,1,3,-5,2017-01-30 00:00:00,ORL,HOME
7,"JAN 28, 2017 - MIN vs. BKN",W,34,12,4,9,44.4,0,0,0.0,4,4,100.0,1,9,10,4,2,0,2,3,19,2017-01-28 00:00:00,BKN,HOME
8,"JAN 26, 2017 - MIN vs. IND",L,34,8,3,6,50.0,0,0,0.0,2,3,66.7,1,8,9,1,2,2,1,2,6,2017-01-26 00:00:00,IND,HOME
9,"JAN 24, 2017 - MIN @ PHX",W,34,16,8,11,72.7,0,0,0.0,0,0,0.0,4,5,9,2,1,3,2,4,12,2017-01-24 00:00:00,PHX,AWAY
10,"JAN 22, 2017 - MIN vs. DEN",W,17,4,2,3,66.7,0,0,0.0,0,0,0.0,0,1,1,1,2,1,0,3,-2,2017-01-22 00:00:00,DEN,HOME
11,"JAN 19, 2017 - MIN @ LAC",W,26,13,5,8,62.5,0,0,0.0,3,3,100.0,4,3,7,1,0,0,0,5,0,2017-01-19 00:00:00,LAC,AWAY
12,"JAN 17, 2017 - MIN @ SAS",L,29,17,6,12,50.0,0,0,0.0,5,6,83.3,1,5,6,2,1,4,1,2,5,2017-01-17 00:00:00,SAS,AWAY
13,"JAN 15, 2017 - MIN @ DAL",L,31,21,10,12,83.3,0,1,0.0,1,3,33.3,5,3,8,0,1,0,0,1,5,2017-01-15 00:00:00,DAL,AWAY
14,"JAN 13, 2017 - MIN vs. OKC",W,33,4,1,10,10.0,0,1,0.0,2,2,100.0,0,3,3,2,0,0,0,5,11,2017-01-13 00:00:00,OKC,HOME
15,"JAN 11, 2017 - MIN vs. HOU",W,26,10,5,5,100.0,0,0,0.0,0,0,0.0,0,2,2,2,0,1,2,2,20,2017-01-11 00:00:00,HOU,HOME
16,"JAN 09, 2017 - MIN vs. DAL",W,25,12,5,8,62.5,0,0,0.0,2,4,50.0,2,3,5,0,0,0,1,1,2,2017-01-09 00:00:00,DAL,HOME
17,"JAN 07, 2017 - MIN vs. UTA",L,40,11,4,11,36.4,1,2,50.0,2,2,100.0,1,7,8,4,0,1,1,2,-1,2017-01-07 00:00:00,UTA,HOME
18,"JAN 06, 2017 - MIN @ WAS",L,40,15,6,12,50.0,1,1,100.0,2,2,100.0,3,8,11,2,2,0,1,1,0,2017-01-06 00:00:00,WAS,AWAY
19,"JAN 03, 2017 - MIN @ PHI",L,27,10,4,6,66.7,0,0,0.0,2,2,100.0,1,7,8,2,1,2,1,4,-9,2017-01-03 00:00:00,PHI,AWAY
20,"JAN 01, 2017 - MIN vs. POR",L,38,12,5,13,38.5,0,0,0.0,2,2,100.0,2,7,9,2,2,0,1,5,-14,2017-01-01 00:00:00,POR,HOME
21,"DEC 30, 2016 - MIN vs. MIL",W,34,6,3,6,50.0,0,0,0.0,0,0,0.0,1,3,4,3,1,3,0,1,17,2016-12-30 00:00:00,MIL,HOME
22,"DEC 28, 2016 - MIN @ DEN",L,39,20,9,11,81.8,0,0,0.0,2,2,100.0,2,6,8,1,1,1,1,5,2,2016-12-28 00:00:00,DEN,AWAY
23,"DEC 26, 2016 - MIN vs. ATL",W,35,14,6,12,50.0,0,0,0.0,2,2,100.0,2,5,7,3,3,0,2,3,27,2016-12-26 00:00:00,ATL,HOME
24,"DEC 25, 2016 - MIN @ OKC",L,29,6,3,7,42.9,0,0,0.0,0,0,0.0,3,3,6,0,2,0,2,3,-19,2016-12-25 00:00:00,OKC,AWAY
25,"DEC 23, 2016 - MIN vs. SAC",L,43,6,3,5,60.0,0,0,0.0,0,0,0.0,3,7,10,1,1,2,1,5,1,2016-12-23 00:00:00,SAC,HOME
26,"DEC 21, 2016 - MIN @ ATL",W,40,12,5,10,50.0,0,1,0.0,2,2,100.0,2,7,9,1,1,3,2,3,8,2016-12-21 00:00:00,ATL,AWAY
27,"DEC 19, 2016 - MIN vs. PHX",W,40,10,5,10,50.0,0,0,0.0,0,0,0.0,4,5,9,1,1,2,2,5,7,2016-12-19 00:00:00,PHX,HOME
28,"DEC 17, 2016 - MIN vs. HOU",L,33,4,2,3,66.7,0,0,0.0,0,0,0.0,1,5,6,1,0,2,0,3,7,2016-12-17 00:00:00,HOU,HOME
29,"DEC 13, 2016 - MIN @ CHI",W,37,16,7,12,58.3,1,2,50.0,1,2,50.0,2,5,7,2,0,2,1,3,15,2016-12-13 00:00:00,CHI,AWAY
30,"DEC 11, 2016 - MIN vs. GSW",L,36,11,4,10,40.0,0,0,0.0,3,4,75.0,3,3,6,0,2,2,3,4,-4,2016-12-11 00:00:00,GSW,HOME
31,"DEC 09, 2016 - MIN vs. DET",L,27,13,6,9,66.7,0,0,0.0,1,1,100.0,1,6,7,3,1,0,0,2,1,2016-12-09 00:00:00,DET,HOME
32,"DEC 08, 2016 - MIN @ TOR",L,33,10,4,9,44.4,0,1,0.0,2,2,100.0,1,6,7,3,1,0,2,4,-14,2016-12-08 00:00:00,TOR,AWAY
33,"DEC 06, 2016 - MIN vs. SAS",L,33,16,7,9,77.8,0,0,0.0,2,5,40.0,4,5,9,1,1,0,2,3,-7,2016-12-06 00:00:00,SAS,HOME
34,"DEC 03, 2016 - MIN @ CHA",W,31,7,3,11,27.3,1,2,50.0,0,0,0.0,2,6,8,1,0,2,1,4,0,2016-12-03 00:00:00,CHA,AWAY
35,"DEC 02, 2016 - MIN @ NYK",L,18,2,1,2,50.0,0,0,0.0,0,0,0.0,1,4,5,0,0,0,2,5,-21,2016-12-02 00:00:00,NYK,AWAY
36,"NOV 30, 2016 - MIN vs. NYK",L,33,8,2,6,33.3,0,0,0.0,4,6,66.7,4,4,8,2,1,0,2,4,4,2016-11-30 00:00:00,NYK,HOME
37,"NOV 28, 2016 - MIN vs. UTA",L,32,11,3,8,37.5,0,0,0.0,5,5,100.0,4,2,6,4,1,1,1,1,0,2016-11-28 00:00:00,UTA,HOME
38,"NOV 26, 2016 - MIN @ GSW",L,38,15,7,12,58.3,1,2,50.0,0,0,0.0,1,5,6,2,1,2,0,3,-10,2016-11-26 00:00:00,GSW,AWAY
39,"NOV 25, 2016 - MIN @ PHX",W,37,11,4,10,40.0,1,2,50.0,2,2,100.0,4,3,7,2,3,4,2,5,9,2016-11-25 00:00:00,PHX,AWAY
40,"NOV 23, 2016 - MIN @ NOP",L,24,13,5,7,71.4,0,0,0.0,3,4,75.0,1,7,8,5,0,0,2,3,-15,2016-11-23 00:00:00,NOP,AWAY
41,"NOV 21, 2016 - MIN vs. BOS",L,40,20,10,16,62.5,0,0,0.0,0,2,0.0,6,4,10,3,2,1,5,3,-2,2016-11-21 00:00:00,BOS,HOME
42,"NOV 19, 2016 - MIN @ MEM",L,36,9,3,7,42.9,0,0,0.0,3,6,50.0,2,9,11,1,0,1,2,3,-14,2016-11-19 00:00:00,MEM,AWAY
43,"NOV 17, 2016 - MIN vs. PHI",W,29,12,4,11,36.4,0,0,0.0,4,4,100.0,3,7,10,3,1,1,2,5,6,2016-11-17 00:00:00,PHI,HOME
