BREAKDOWN,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,DD2,TD3,+/-
2016-17,41,25.5,7.8,2.6,5.6,46.7,1.0,2.4,40.8,1.6,2.0,78.6,1.4,3.0,4.4,1.1,1.1,0.8,0.4,2.9,1,0,1.2
Home,18,28.1,8.1,2.7,5.9,44.9,0.9,2.6,37.0,1.8,2.3,76.2,1.8,3.3,5.1,0.9,1.2,0.7,0.4,2.5,1,0,1.0
Road,23,23.4,7.6,2.6,5.3,48.4,1.0,2.3,44.2,1.5,1.8,81.0,1.1,2.7,3.8,1.2,1.0,0.8,0.3,3.3,0,0,1.3
Wins,24,26.8,8.6,2.8,5.6,50.4,1.2,2.7,43.8,1.8,2.3,79.6,1.4,3.5,4.9,1.3,1.3,0.8,0.4,2.6,1,0,4.9
Losses,17,23.6,6.6,2.3,5.5,41.5,0.7,2.0,35.3,1.4,1.8,76.7,1.4,2.4,3.7,0.7,0.8,0.7,0.3,3.4,0,0,-4.0
October,3,29.8,13.0,4.3,8.3,52.0,1.7,4.0,41.7,2.7,4.0,66.7,2.0,5.3,7.3,1.0,1.0,0.3,0.0,3.0,0,0,-0.3
November,11,29.0,8.0,2.6,6.4,41.4,0.8,2.6,31.0,1.9,2.2,87.5,1.5,3.2,4.7,1.5,1.1,1.1,0.2,3.2,1,0,1.6
December,8,20.4,7.4,2.4,4.5,52.8,1.3,2.0,62.5,1.4,1.6,84.6,0.6,1.9,2.5,1.0,0.4,0.5,0.4,2.0,0,0,7.5
January,14,25.3,6.3,2.2,5.3,41.9,0.6,2.1,31.0,1.2,1.8,68.0,1.4,3.1,4.4,0.9,1.4,0.8,0.4,3.3,0,0,-2.6
February,5,23.8,9.2,3.0,4.8,62.5,1.4,2.4,58.3,1.8,2.0,90.0,2.0,2.8,4.8,1.0,1.2,0.6,0.8,2.8,0,0,1.6
Pre All-Star,41,25.5,7.8,2.6,5.6,46.7,1.0,2.4,40.8,1.6,2.0,78.6,1.4,3.0,4.4,1.1,1.1,0.8,0.4,2.9,1,0,1.2
Starters,20,28.8,9.1,3.1,6.4,48.0,1.2,2.6,44.2,1.8,2.4,76.6,1.8,3.4,5.1,1.5,1.2,1.0,0.3,3.3,1,0,1.4
Bench,21,22.4,6.6,2.2,4.9,45.1,0.8,2.2,37.0,1.4,1.8,81.1,1.0,2.7,3.7,0.7,1.0,0.5,0.5,2.6,0,0,1.0
0 Days Rest,9,29.4,9.2,3.2,6.9,46.8,1.3,3.0,44.4,1.4,1.9,76.5,1.7,4.3,6.0,1.0,1.1,1.3,0.6,2.3,1,0,4.6
1 Days Rest,23,24.5,6.8,2.3,5.0,44.8,0.8,2.2,38.0,1.5,1.8,81.0,1.3,2.6,3.9,1.3,1.2,0.6,0.4,2.9,0,0,0.8
2 Days Rest,5,22.1,9.0,3.0,5.6,53.6,0.8,2.0,40.0,2.2,3.0,73.3,1.6,2.2,3.8,0.6,0.8,0.8,0.0,3.4,0,0,-0.6
3 Days Rest,2,31.1,7.5,2.5,6.0,41.7,1.5,3.5,42.9,1.0,1.0,100,1.0,3.0,4.0,1.5,1.0,0.5,0.0,3.5,0,0,-1.5
6+ Days Rest,2,22.0,10.0,3.0,5.5,54.5,1.0,2.0,50.0,3.0,4.0,75.0,1.0,4.0,5.0,0.0,0.0,0.5,0.0,4.0,0,0,-2.5
