,MATCHUP,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-,DATE,OPPONENT,ARENA
0,"JAN 27, 2017 - ATL vs. WAS",L,16,2,0,2,0.0,0,1,0.0,2,2,100.0,0,2,2,1,0,2,1,2,-24,2017-01-27 00:00:00,WAS,HOME
1,"JAN 25, 2017 - ATL @ CHI",W,33,18,6,8,75.0,3,4,75.0,3,4,75.0,1,2,3,0,1,0,1,0,-9,2017-01-25 00:00:00,CHI,AWAY
2,"JAN 23, 2017 - ATL vs. LAC",L,30,11,5,11,45.5,1,1,100.0,0,0,0.0,1,2,3,2,0,0,0,1,3,2017-01-23 00:00:00,LAC,HOME
3,"JAN 21, 2017 - ATL vs. PHI",W,32,8,3,6,50.0,0,0,0.0,2,3,66.7,1,3,4,1,1,0,0,2,6,2017-01-21 00:00:00,PHI,HOME
4,"JAN 20, 2017 - ATL vs. CHI",W,26,10,4,6,66.7,0,0,0.0,2,2,100.0,2,2,4,1,3,0,0,1,24,2017-01-20 00:00:00,CHI,HOME
5,"JAN 18, 2017 - ATL @ DET",L,12,0,0,3,0.0,0,1,0.0,0,0,0.0,0,1,1,0,0,0,0,2,-13,2017-01-18 00:00:00,DET,AWAY
6,"JAN 16, 2017 - ATL @ NYK",W,22,3,1,4,25.0,1,2,50.0,0,0,0.0,0,4,4,1,2,0,0,4,-8,2017-01-16 00:00:00,NYK,AWAY
7,"JAN 15, 2017 - ATL vs. MIL",W,35,10,4,11,36.4,1,3,33.3,1,1,100.0,1,1,2,3,3,0,2,3,5,2017-01-15 00:00:00,MIL,HOME
8,"JAN 13, 2017 - ATL vs. BOS",L,24,3,0,3,0.0,0,2,0.0,3,4,75.0,0,3,3,1,0,1,0,1,-20,2017-01-13 00:00:00,BOS,HOME
9,"JAN 10, 2017 - ATL @ BKN",W,27,10,5,10,50.0,0,2,0.0,0,0,0.0,0,4,4,2,2,1,1,1,15,2017-01-10 00:00:00,BKN,AWAY
10,"JAN 07, 2017 - ATL @ DAL",W,18,0,0,3,0.0,0,0,0.0,0,0,0.0,0,1,1,0,1,0,0,1,6,2017-01-07 00:00:00,DAL,AWAY
11,"JAN 05, 2017 - ATL @ NOP",W,32,7,3,6,50.0,1,2,50.0,0,0,0.0,1,5,6,5,1,3,2,2,14,2017-01-05 00:00:00,NOP,AWAY
12,"JAN 04, 2017 - ATL @ ORL",W,28,8,4,9,44.4,0,1,0.0,0,0,0.0,0,5,5,1,1,0,0,2,14,2017-01-04 00:00:00,ORL,AWAY
13,"JAN 01, 2017 - ATL vs. SAS",W,16,3,0,3,0.0,0,1,0.0,3,4,75.0,1,1,2,1,1,1,0,3,-9,2017-01-01 00:00:00,SAS,HOME
14,"DEC 30, 2016 - ATL vs. DET",W,23,4,2,6,33.3,0,1,0.0,0,1,0.0,0,5,5,0,0,0,0,3,-4,2016-12-30 00:00:00,DET,HOME
15,"DEC 28, 2016 - ATL vs. NYK",W,31,11,3,7,42.9,1,4,25.0,4,4,100.0,1,5,6,0,2,0,4,2,-3,2016-12-28 00:00:00,NYK,HOME
16,"DEC 26, 2016 - ATL @ MIN",L,21,13,5,10,50.0,3,4,75.0,0,0,0.0,1,4,5,0,0,3,1,0,-2,2016-12-26 00:00:00,MIN,AWAY
17,"DEC 23, 2016 - ATL @ DEN",W,29,12,4,8,50.0,2,3,66.7,2,2,100.0,2,2,4,3,4,1,0,1,9,2016-12-23 00:00:00,DEN,AWAY
18,"DEC 21, 2016 - ATL vs. MIN",L,33,4,2,6,33.3,0,2,0.0,0,0,0.0,0,6,6,1,4,0,1,3,-10,2016-12-21 00:00:00,MIN,HOME
19,"DEC 19, 2016 - ATL @ OKC",W,34,15,6,10,60.0,1,3,33.3,2,2,100.0,0,6,6,1,1,0,1,2,2,2016-12-19 00:00:00,OKC,AWAY
20,"DEC 17, 2016 - ATL vs. CHA",L,30,6,2,4,50.0,2,3,66.7,0,0,0.0,0,2,2,0,1,0,2,3,1,2016-12-17 00:00:00,CHA,HOME
21,"DEC 16, 2016 - ATL @ TOR",W,28,4,2,6,33.3,0,0,0.0,0,0,0.0,2,6,8,1,1,2,3,1,-8,2016-12-16 00:00:00,TOR,AWAY
22,"DEC 13, 2016 - ATL vs. ORL",L,30,17,6,11,54.5,1,3,33.3,4,4,100.0,1,4,5,3,2,1,1,1,0,2016-12-13 00:00:00,ORL,HOME
23,"DEC 09, 2016 - ATL @ MIL",W,29,8,3,9,33.3,0,4,0.0,2,2,100.0,0,6,6,4,2,2,1,0,-3,2016-12-09 00:00:00,MIL,AWAY
24,"DEC 07, 2016 - ATL vs. MIA",W,29,10,5,11,45.5,0,3,0.0,0,0,0.0,3,2,5,5,1,0,0,0,12,2016-12-07 00:00:00,MIA,HOME
25,"DEC 05, 2016 - ATL vs. OKC",L,33,6,3,6,50.0,0,1,0.0,0,2,0.0,0,3,3,2,4,2,0,5,1,2016-12-05 00:00:00,OKC,HOME
26,"DEC 03, 2016 - ATL @ TOR",L,23,8,3,7,42.9,2,3,66.7,0,0,0.0,1,3,4,1,0,1,2,0,-19,2016-12-03 00:00:00,TOR,AWAY
27,"DEC 02, 2016 - ATL vs. DET",L,17,5,2,5,40.0,1,1,100.0,0,0,0.0,0,2,2,0,1,0,0,0,-16,2016-12-02 00:00:00,DET,HOME
28,"NOV 30, 2016 - ATL @ PHX",L,31,6,3,6,50.0,0,0,0.0,0,0,0.0,1,7,8,1,5,0,1,4,-6,2016-11-30 00:00:00,PHX,AWAY
29,"NOV 28, 2016 - ATL @ GSW",L,26,9,3,8,37.5,0,0,0.0,3,4,75.0,0,5,5,2,2,1,1,3,-8,2016-11-28 00:00:00,GSW,AWAY
30,"NOV 27, 2016 - ATL @ LAL",L,20,2,1,3,33.3,0,1,0.0,0,0,0.0,1,4,5,1,0,0,0,1,-8,2016-11-27 00:00:00,LAL,AWAY
31,"NOV 25, 2016 - ATL @ UTA",L,23,11,4,7,57.1,0,1,0.0,3,4,75.0,3,4,7,2,0,0,0,0,-23,2016-11-25 00:00:00,UTA,AWAY
32,"NOV 23, 2016 - ATL @ IND",W,33,4,2,8,25.0,0,2,0.0,0,0,0.0,0,8,8,3,1,0,3,2,-14,2016-11-23 00:00:00,IND,AWAY
33,"NOV 22, 2016 - ATL vs. NOP",L,23,6,3,7,42.9,0,1,0.0,0,0,0.0,0,3,3,1,1,0,1,0,-7,2016-11-22 00:00:00,NOP,HOME
34,"NOV 15, 2016 - ATL @ MIA",W,23,3,0,2,0.0,0,2,0.0,3,4,75.0,0,2,2,0,3,0,0,0,-5,2016-11-15 00:00:00,MIA,AWAY
35,"NOV 12, 2016 - ATL vs. PHI",W,18,7,3,7,42.9,1,3,33.3,0,0,0.0,0,2,2,1,2,0,1,1,15,2016-11-12 00:00:00,PHI,HOME
36,"NOV 09, 2016 - ATL vs. CHI",W,29,20,8,9,88.9,2,3,66.7,2,2,100.0,1,4,5,1,3,1,4,0,8,2016-11-09 00:00:00,CHI,HOME
37,"NOV 08, 2016 - ATL @ CLE",W,35,5,2,6,33.3,1,3,33.3,0,0,0.0,2,3,5,1,1,0,1,3,-6,2016-11-08 00:00:00,CLE,AWAY
38,"NOV 05, 2016 - ATL vs. HOU",W,24,8,4,8,50.0,0,1,0.0,0,0,0.0,3,1,4,1,3,1,1,0,7,2016-11-05 00:00:00,HOU,HOME
39,"NOV 04, 2016 - ATL @ WAS",L,27,5,2,4,50.0,1,2,50.0,0,0,0.0,0,2,2,3,2,0,0,3,7,2016-11-04 00:00:00,WAS,AWAY
40,"NOV 02, 2016 - ATL vs. LAL",L,19,4,2,6,33.3,0,2,0.0,0,0,0.0,1,3,4,3,2,0,2,0,4,2016-11-02 00:00:00,LAL,HOME
41,"OCT 31, 2016 - ATL vs. SAC",W,24,4,2,5,40.0,0,2,0.0,0,0,0.0,1,6,7,3,4,0,2,1,20,2016-10-31 00:00:00,SAC,HOME
42,"OCT 29, 2016 - ATL @ PHI",W,19,11,4,4,100.0,0,0,0.0,3,4,75.0,0,4,4,1,1,0,0,1,19,2016-10-29 00:00:00,PHI,AWAY
43,"OCT 27, 2016 - ATL vs. WAS",W,22,13,6,8,75.0,1,1,100.0,0,2,0.0,3,4,7,5,5,0,1,2,19,2016-10-27 00:00:00,WAS,HOME
