BREAKDOWN,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,DD2,TD3,+/-
2016-17,8,9.2,5.3,1.5,3.3,46.2,0.8,1.9,40.0,1.5,1.5,100,0.0,0.6,0.6,0.8,0.4,0.4,0.1,1.4,0,0,-0.8
Road,8,9.2,5.3,1.5,3.3,46.2,0.8,1.9,40.0,1.5,1.5,100,0.0,0.6,0.6,0.8,0.4,0.4,0.1,1.4,0,0,-0.8
Wins,1,15.8,10.0,3.0,6.0,50.0,2.0,4.0,50.0,2.0,2.0,100,0.0,2.0,2.0,1.0,0.0,1.0,0.0,5.0,0,0,-7.0
Losses,7,8.3,4.6,1.3,2.9,45.0,0.6,1.6,36.4,1.4,1.4,100,0.0,0.4,0.4,0.7,0.4,0.3,0.1,0.9,0,0,0.1
January,4,7.3,4.0,1.3,2.5,50.0,1.0,1.8,57.1,0.5,0.5,100,0.0,0.5,0.5,0.3,0.3,0.5,0.0,1.3,0,0,-3.5
February,4,11.2,6.5,1.8,4.0,43.8,0.5,2.0,25.0,2.5,2.5,100,0.0,0.8,0.8,1.3,0.5,0.3,0.3,1.5,0,0,2.0
Pre All-Star,8,9.2,5.3,1.5,3.3,46.2,0.8,1.9,40.0,1.5,1.5,100,0.0,0.6,0.6,0.8,0.4,0.4,0.1,1.4,0,0,-0.8
Bench,8,9.2,5.3,1.5,3.3,46.2,0.8,1.9,40.0,1.5,1.5,100,0.0,0.6,0.6,0.8,0.4,0.4,0.1,1.4,0,0,-0.8
0 Days Rest,1,15.0,5.0,2.0,6.0,33.3,1.0,2.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0,0,1.0
1 Days Rest,3,11.1,7.7,1.7,3.7,45.5,0.7,2.3,28.6,3.7,3.7,100,0.0,0.7,0.7,1.0,0.3,0.3,0.0,2.0,0,0,0.0
2 Days Rest,1,12.0,8.0,3.0,5.0,60.0,1.0,3.0,33.3,1.0,1.0,100,0.0,2.0,2.0,2.0,1.0,1.0,1.0,3.0,0,0,0.0
4 Days Rest,1,2.9,3.0,1.0,1.0,100,1.0,1.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,-2.0
6+ Days Rest,2,5.3,1.5,0.5,1.5,33.3,0.5,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0,0,-2.5
