DEFENSE CATEGORY,DFGM,DFGA,DFG%,FREQ,FG%,DIFF%
Overall,1.0,3.7,27.3,100%,41.9,-14.6
3 Pointers,0.3,0.7,50.0,18.2%,38.5,11.6
2 Pointers,0.7,3.0,22.2,81.8%,44.2,-22.0
Less Than 6 Ft,0.3,0.7,50.0,18.2%,52.3,-2.3
Less Than 10 Ft,0.3,1.3,25.0,36.4%,49.2,-24.2
Greater Than 15 Ft,0.7,1.7,40.0,45.5%,35.5,4.5
