DEFENSE CATEGORY,DFGM,DFGA,DFG%,FREQ,FG%,DIFF%
Overall,5.0,10.4,48.1,100%,44.5,3.6
3 Pointers,1.5,4.0,36.8,38.6%,35.8,1.0
2 Pointers,3.5,6.4,55.1,61.4%,49.1,6.0
Less Than 6 Ft,2.0,2.7,75.0,25.9%,60.3,14.7
Less Than 10 Ft,2.5,3.8,65.8,36.2%,54.6,11.2
Greater Than 15 Ft,2.2,5.7,38.6,55.1%,37.5,1.1
