BREAKDOWN,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,DD2,TD3,+/-
2016-17,53,22.4,10.4,3.9,8.9,44.0,1.8,4.8,37.4,0.8,0.9,82.0,0.3,2.3,2.5,0.8,0.6,1.0,0.4,1.5,0,0,3.1
Home,27,21.5,10.1,3.6,8.3,43.3,1.8,4.9,36.4,1.1,1.3,86.1,0.2,1.9,2.1,0.8,0.6,0.9,0.4,1.6,0,0,3.3
Road,26,23.3,10.7,4.3,9.6,44.6,1.8,4.7,38.5,0.4,0.5,71.4,0.3,2.7,3.0,0.8,0.6,1.1,0.3,1.4,0,0,3.0
Wins,31,21.2,10.4,3.9,8.5,46.6,1.8,4.5,40.6,0.7,0.9,85.2,0.2,2.1,2.3,0.9,0.5,0.9,0.3,1.1,0,0,5.5
Losses,22,24.2,10.4,3.9,9.6,40.8,1.8,5.3,33.6,0.8,1.0,78.3,0.3,2.5,2.9,0.7,0.8,1.1,0.5,2.0,0,0,-0.2
October,3,15.9,3.7,1.3,3.7,36.4,0.3,1.7,20.0,0.7,0.7,100,0.0,2.7,2.7,1.0,0.7,1.7,0.0,1.7,0,0,0.0
November,14,21.0,11.9,4.4,8.7,50.8,1.9,4.0,46.4,1.1,1.2,94.1,0.4,1.6,2.0,0.5,0.5,1.0,0.1,1.4,0,0,3.9
December,14,21.4,11.1,4.2,9.7,43.4,1.9,4.9,37.7,0.9,1.0,85.7,0.4,2.0,2.4,0.6,0.3,1.2,0.6,1.6,0,0,7.9
January,17,25.7,10.0,3.7,9.4,39.4,1.9,6.0,32.4,0.6,0.9,73.3,0.1,2.8,2.8,0.9,0.7,0.8,0.4,1.4,0,0,-2.1
February,5,22.1,9.8,4.0,8.8,45.5,1.8,4.4,40.9,0.0,0.4,0.0,0.6,3.0,3.6,1.8,1.6,0.6,0.4,1.6,0,0,7.4
Pre All-Star,53,22.4,10.4,3.9,8.9,44.0,1.8,4.8,37.4,0.8,0.9,82.0,0.3,2.3,2.5,0.8,0.6,1.0,0.4,1.5,0,0,3.1
Bench,53,22.4,10.4,3.9,8.9,44.0,1.8,4.8,37.4,0.8,0.9,82.0,0.3,2.3,2.5,0.8,0.6,1.0,0.4,1.5,0,0,3.1
0 Days Rest,11,22.7,7.9,3.0,8.3,36.3,1.1,4.1,26.7,0.8,1.0,81.8,0.2,2.6,2.8,0.9,0.9,0.9,0.3,1.9,0,0,3.0
1 Days Rest,31,22.9,10.8,4.0,9.3,43.6,2.0,5.3,38.7,0.7,0.9,81.5,0.4,2.1,2.5,0.8,0.6,0.9,0.5,1.5,0,0,1.5
2 Days Rest,9,21.2,13.1,5.0,9.7,51.7,2.2,4.9,45.5,0.9,1.1,80.0,0.1,2.4,2.6,0.3,0.3,1.2,0.1,0.9,0,0,9.8
4 Days Rest,2,19.2,6.0,2.5,4.0,62.5,0.0,1.0,0.0,1.0,1.0,100,0.0,2.0,2.0,2.0,0.5,1.5,0.0,1.0,0,0,0.0
