BREAKDOWN,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,DD2,TD3,+/-
2016-17,45,21.4,5.3,2.2,3.2,67.8,0.1,0.2,33.3,0.9,1.3,65.0,1.8,3.2,5.0,0.8,0.8,1.0,1.7,2.8,0,0,4.5
Home,23,21.7,6.6,2.8,3.8,73.6,0.0,0.1,50.0,1.0,1.5,62.9,2.3,3.3,5.6,1.0,0.7,1.3,1.9,2.6,0,0,6.0
Road,22,21.1,4.0,1.6,2.7,59.3,0.1,0.3,28.6,0.8,1.1,68.0,1.3,3.1,4.4,0.6,1.0,0.8,1.5,3.0,0,0,3.0
Wins,26,22.3,6.3,2.7,3.7,71.1,0.1,0.2,50.0,0.9,1.3,67.6,2.1,3.4,5.5,1.0,0.8,1.2,2.0,2.6,0,0,8.4
Losses,19,20.2,4.1,1.6,2.6,61.2,0.1,0.3,20.0,0.8,1.4,61.5,1.4,2.9,4.3,0.5,0.8,0.8,1.4,3.0,0,0,-0.8
November,12,18.6,3.8,1.5,2.2,69.2,0.0,0.0,0.0,0.8,1.2,64.3,1.4,2.5,3.9,0.8,0.8,1.1,1.8,3.1,0,0,6.8
December,13,20.0,5.5,2.2,2.9,73.7,0.1,0.2,50.0,1.1,1.3,82.4,2.0,3.5,5.5,0.8,0.7,0.8,1.8,2.1,0,0,6.9
January,15,24.0,6.1,2.7,4.1,64.5,0.1,0.3,40.0,0.7,1.4,47.6,2.2,3.2,5.4,0.8,0.9,1.0,1.9,2.9,0,0,1.9
February,5,24.5,6.4,2.6,4.0,65.0,0.0,0.4,0.0,1.2,1.6,75.0,0.8,4.0,4.8,0.8,1.0,1.4,1.2,3.6,0,0,0.8
Pre All-Star,45,21.4,5.3,2.2,3.2,67.8,0.1,0.2,33.3,0.9,1.3,65.0,1.8,3.2,5.0,0.8,0.8,1.0,1.7,2.8,0,0,4.5
Starters,6,29.4,7.2,2.8,4.2,68.0,0.3,0.5,66.7,1.2,2.3,50.0,1.8,3.8,5.7,1.3,1.0,1.2,1.7,2.7,0,0,6.0
Bench,39,20.2,5.1,2.1,3.1,67.8,0.0,0.2,16.7,0.8,1.2,69.6,1.8,3.1,4.9,0.7,0.8,1.0,1.7,2.8,0,0,4.3
0 Days Rest,10,20.9,4.8,2.0,2.5,80.0,0.0,0.1,0.0,0.8,1.1,72.7,1.7,3.8,5.5,0.7,0.9,1.2,1.8,2.5,0,0,3.5
1 Days Rest,22,21.4,5.1,2.1,3.6,59.5,0.0,0.3,16.7,0.8,1.4,60.0,1.8,2.7,4.5,0.8,0.8,1.1,1.7,3.0,0,0,3.7
2 Days Rest,9,22.5,6.2,2.6,3.2,79.3,0.1,0.1,100,1.0,1.4,69.2,2.0,4.1,6.1,1.0,0.9,0.7,1.9,2.3,0,0,11.3
3 Days Rest,2,12.2,1.5,0.5,2.5,20.0,0.0,0.0,0.0,0.5,1.0,50.0,1.0,1.5,2.5,0.5,0.0,0.5,1.5,2.5,0,0,-1.0
4 Days Rest,1,35.4,13.0,5.0,5.0,100,1.0,1.0,100,2.0,2.0,100,0.0,5.0,5.0,1.0,1.0,1.0,2.0,5.0,0,0,-9.0
6+ Days Rest,1,21.5,7.0,3.0,3.0,100,0.0,0.0,0.0,1.0,2.0,50.0,3.0,2.0,5.0,0.0,1.0,1.0,1.0,3.0,0,0,-5.0
