BREAKDOWN,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,DD2,TD3,+/-
2016-17,53,29.0,9.2,3.3,6.8,48.3,0.7,1.9,37.9,1.9,2.4,80.0,2.3,5.1,7.3,1.3,1.2,0.7,0.5,3.5,7,0,0.5
Home,26,29.2,9.5,3.5,6.7,51.7,0.7,1.7,37.8,1.9,2.3,83.3,2.7,5.0,7.7,1.4,1.5,0.7,0.6,4.0,5,0,2.5
Road,27,28.7,8.8,3.1,6.8,45.1,0.8,2.1,37.9,1.9,2.4,76.9,1.9,5.1,7.0,1.1,1.0,0.7,0.5,3.1,2,0,-1.4
Wins,32,30.1,10.3,3.6,6.8,52.3,1.0,2.0,47.7,2.2,2.8,79.8,2.4,5.5,7.9,1.4,1.3,0.6,0.5,3.7,5,0,7.6
Losses,21,27.2,7.4,2.8,6.7,42.1,0.4,1.8,21.1,1.4,1.7,80.6,2.0,4.4,6.5,1.0,1.1,0.9,0.6,3.3,2,0,-10.2
October,3,32.8,9.7,4.0,9.3,42.9,1.0,2.7,37.5,0.7,0.7,100,2.3,4.7,7.0,0.7,0.7,0.7,0.7,5.0,0,0,0.3
November,16,28.6,9.3,3.4,6.7,50.5,0.6,1.6,34.6,1.9,2.4,79.5,1.8,4.5,6.3,1.1,1.5,0.6,0.7,3.4,1,0,-2.3
December,17,30.5,9.4,3.2,7.3,43.5,0.8,2.1,38.9,2.2,2.8,78.7,2.7,6.4,9.1,1.6,1.1,1.0,0.6,3.6,4,0,3.4
January,12,27.2,7.8,2.8,5.8,49.3,0.9,2.3,40.7,1.2,1.8,66.7,2.1,4.5,6.6,1.0,0.9,0.7,0.3,3.2,1,0,-3.3
February,5,27.1,11.2,3.8,6.0,63.3,0.4,1.2,33.3,3.2,3.2,100,2.6,4.2,6.8,1.8,2.0,0.4,0.2,3.8,1,0,9.4
Pre All-Star,53,29.0,9.2,3.3,6.8,48.3,0.7,1.9,37.9,1.9,2.4,80.0,2.3,5.1,7.3,1.3,1.2,0.7,0.5,3.5,7,0,0.5
Starters,53,29.0,9.2,3.3,6.8,48.3,0.7,1.9,37.9,1.9,2.4,80.0,2.3,5.1,7.3,1.3,1.2,0.7,0.5,3.5,7,0,0.5
0 Days Rest,12,29.5,12.2,4.0,7.3,54.5,1.1,2.1,52.0,3.1,3.5,88.1,2.3,4.8,7.1,1.7,1.3,1.2,0.5,3.3,1,0,3.1
1 Days Rest,31,29.4,8.5,3.2,6.4,49.2,0.6,1.8,33.3,1.6,2.1,76.9,2.4,5.4,7.7,1.2,1.3,0.6,0.6,3.8,5,0,2.4
2 Days Rest,7,28.2,6.7,2.7,7.4,36.5,0.7,2.6,27.8,0.6,1.1,50.0,1.6,5.4,7.0,1.0,1.0,0.9,0.6,3.0,1,0,-9.6
3 Days Rest,1,22.6,5.0,2.0,6.0,33.3,0.0,0.0,0.0,1.0,1.0,100,1.0,2.0,3.0,2.0,2.0,0.0,0.0,4.0,0,0,-10.0
5 Days Rest,1,22.3,10.0,2.0,3.0,66.7,0.0,1.0,0.0,6.0,7.0,85.7,2.0,3.0,5.0,1.0,1.0,0.0,0.0,2.0,0,0,-11.0
6+ Days Rest,1,28.7,12.0,4.0,10.0,40.0,2.0,2.0,100,2.0,2.0,100,4.0,3.0,7.0,1.0,1.0,0.0,1.0,4.0,0,0,4.0
