,MATCHUP,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-,DATE,OPPONENT,ARENA
0,"FEB 10, 2017 - NYK vs. DEN",L,9,12,6,7,85.7,0,0,0.0,0,0,0.0,2,2,4,0,0,0,1,0,-6,2017-02-10 00:00:00,DEN,HOME
1,"FEB 08, 2017 - NYK vs. LAC",L,20,5,0,3,0.0,0,0,0.0,5,6,83.3,2,7,9,4,0,0,1,3,3,2017-02-08 00:00:00,LAC,HOME
2,"FEB 06, 2017 - NYK vs. LAL",L,24,8,3,9,33.3,0,0,0.0,2,2,100.0,3,10,13,1,2,1,1,4,7,2017-02-06 00:00:00,LAL,HOME
3,"FEB 04, 2017 - NYK vs. CLE",L,36,16,7,10,70.0,0,1,0.0,2,6,33.3,3,2,5,5,0,2,2,1,-4,2017-02-04 00:00:00,CLE,HOME
4,"FEB 01, 2017 - NYK @ BKN",W,25,16,7,12,58.3,0,0,0.0,2,4,50.0,7,9,16,2,2,1,1,2,9,2017-02-01 00:00:00,BKN,AWAY
5,"JAN 31, 2017 - NYK @ WAS",L,32,15,5,12,41.7,0,0,0.0,5,5,100.0,6,8,14,4,0,0,1,4,-18,2017-01-31 00:00:00,WAS,AWAY
6,"JAN 29, 2017 - NYK @ ATL",L,3,0,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,2,-8,2017-01-29 00:00:00,ATL,AWAY
7,"JAN 27, 2017 - NYK vs. CHA",W,15,4,2,5,40.0,0,0,0.0,0,0,0.0,4,3,7,3,0,0,2,2,-3,2017-01-27 00:00:00,CHA,HOME
8,"JAN 25, 2017 - NYK @ DAL",L,24,8,4,9,44.4,0,0,0.0,0,0,0.0,6,10,16,0,3,0,0,2,0,2017-01-25 00:00:00,DAL,AWAY
9,"JAN 23, 2017 - NYK @ IND",W,24,14,5,8,62.5,0,0,0.0,4,4,100.0,2,8,10,2,1,2,0,1,12,2017-01-23 00:00:00,IND,AWAY
10,"JAN 21, 2017 - NYK vs. PHX",L,14,6,2,4,50.0,0,0,0.0,2,2,100.0,0,8,8,1,0,0,1,2,13,2017-01-21 00:00:00,PHX,HOME
11,"JAN 18, 2017 - NYK @ BOS",W,20,17,8,13,61.5,0,0,0.0,1,1,100.0,4,7,11,1,0,0,1,2,9,2017-01-18 00:00:00,BOS,AWAY
12,"JAN 15, 2017 - NYK @ TOR",L,21,8,3,7,42.9,0,1,0.0,2,3,66.7,5,9,14,0,0,1,3,2,-2,2017-01-15 00:00:00,TOR,AWAY
13,"JAN 12, 2017 - NYK vs. CHI",W,7,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,1,2,1,2017-01-12 00:00:00,CHI,HOME
14,"JAN 11, 2017 - NYK @ PHI",L,3,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,2,2,2017-01-11 00:00:00,PHI,AWAY
15,"JAN 09, 2017 - NYK vs. NOP",L,13,6,3,4,75.0,0,0,0.0,0,0,0.0,2,2,4,3,0,0,2,0,10,2017-01-09 00:00:00,NOP,HOME
16,"JAN 07, 2017 - NYK @ IND",L,18,8,3,9,33.3,1,3,33.3,1,1,100.0,0,4,4,0,0,2,1,0,3,2017-01-07 00:00:00,IND,AWAY
17,"JAN 04, 2017 - NYK vs. MIL",L,3,0,0,1,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,1,2017-01-04 00:00:00,MIL,HOME
18,"JAN 02, 2017 - NYK vs. ORL",L,16,4,2,3,66.7,0,0,0.0,0,2,0.0,1,2,3,2,0,0,3,0,-1,2017-01-02 00:00:00,ORL,HOME
19,"DEC 31, 2016 - NYK @ HOU",L,19,3,1,5,20.0,0,1,0.0,1,2,50.0,3,7,10,0,0,1,1,1,4,2016-12-31 00:00:00,HOU,AWAY
20,"DEC 30, 2016 - NYK @ NOP",L,7,2,1,1,100.0,0,0,0.0,0,0,0.0,1,1,2,0,0,0,1,1,-6,2016-12-30 00:00:00,NOP,AWAY
21,"DEC 28, 2016 - NYK @ ATL",L,10,0,0,1,0.0,0,0,0.0,0,0,0.0,1,1,2,1,0,0,1,1,-1,2016-12-28 00:00:00,ATL,AWAY
22,"DEC 25, 2016 - NYK vs. BOS",L,3,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,-10,2016-12-25 00:00:00,BOS,HOME
23,"DEC 22, 2016 - NYK vs. ORL",W,21,15,7,11,63.6,1,3,33.3,0,0,0.0,3,2,5,0,0,0,1,3,1,2016-12-22 00:00:00,ORL,HOME
24,"DEC 20, 2016 - NYK vs. IND",W,2,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,-4,2016-12-20 00:00:00,IND,HOME
25,"DEC 17, 2016 - NYK @ DEN",L,28,17,5,8,62.5,0,0,0.0,7,8,87.5,2,7,9,2,0,2,1,4,7,2016-12-17 00:00:00,DEN,AWAY
26,"DEC 15, 2016 - NYK @ GSW",L,21,8,4,8,50.0,0,0,0.0,0,2,0.0,1,9,10,2,0,1,0,0,9,2016-12-15 00:00:00,GSW,AWAY
27,"DEC 11, 2016 - NYK @ LAL",W,20,6,3,8,37.5,0,1,0.0,0,0,0.0,4,8,12,1,1,2,0,3,3,2016-12-11 00:00:00,LAL,AWAY
28,"DEC 07, 2016 - NYK vs. CLE",L,15,9,2,5,40.0,1,1,100.0,4,4,100.0,4,3,7,0,1,0,0,0,-1,2016-12-07 00:00:00,CLE,HOME
29,"DEC 06, 2016 - NYK @ MIA",W,3,0,0,0,0.0,0,0,0.0,0,0,0.0,0,2,2,0,0,1,0,0,-1,2016-12-06 00:00:00,MIA,AWAY
30,"DEC 04, 2016 - NYK vs. SAC",W,12,4,1,1,100.0,0,0,0.0,2,2,100.0,0,4,4,3,0,1,0,1,12,2016-12-04 00:00:00,SAC,HOME
31,"DEC 02, 2016 - NYK vs. MIN",W,17,6,3,6,50.0,0,0,0.0,0,0,0.0,1,3,4,1,0,0,2,2,-12,2016-12-02 00:00:00,MIN,HOME
32,"NOV 30, 2016 - NYK @ MIN",W,8,6,2,2,100.0,0,0,0.0,2,2,100.0,1,1,2,1,0,0,1,2,-7,2016-11-30 00:00:00,MIN,AWAY
33,"NOV 28, 2016 - NYK vs. OKC",L,14,8,3,5,60.0,0,0,0.0,2,2,100.0,1,1,2,3,2,0,0,2,-3,2016-11-28 00:00:00,OKC,HOME
