BREAKDOWN,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,DD2,TD3,+/-
2016-17,48,9.5,1.8,0.8,1.5,52.1,0.0,0.0,0.0,0.3,0.4,66.7,0.9,2.0,2.9,0.5,0.3,0.5,0.4,1.6,1,0,-0.8
Home,27,8.2,1.4,0.6,1.1,51.6,0.0,0.0,0.0,0.2,0.3,55.6,0.6,1.3,1.9,0.5,0.3,0.5,0.3,1.4,0,0,-1.1
Road,21,11.2,2.4,1.0,1.9,52.5,0.0,0.0,0.0,0.4,0.6,75.0,1.4,2.8,4.2,0.5,0.2,0.4,0.6,1.8,1,0,-0.4
Wins,18,8.4,1.6,0.6,1.2,50.0,0.0,0.0,0.0,0.4,0.6,70.0,0.7,1.8,2.5,0.6,0.3,0.5,0.4,1.6,0,0,0.4
Losses,30,10.2,2.0,0.9,1.6,53.1,0.0,0.0,0.0,0.2,0.4,63.6,1.1,2.1,3.1,0.4,0.2,0.5,0.4,1.5,1,0,-1.5
October,2,10.8,2.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.5,3.5,0.0,0.5,0.5,0.5,2.5,0,0,-2.5
November,16,11.6,2.4,1.0,1.9,53.3,0.0,0.0,0.0,0.4,0.7,63.6,1.0,2.3,3.3,0.4,0.3,0.5,0.4,2.1,0,0,0.8
December,11,13.2,3.0,1.2,2.1,56.5,0.0,0.0,0.0,0.6,0.8,77.8,1.6,2.5,4.1,0.7,0.3,0.7,0.8,1.1,1,0,-3.1
January,14,5.7,0.9,0.4,0.9,46.2,0.0,0.0,0.0,0.0,0.1,0.0,0.5,1.6,2.1,0.5,0.3,0.3,0.3,1.3,0,0,-0.6
February,5,4.7,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.6,1.0,0.4,0.0,0.4,0.2,1.2,0,0,-0.6
Pre All-Star,48,9.5,1.8,0.8,1.5,52.1,0.0,0.0,0.0,0.3,0.4,66.7,0.9,2.0,2.9,0.5,0.3,0.5,0.4,1.6,1,0,-0.8
Bench,48,9.5,1.8,0.8,1.5,52.1,0.0,0.0,0.0,0.3,0.4,66.7,0.9,2.0,2.9,0.5,0.3,0.5,0.4,1.6,1,0,-0.8
0 Days Rest,7,12.0,1.4,0.6,1.7,33.3,0.0,0.0,0.0,0.3,0.7,40.0,0.9,2.3,3.1,1.0,0.3,0.9,0.7,1.9,0,0,-4.6
1 Days Rest,28,8.4,1.8,0.8,1.3,60.0,0.0,0.0,0.0,0.3,0.4,75.0,0.8,2.0,2.8,0.4,0.2,0.4,0.5,1.3,1,0,0.6
2 Days Rest,7,12.4,2.9,1.3,2.1,60.0,0.0,0.0,0.0,0.3,0.3,100,1.1,2.0,3.1,0.6,0.6,0.7,0.0,2.4,0,0,-2.0
3 Days Rest,4,8.7,0.5,0.3,1.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,1.8,3.0,0.8,0.0,0.0,0.5,1.8,0,0,-3.3
4 Days Rest,2,6.9,2.5,1.0,2.5,40.0,0.0,0.0,0.0,0.5,1.0,50.0,1.5,1.0,2.5,0.0,0.0,0.5,0.5,1.5,0,0,1.5
