BREAKDOWN,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,DD2,TD3,+/-
2016-17,46,13.2,3.2,1.2,3.3,37.3,0.5,1.9,26.7,0.2,0.3,66.7,0.5,2.7,3.2,0.5,0.3,0.5,0.5,1.4,0,0,-0.5
Home,21,13.4,3.3,1.1,3.2,35.3,0.7,2.2,32.6,0.3,0.5,63.6,0.4,2.7,3.1,0.5,0.4,0.5,0.5,1.5,0,0,-1.1
Road,25,13.0,3.0,1.3,3.3,39.0,0.3,1.6,20.0,0.1,0.2,75.0,0.6,2.7,3.2,0.4,0.2,0.5,0.4,1.4,0,0,0.1
Wins,26,14.2,3.5,1.4,3.7,38.9,0.6,2.1,27.3,0.1,0.2,50.0,0.5,3.3,3.7,0.4,0.3,0.5,0.6,1.5,0,0,1.8
Losses,20,11.8,2.7,1.0,2.8,34.5,0.4,1.6,25.8,0.4,0.6,72.7,0.6,2.0,2.5,0.5,0.3,0.5,0.3,1.4,0,0,-3.5
October,3,15.6,3.0,1.0,3.0,33.3,0.7,2.3,28.6,0.3,0.3,100,0.3,4.0,4.3,0.7,0.3,0.0,1.0,2.3,0,0,5.7
November,11,12.8,3.1,1.3,3.6,35.0,0.5,2.0,27.3,0.0,0.0,0.0,0.6,2.5,3.1,0.3,0.4,0.5,0.6,1.9,0,0,0.5
December,16,13.6,3.6,1.3,3.6,34.5,0.6,2.3,25.0,0.5,0.8,66.7,0.6,2.7,3.3,0.8,0.4,0.6,0.4,1.6,0,0,-0.4
January,11,14.5,2.9,1.2,3.0,39.4,0.5,1.5,29.4,0.1,0.2,50.0,0.5,3.5,3.9,0.3,0.1,0.5,0.5,1.0,0,0,-3.0
February,5,8.4,2.6,1.2,2.0,60.0,0.2,0.8,25.0,0.0,0.0,0.0,0.0,0.8,0.8,0.0,0.2,0.4,0.0,0.4,0,0,-0.8
Pre All-Star,46,13.2,3.2,1.2,3.3,37.3,0.5,1.9,26.7,0.2,0.3,66.7,0.5,2.7,3.2,0.5,0.3,0.5,0.5,1.4,0,0,-0.5
Starters,3,20.7,6.3,2.0,6.3,31.6,1.0,3.7,27.3,1.3,2.3,57.1,1.7,3.3,5.0,1.7,0.3,1.0,0.7,3.3,0,0,-2.3
Bench,43,12.7,2.9,1.2,3.0,38.2,0.5,1.7,26.7,0.1,0.2,75.0,0.4,2.7,3.1,0.4,0.3,0.4,0.5,1.3,0,0,-0.3
0 Days Rest,8,10.7,1.8,0.6,2.0,31.3,0.3,1.1,22.2,0.3,0.5,50.0,0.3,1.9,2.1,0.6,0.1,0.3,0.3,2.1,0,0,-1.1
1 Days Rest,26,14.0,3.4,1.4,3.8,36.0,0.5,2.2,23.2,0.1,0.2,50.0,0.7,3.1,3.7,0.4,0.3,0.6,0.6,1.3,0,0,-0.5
2 Days Rest,7,14.4,5.0,1.7,3.6,48.0,1.0,2.1,46.7,0.6,0.6,100,0.4,3.1,3.6,0.7,0.6,0.4,0.4,1.6,0,0,-0.3
3 Days Rest,2,10.4,2.5,1.0,2.5,40.0,0.5,1.5,33.3,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,-7.0
4 Days Rest,1,10.6,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0,0,1.0
6+ Days Rest,2,11.7,1.5,0.5,1.5,33.3,0.0,1.0,0.0,0.5,0.5,100,0.5,2.0,2.5,0.0,0.0,0.0,0.5,2.5,0,0,8.5
