BREAKDOWN,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,DD2,TD3,+/-
2016-17,42,11.5,4.1,1.7,3.2,54.5,0.0,0.1,50.0,0.6,0.8,74.3,0.6,2.1,2.7,2.1,1.0,0.7,0.5,1.4,0,0,2.2
Home,23,10.7,3.7,1.6,2.9,56.1,0.0,0.0,0.0,0.5,0.7,73.3,0.7,2.0,2.6,1.9,0.9,0.7,0.3,1.0,0,0,2.6
Road,19,12.5,4.7,1.9,3.6,52.9,0.1,0.2,66.7,0.8,1.1,75.0,0.6,2.3,2.8,2.3,1.1,0.6,0.6,1.9,0,0,1.8
Wins,36,11.8,4.3,1.8,3.3,55.5,0.0,0.1,0.0,0.6,0.8,75.0,0.6,2.1,2.8,2.1,0.9,0.6,0.4,1.4,0,0,3.3
Losses,6,10.1,3.5,1.2,2.5,46.7,0.3,0.3,100,0.8,1.2,71.4,0.5,1.8,2.3,2.2,1.5,0.8,0.7,1.8,0,0,-4.3
October,3,9.0,3.0,1.3,3.7,36.4,0.0,0.3,0.0,0.3,0.7,50.0,1.0,1.0,2.0,0.0,1.7,0.3,0.3,1.7,0,0,-3.0
November,15,11.2,4.1,1.7,3.1,55.3,0.0,0.0,0.0,0.6,0.9,64.3,0.9,1.7,2.6,1.8,1.2,0.7,0.5,1.5,0,0,4.7
December,16,11.8,4.8,1.9,3.1,61.2,0.1,0.1,100,0.9,1.1,88.2,0.4,2.5,2.9,2.6,1.0,0.5,0.6,1.5,0,0,1.5
January,8,12.5,3.4,1.6,3.4,48.1,0.0,0.1,0.0,0.1,0.3,50.0,0.5,2.4,2.9,2.3,0.4,1.0,0.1,1.1,0,0,1.0
Pre All-Star,42,11.5,4.1,1.7,3.2,54.5,0.0,0.1,50.0,0.6,0.8,74.3,0.6,2.1,2.7,2.1,1.0,0.7,0.5,1.4,0,0,2.2
Bench,42,11.5,4.1,1.7,3.2,54.5,0.0,0.1,50.0,0.6,0.8,74.3,0.6,2.1,2.7,2.1,1.0,0.7,0.5,1.4,0,0,2.2
0 Days Rest,7,11.4,4.4,2.0,3.4,58.3,0.0,0.0,0.0,0.4,1.1,37.5,0.9,1.3,2.1,2.6,0.9,0.7,0.4,2.3,0,0,0.0
1 Days Rest,25,11.9,4.2,1.7,3.2,53.2,0.1,0.2,50.0,0.8,0.9,87.0,0.5,2.6,3.1,2.3,1.0,0.7,0.6,1.3,0,0,3.4
2 Days Rest,8,10.2,3.6,1.6,3.1,52.0,0.0,0.0,0.0,0.4,0.5,75.0,0.8,1.4,2.1,1.1,0.8,0.5,0.1,0.9,0,0,0.6
3 Days Rest,2,12.6,4.0,2.0,3.0,66.7,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.5,2.0,1.5,2.5,1.0,0.5,2.0,0,0,1.5
