BREAKDOWN,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,DD2,TD3,+/-
2016-17,33,26.5,11.2,4.1,9.7,42.1,2.2,6.2,35.8,0.8,0.9,89.7,0.2,1.7,1.9,1.4,0.4,0.7,0.1,1.3,0,0,0.5
Home,15,26.5,10.4,3.9,9.5,40.6,2.1,6.4,33.3,0.5,0.5,100,0.2,1.9,2.1,1.5,0.5,0.9,0.1,1.6,0,0,4.7
Road,18,26.5,11.8,4.3,9.9,43.3,2.3,6.0,38.0,1.0,1.2,85.7,0.2,1.6,1.8,1.2,0.4,0.5,0.1,1.0,0,0,-3.1
Wins,17,27.1,12.5,4.5,10.0,44.7,2.8,6.4,43.1,0.8,0.9,93.3,0.2,1.9,2.1,1.2,0.5,1.2,0.2,1.2,0,0,6.4
Losses,16,25.8,9.8,3.7,9.4,39.1,1.6,5.9,27.4,0.8,0.9,85.7,0.3,1.5,1.8,1.5,0.3,0.2,0.0,1.3,0,0,-5.8
November,2,29.2,15.5,6.0,11.5,52.2,3.0,7.0,42.9,0.5,1.0,50.0,0.0,2.0,2.0,2.0,0.5,2.0,0.0,1.5,0,0,5.0
December,12,28.4,11.4,4.3,10.3,41.9,2.2,7.1,30.6,0.6,0.7,87.5,0.2,1.6,1.8,1.8,0.3,0.5,0.1,1.4,0,0,-3.4
January,15,25.9,10.7,3.8,9.4,40.4,2.1,5.7,36.5,1.0,1.1,93.8,0.3,1.8,2.1,1.1,0.3,0.8,0.1,0.9,0,0,0.6
February,4,21.5,10.3,3.5,8.3,42.4,2.5,5.0,50.0,0.8,0.8,100,0.3,1.8,2.0,1.0,1.0,0.3,0.0,2.0,0,0,9.3
Pre All-Star,33,26.5,11.2,4.1,9.7,42.1,2.2,6.2,35.8,0.8,0.9,89.7,0.2,1.7,1.9,1.4,0.4,0.7,0.1,1.3,0,0,0.5
Starters,11,30.2,12.1,4.5,11.3,40.3,2.4,7.5,31.7,0.6,0.7,87.5,0.2,2.0,2.2,2.1,0.5,0.4,0.1,1.5,0,0,-1.9
Bench,22,24.6,10.7,3.9,9.0,43.1,2.1,5.5,38.5,0.9,1.0,90.5,0.2,1.6,1.8,1.0,0.4,0.9,0.1,1.2,0,0,1.6
0 Days Rest,6,31.1,14.8,5.5,10.0,55.0,3.2,6.0,52.8,0.7,0.7,100,0.2,1.0,1.2,1.3,0.2,0.5,0.2,1.0,0,0,-3.2
1 Days Rest,21,26.4,10.5,3.8,10.0,38.1,2.0,6.3,30.8,1.0,1.1,87.0,0.1,2.0,2.1,1.4,0.5,0.8,0.1,1.1,0,0,0.3
2 Days Rest,3,21.1,10.7,4.0,9.3,42.9,2.3,6.0,38.9,0.3,0.3,100,1.0,1.3,2.3,1.3,1.0,0.7,0.0,2.0,0,0,5.0
3 Days Rest,1,28.3,18.0,6.0,11.0,54.5,5.0,9.0,55.6,1.0,1.0,100,0.0,4.0,4.0,1.0,0.0,1.0,0.0,2.0,0,0,17.0
6+ Days Rest,2,20.1,4.5,2.0,6.0,33.3,0.5,4.0,12.5,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.5,0.0,2.0,0,0,-2.5
