DEFENSE CATEGORY,DFGM,DFGA,DFG%,FREQ,FG%,DIFF%
Overall,5.3,12.8,41.3,100%,45.4,-4.1
3 Pointers,1.3,4.3,30.2,33.9%,35.2,-5.0
2 Pointers,4.0,8.4,46.9,66.1%,50.4,-3.4
Less Than 6 Ft,2.5,4.4,58.1,34.2%,61.4,-3.3
Less Than 10 Ft,3.1,5.8,52.6,45.5%,56.2,-3.6
Greater Than 15 Ft,2.0,6.1,33.1,47.7%,36.6,-3.5
