BREAKDOWN,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,DD2,TD3,+/-
2016-17,16,2.9,1.1,0.4,1.7,25.9,0.3,0.9,28.6,0.0,0.0,0.0,0.0,0.3,0.3,0.1,0.1,0.0,0.0,0.1,0,0,-1.9
Home,7,3.0,1.3,0.6,2.0,28.6,0.1,1.0,14.3,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.1,0.0,0.0,0.0,0,0,-0.7
Road,9,2.7,1.0,0.3,1.4,23.1,0.3,0.8,42.9,0.0,0.0,0.0,0.0,0.2,0.2,0.1,0.0,0.0,0.0,0.2,0,0,-2.9
Wins,11,2.8,0.2,0.1,1.5,6.3,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.1,0.1,0.0,0.0,0.1,0,0,-2.8
Losses,5,3.0,3.2,1.2,2.2,54.5,0.8,1.2,66.7,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.2,0,0,0.0
October,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-4.0
November,5,4.2,0.4,0.2,2.2,9.1,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.2,0.0,0.0,0.4,0,0,-3.6
December,2,2.7,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0,0,-4.0
January,7,2.4,2.3,0.9,2.0,42.9,0.6,1.3,44.4,0.0,0.0,0.0,0.0,0.3,0.3,0.1,0.0,0.0,0.0,0.0,0,0,-0.6
February,1,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3.0
Pre All-Star,16,2.9,1.1,0.4,1.7,25.9,0.3,0.9,28.6,0.0,0.0,0.0,0.0,0.3,0.3,0.1,0.1,0.0,0.0,0.1,0,0,-1.9
Bench,16,2.9,1.1,0.4,1.7,25.9,0.3,0.9,28.6,0.0,0.0,0.0,0.0,0.3,0.3,0.1,0.1,0.0,0.0,0.1,0,0,-1.9
0 Days Rest,2,2.4,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,0,-2.0
1 Days Rest,2,2.9,3.5,1.5,3.0,50.0,0.5,2.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0
2 Days Rest,4,3.0,0.5,0.3,1.8,14.3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.3,0.0,0.0,0.3,0,0,-4.0
3 Days Rest,2,4.2,0.0,0.0,2.5,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,0,-4.5
6+ Days Rest,6,2.5,1.5,0.5,1.2,42.9,0.5,0.7,75.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0,0,-0.7
