DEFENSE CATEGORY,DFGM,DFGA,DFG%,FREQ,FG%,DIFF%
Overall,5.1,10.8,47.0,100%,48.8,-1.8
3 Pointers,0.5,1.2,39.0,10.7%,37.0,2.0
2 Pointers,4.6,9.6,48.0,89.3%,51.9,-3.9
Less Than 6 Ft,3.1,5.4,56.9,49.9%,62.0,-5.0
Less Than 10 Ft,3.8,7.3,52.4,67.8%,56.9,-4.4
Greater Than 15 Ft,1.0,2.8,35.7,25.5%,38.7,-3.0
