BREAKDOWN,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,DD2,TD3,+/-
2016-17,24,12.9,3.4,1.1,3.5,31.0,0.1,0.8,11.1,1.1,1.3,84.4,0.3,1.1,1.4,2.0,1.3,0.5,0.3,1.3,0,0,-4.0
Home,14,13.2,3.6,1.3,3.9,32.7,0.1,0.6,11.1,0.9,1.3,72.2,0.4,1.1,1.6,2.6,1.2,0.6,0.4,1.4,0,0,-2.1
Road,10,12.4,3.1,0.8,2.9,27.6,0.1,0.9,11.1,1.4,1.4,100,0.1,1.0,1.1,1.2,1.3,0.4,0.1,1.2,0,0,-6.6
Wins,15,11.6,2.7,0.9,3.2,27.1,0.1,0.5,12.5,0.9,1.1,87.5,0.2,0.9,1.1,2.4,0.7,0.7,0.3,1.3,0,0,-2.5
Losses,9,15.0,4.4,1.4,4.0,36.1,0.1,1.1,10.0,1.4,1.8,81.3,0.4,1.3,1.8,1.4,2.1,0.3,0.2,1.3,0,0,-6.6
October,3,21.4,4.0,1.7,5.7,29.4,0.7,1.0,66.7,0.0,0.0,0.0,0.7,1.7,2.3,4.3,1.0,1.7,1.0,1.3,0,0,-3.3
November,9,14.6,3.2,1.3,4.1,32.4,0.0,1.0,0.0,0.6,0.9,62.5,0.4,1.3,1.8,1.6,1.8,0.4,0.1,1.6,0,0,-7.4
December,10,10.1,3.6,0.9,2.9,31.0,0.0,0.6,0.0,1.8,2.0,90.0,0.1,0.8,0.9,2.0,1.0,0.3,0.2,1.0,0,0,-1.6
January,2,6.4,2.0,0.0,0.5,0.0,0.0,0.0,0.0,2.0,2.0,100,0.0,0.5,0.5,1.0,0.5,0.5,0.0,1.5,0,0,-1.5
Pre All-Star,24,12.9,3.4,1.1,3.5,31.0,0.1,0.8,11.1,1.1,1.3,84.4,0.3,1.1,1.4,2.0,1.3,0.5,0.3,1.3,0,0,-4.0
Starters,1,23.2,8.0,2.0,8.0,25.0,0.0,4.0,0.0,4.0,4.0,100,1.0,2.0,3.0,1.0,5.0,3.0,0.0,1.0,0,0,-31.0
Bench,23,12.4,3.2,1.0,3.3,31.6,0.1,0.6,14.3,1.0,1.2,82.1,0.3,1.0,1.3,2.1,1.1,0.4,0.3,1.3,0,0,-2.8
0 Days Rest,6,14.7,3.8,1.2,3.8,30.4,0.0,0.3,0.0,1.5,1.7,90.0,0.2,1.2,1.3,2.2,0.8,0.5,0.0,1.5,0,0,-5.5
1 Days Rest,10,12.7,2.8,0.9,3.9,23.1,0.0,1.0,0.0,1.0,1.2,83.3,0.3,1.0,1.3,2.1,1.8,0.6,0.1,1.1,0,0,-4.0
2 Days Rest,4,12.1,5.3,1.5,2.5,60.0,0.3,0.8,33.3,2.0,2.5,80.0,0.3,1.3,1.5,1.8,1.0,0.0,0.5,1.0,0,0,-3.0
3 Days Rest,1,5.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,0,0,-6.0
5 Days Rest,1,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0.0
6+ Days Rest,2,18.1,4.5,2.0,5.0,40.0,0.5,1.5,33.3,0.0,0.0,0.0,1.0,2.0,3.0,3.5,1.5,1.5,1.5,1.5,0,0,-2.5
