BREAKDOWN,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,DD2,TD3,+/-
2016-17,28,8.2,2.3,0.8,2.3,32.8,0.4,1.3,30.6,0.4,0.5,80.0,0.1,1.1,1.2,0.8,0.4,0.3,0.1,0.8,0,0,0.8
Home,11,8.4,2.5,0.8,2.2,37.5,0.5,1.1,41.7,0.5,0.5,100,0.1,1.4,1.5,1.0,0.5,0.5,0.0,0.8,0,0,2.0
Road,17,8.1,2.2,0.7,2.4,30.0,0.4,1.4,25.0,0.4,0.6,70.0,0.1,0.9,1.0,0.7,0.2,0.2,0.1,0.8,0,0,0.1
Wins,10,10.0,3.7,1.3,2.8,46.4,0.7,1.6,43.8,0.4,0.4,100,0.2,1.4,1.6,0.8,0.6,0.4,0.1,1.1,0,0,4.2
Losses,18,7.2,1.6,0.4,2.0,22.2,0.2,1.1,20.0,0.4,0.6,72.7,0.1,0.9,0.9,0.8,0.2,0.3,0.1,0.7,0,0,-1.1
October,1,3.3,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,50.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0,0,-5.0
November,10,7.2,1.6,0.6,2.2,27.3,0.2,1.2,16.7,0.2,0.2,100,0.1,1.5,1.6,0.5,0.4,0.1,0.0,0.5,0,0,2.2
December,10,10.4,1.8,0.7,1.9,36.8,0.4,1.2,33.3,0.0,0.0,0.0,0.2,1.1,1.3,1.1,0.4,0.4,0.1,1.2,0,0,-1.9
January,4,5.5,4.5,1.0,2.5,40.0,0.8,1.5,50.0,1.8,2.3,77.8,0.0,0.3,0.3,1.5,0.3,1.0,0.0,0.3,0,0,4.5
February,3,9.6,4.0,1.3,4.0,33.3,0.7,1.7,40.0,0.7,0.7,100,0.0,1.0,1.0,0.0,0.0,0.0,0.3,1.3,0,0,2.3
Pre All-Star,28,8.2,2.3,0.8,2.3,32.8,0.4,1.3,30.6,0.4,0.5,80.0,0.1,1.1,1.2,0.8,0.4,0.3,0.1,0.8,0,0,0.8
Starters,2,24.8,2.5,1.0,4.5,22.2,0.5,2.5,20.0,0.0,0.0,0.0,0.5,3.0,3.5,1.5,0.0,0.5,0.5,1.5,0,0,-6.0
Bench,26,6.9,2.3,0.7,2.1,34.5,0.4,1.2,32.3,0.5,0.6,80.0,0.1,0.9,1.0,0.8,0.4,0.3,0.0,0.8,0,0,1.3
0 Days Rest,4,10.6,3.5,1.3,4.0,31.3,0.5,2.3,22.2,0.5,0.5,100,0.0,1.3,1.3,0.3,0.3,0.0,0.3,1.0,0,0,4.8
1 Days Rest,8,8.9,2.0,0.8,1.5,50.0,0.5,1.1,44.4,0.0,0.0,0.0,0.1,0.9,1.0,0.9,0.4,0.4,0.1,1.0,0,0,-2.1
2 Days Rest,4,7.0,1.0,0.3,1.5,16.7,0.0,0.3,0.0,0.5,0.5,100,0.0,1.0,1.0,1.0,0.5,0.0,0.0,1.3,0,0,-4.5
3 Days Rest,1,10.6,5.0,2.0,4.0,50.0,1.0,2.0,50.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0,1.0,0,0,10.0
4 Days Rest,3,5.9,1.3,0.3,2.0,16.7,0.3,1.7,20.0,0.3,0.7,50.0,0.0,1.7,1.7,0.7,1.0,0.3,0.0,1.0,0,0,6.0
5 Days Rest,4,10.3,3.0,0.8,3.3,23.1,0.5,2.0,25.0,1.0,1.5,66.7,0.3,1.3,1.5,1.5,0.0,1.0,0.0,0.5,0,0,-0.5
6+ Days Rest,4,4.6,2.5,0.8,1.8,42.9,0.3,0.5,50.0,0.8,0.8,100,0.0,0.5,0.5,0.5,0.3,0.3,0.0,0.0,0,0,3.3
