BREAKDOWN,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,DD2,TD3,+/-
2016-17,42,16.7,7.0,2.4,6.2,38.7,1.6,4.6,34.9,0.6,0.8,78.8,0.2,2.2,2.5,0.8,0.7,0.1,0.2,1.6,0,0,1.8
Home,21,16.5,6.7,2.2,6.4,35.1,1.6,4.7,34.3,0.6,0.8,70.6,0.0,1.9,2.0,0.9,0.5,0.2,0.1,1.6,0,0,2.6
Road,21,16.8,7.4,2.6,6.0,42.5,1.6,4.4,35.5,0.7,0.8,87.5,0.4,2.6,3.0,0.6,0.9,0.1,0.3,1.7,0,0,1.0
Wins,18,17.0,8.1,2.7,6.4,41.7,1.9,4.9,39.3,0.8,1.0,77.8,0.1,2.2,2.3,0.9,0.4,0.1,0.2,1.6,0,0,5.9
Losses,24,16.4,6.3,2.2,6.1,36.3,1.3,4.3,31.1,0.5,0.6,80.0,0.3,2.3,2.5,0.6,0.9,0.2,0.3,1.7,0,0,-1.3
October,3,19.8,5.3,2.0,6.3,31.6,0.7,3.0,22.2,0.7,0.7,100,0.3,1.7,2.0,1.0,0.3,0.0,0.3,1.7,0,0,-7.0
November,12,14.8,7.2,2.3,5.6,41.8,2.1,5.0,41.7,0.4,0.7,62.5,0.3,1.8,2.1,0.5,0.5,0.2,0.2,1.8,0,0,2.1
December,12,20.7,9.0,3.2,7.9,40.0,2.0,5.7,35.3,0.7,0.8,80.0,0.1,3.9,4.0,0.9,1.2,0.0,0.5,1.9,0,0,2.1
January,11,14.4,4.7,1.5,5.2,29.8,1.1,3.9,27.9,0.5,0.6,85.7,0.2,1.2,1.4,0.7,0.5,0.4,0.0,1.3,0,0,1.5
February,4,13.8,8.3,3.0,5.8,52.2,1.0,3.0,33.3,1.3,1.5,83.3,0.3,2.0,2.3,1.0,0.8,0.0,0.3,1.5,0,0,7.8
Pre All-Star,42,16.7,7.0,2.4,6.2,38.7,1.6,4.6,34.9,0.6,0.8,78.8,0.2,2.2,2.5,0.8,0.7,0.1,0.2,1.6,0,0,1.8
Starters,2,29.1,5.5,2.5,10.0,25.0,0.5,5.0,10.0,0.0,0.0,0.0,0.0,3.0,3.0,1.5,1.0,0.5,0.0,1.5,0,0,-4.5
Bench,40,16.0,7.1,2.4,6.0,39.8,1.7,4.6,36.3,0.7,0.8,78.8,0.2,2.2,2.4,0.7,0.7,0.1,0.3,1.7,0,0,2.1
0 Days Rest,7,20.6,7.9,2.7,6.4,42.2,1.6,4.4,35.5,0.9,1.0,85.7,0.6,3.4,4.0,1.0,0.7,0.0,0.6,2.1,0,0,3.1
1 Days Rest,21,15.1,6.0,2.0,5.8,34.7,1.5,4.7,32.3,0.5,0.7,66.7,0.2,1.7,1.9,0.9,0.6,0.2,0.2,1.3,0,0,2.6
2 Days Rest,3,17.7,7.7,2.7,6.0,44.4,1.7,3.7,45.5,0.7,0.7,100,0.0,1.3,1.3,1.3,0.7,0.3,0.0,2.3,0,0,1.7
3 Days Rest,6,16.8,7.7,2.7,7.0,38.1,2.0,5.5,36.4,0.3,0.3,100,0.2,3.2,3.3,0.2,1.0,0.2,0.0,1.8,0,0,0.3
4 Days Rest,2,17.2,15.5,5.5,8.0,68.8,2.5,3.5,71.4,2.0,2.5,80.0,0.0,2.5,2.5,0.0,0.5,0.0,0.5,2.0,0,0,-4.0
5 Days Rest,1,3.5,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0,0,0.0
6+ Days Rest,2,23.2,7.0,2.5,8.0,31.3,1.0,4.5,22.2,1.0,1.0,100,0.0,2.5,2.5,1.0,1.5,0.0,0.5,1.0,0,0,0.5
