DEFENSE CATEGORY,DFGM,DFGA,DFG%,FREQ,FG%,DIFF%
Overall,1.1,2.6,44.4,100%,43.0,1.4
3 Pointers,0.4,1.1,37.5,44.4%,36.6,0.9
2 Pointers,0.7,1.4,50.0,55.6%,47.2,2.8
Less Than 6 Ft,0.3,0.4,77.8,16.7%,62.0,15.7
Less Than 10 Ft,0.4,0.6,69.2,24.1%,55.5,13.7
Greater Than 15 Ft,0.6,1.8,34.2,70.4%,38.5,-4.3
