BREAKDOWN,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,DD2,TD3,+/-
2016-17,30,15.9,2.8,1.0,2.2,47.7,0.0,0.0,0.0,0.8,1.3,59.0,1.6,3.8,5.4,0.5,0.4,0.2,0.3,1.6,1,0,-1.8
Home,16,15.2,2.9,1.1,2.3,48.6,0.0,0.0,0.0,0.6,1.1,58.8,1.5,3.8,5.3,0.6,0.5,0.3,0.4,1.6,1,0,-3.1
Road,14,16.8,2.8,0.9,2.0,46.4,0.0,0.0,0.0,0.9,1.6,59.1,1.7,3.8,5.5,0.4,0.4,0.1,0.3,1.6,0,0,-0.3
Wins,11,15.4,3.6,1.4,2.2,62.5,0.0,0.0,0.0,0.9,1.3,71.4,1.6,3.5,5.2,0.5,0.2,0.2,0.4,1.5,1,0,3.0
Losses,19,16.2,2.4,0.8,2.2,39.0,0.0,0.0,0.0,0.7,1.3,52.0,1.6,3.9,5.5,0.5,0.6,0.2,0.3,1.6,0,0,-4.6
October,3,13.1,1.3,0.7,1.3,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,3.3,3.7,0.7,0.3,0.0,0.0,1.0,0,0,-4.7
November,16,19.3,4.1,1.5,2.8,53.3,0.0,0.0,0.0,1.1,1.8,62.1,2.0,5.1,7.1,0.6,0.6,0.2,0.5,1.6,1,0,2.6
December,9,13.3,1.7,0.6,1.8,31.3,0.0,0.0,0.0,0.6,1.1,50.0,1.7,2.3,4.0,0.4,0.2,0.2,0.2,1.7,0,0,-8.1
January,2,4.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.0,0.0,2.0,0,0,-4.0
Pre All-Star,30,15.9,2.8,1.0,2.2,47.7,0.0,0.0,0.0,0.8,1.3,59.0,1.6,3.8,5.4,0.5,0.4,0.2,0.3,1.6,1,0,-1.8
Starters,19,16.2,3.2,1.2,2.3,52.3,0.0,0.0,0.0,0.7,1.2,60.9,1.4,3.9,5.3,0.4,0.4,0.2,0.3,1.4,1,0,-1.7
Bench,11,15.4,2.3,0.7,1.9,38.1,0.0,0.0,0.0,0.8,1.5,56.3,2.0,3.5,5.5,0.7,0.5,0.2,0.5,1.8,0,0,-2.0
0 Days Rest,8,18.0,1.5,0.4,1.6,23.1,0.0,0.0,0.0,0.8,1.3,60.0,1.4,4.4,5.8,0.6,0.5,0.1,0.1,1.4,0,0,-5.4
1 Days Rest,12,16.6,3.2,1.3,2.3,59.3,0.0,0.0,0.0,0.5,1.1,46.2,1.6,4.3,5.9,0.4,0.5,0.2,0.6,1.6,1,0,-2.3
2 Days Rest,5,17.3,6.2,2.2,3.8,57.9,0.0,0.0,0.0,1.8,2.8,64.3,2.6,4.0,6.6,0.8,0.4,0.4,0.2,1.6,0,0,4.8
3 Days Rest,1,6.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,0.0,0.0,0.0,0.0,1.0,0,0,-7.0
4 Days Rest,1,15.5,2.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,100,4.0,2.0,6.0,0.0,0.0,0.0,1.0,2.0,0,0,5.0
5 Days Rest,1,16.5,2.0,1.0,3.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0,0,3.0
6+ Days Rest,2,4.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.0,0.0,2.0,0,0,-4.0
