,MATCHUP,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-,DATE,OPPONENT,ARENA
0,"FEB 09, 2017 - PHI @ ORL",W,22,7,3,8,37.5,0,0,0.0,1,2,50.0,0,2,2,0,0,1,3,1,-14,2017-02-09 00:00:00,ORL,AWAY
1,"FEB 08, 2017 - PHI vs. SAS",L,25,20,5,10,50.0,0,0,0.0,10,11,90.9,4,4,8,0,0,2,0,1,-12,2017-02-08 00:00:00,SAS,HOME
2,"FEB 06, 2017 - PHI @ DET",L,26,16,7,11,63.6,0,0,0.0,2,7,28.6,2,2,4,0,1,0,1,2,-15,2017-02-06 00:00:00,DET,AWAY
3,"FEB 02, 2017 - PHI @ SAS",L,25,9,4,12,33.3,0,0,0.0,1,1,100.0,3,6,9,3,0,0,1,3,-13,2017-02-02 00:00:00,SAS,AWAY
4,"FEB 01, 2017 - PHI @ DAL",L,24,16,7,16,43.8,0,0,0.0,2,5,40.0,0,1,1,1,0,0,1,3,-17,2017-02-01 00:00:00,DAL,AWAY
5,"JAN 30, 2017 - PHI vs. SAC",W,22,15,5,11,45.5,0,0,0.0,5,6,83.3,3,1,4,2,0,0,1,2,-6,2017-01-30 00:00:00,SAC,HOME
6,"JAN 21, 2017 - PHI @ ATL",L,30,12,5,8,62.5,0,0,0.0,2,2,100.0,0,4,4,1,1,3,3,3,0,2017-01-21 00:00:00,ATL,AWAY
7,"JAN 16, 2017 - PHI @ MIL",W,20,10,4,5,80.0,0,0,0.0,2,2,100.0,0,2,2,1,1,0,1,1,-4,2017-01-16 00:00:00,MIL,AWAY
8,"JAN 14, 2017 - PHI @ WAS",L,35,26,10,16,62.5,0,0,0.0,6,11,54.5,5,4,9,0,1,1,3,2,-7,2017-01-14 00:00:00,WAS,AWAY
9,"JAN 03, 2017 - PHI vs. MIN",W,10,2,1,3,33.3,0,0,0.0,0,2,0.0,2,2,4,0,0,1,1,2,-9,2017-01-03 00:00:00,MIN,HOME
10,"DEC 29, 2016 - PHI @ UTA",L,24,13,6,15,40.0,0,0,0.0,1,1,100.0,2,2,4,2,0,0,0,2,-17,2016-12-29 00:00:00,UTA,AWAY
11,"DEC 26, 2016 - PHI @ SAC",L,20,6,3,5,60.0,0,0,0.0,0,0,0.0,1,1,2,2,1,0,3,4,-9,2016-12-26 00:00:00,SAC,AWAY
12,"DEC 23, 2016 - PHI @ PHX",L,20,6,3,4,75.0,0,0,0.0,0,0,0.0,1,3,4,1,0,1,1,5,-3,2016-12-23 00:00:00,PHX,AWAY
13,"DEC 20, 2016 - PHI vs. NOP",L,25,11,5,8,62.5,0,0,0.0,1,2,50.0,1,6,7,1,0,2,1,1,-2,2016-12-20 00:00:00,NOP,HOME
14,"DEC 18, 2016 - PHI vs. BKN",W,28,3,0,9,0.0,0,0,0.0,3,4,75.0,5,5,10,2,0,1,3,3,-9,2016-12-18 00:00:00,BKN,HOME
15,"DEC 16, 2016 - PHI vs. LAL",L,24,14,4,7,57.1,0,0,0.0,6,6,100.0,2,6,8,0,1,0,0,1,-15,2016-12-16 00:00:00,LAL,HOME
16,"DEC 14, 2016 - PHI vs. TOR",L,30,17,6,9,66.7,0,0,0.0,5,6,83.3,3,1,4,3,0,2,0,0,-7,2016-12-14 00:00:00,TOR,HOME
17,"DEC 11, 2016 - PHI @ DET",W,27,14,6,9,66.7,0,0,0.0,2,4,50.0,1,8,9,1,1,2,5,4,21,2016-12-11 00:00:00,DET,AWAY
18,"DEC 03, 2016 - PHI vs. BOS",L,33,15,6,9,66.7,0,0,0.0,3,4,75.0,0,4,4,3,1,1,2,5,0,2016-12-03 00:00:00,BOS,HOME
19,"DEC 02, 2016 - PHI vs. ORL",L,28,16,8,10,80.0,0,0,0.0,0,1,0.0,6,7,13,0,0,2,3,1,-19,2016-12-02 00:00:00,ORL,HOME
20,"NOV 28, 2016 - PHI @ TOR",L,25,15,7,14,50.0,0,0,0.0,1,2,50.0,3,2,5,0,0,1,0,1,-21,2016-11-28 00:00:00,TOR,AWAY
21,"NOV 27, 2016 - PHI vs. CLE",L,23,14,7,11,63.6,0,0,0.0,0,0,0.0,2,7,9,1,0,0,2,4,-1,2016-11-27 00:00:00,CLE,HOME
22,"NOV 25, 2016 - PHI vs. CHI",L,27,10,5,11,45.5,0,0,0.0,0,2,0.0,1,5,6,1,1,1,1,3,-27,2016-11-25 00:00:00,CHI,HOME
23,"NOV 23, 2016 - PHI vs. MEM",L,26,2,1,6,16.7,0,0,0.0,0,1,0.0,1,0,1,0,1,3,3,4,-13,2016-11-23 00:00:00,MEM,HOME
24,"NOV 21, 2016 - PHI vs. MIA",W,25,15,7,13,53.8,0,0,0.0,1,3,33.3,1,2,3,1,0,1,0,3,1,2016-11-21 00:00:00,MIA,HOME
25,"NOV 19, 2016 - PHI vs. PHX",W,19,6,3,4,75.0,0,0,0.0,0,0,0.0,1,0,1,2,0,3,1,2,5,2016-11-19 00:00:00,PHX,HOME
26,"NOV 17, 2016 - PHI @ MIN",L,22,7,2,5,40.0,0,0,0.0,3,4,75.0,0,2,2,0,0,0,1,2,-6,2016-11-17 00:00:00,MIN,AWAY
27,"NOV 16, 2016 - PHI vs. WAS",W,20,19,8,11,72.7,0,0,0.0,3,4,75.0,0,5,5,2,0,0,2,6,7,2016-11-16 00:00:00,WAS,HOME
28,"NOV 14, 2016 - PHI @ HOU",L,22,4,2,11,18.2,0,0,0.0,0,0,0.0,2,1,3,1,0,2,0,1,-21,2016-11-14 00:00:00,HOU,AWAY
29,"NOV 12, 2016 - PHI @ ATL",L,24,18,7,13,53.8,0,0,0.0,4,8,50.0,3,3,6,2,0,1,2,4,0,2016-11-12 00:00:00,ATL,AWAY
30,"NOV 11, 2016 - PHI vs. IND",W,3,0,0,2,0.0,0,0,0.0,0,0,0.0,0,1,1,1,0,0,0,1,-5,2016-11-11 00:00:00,IND,HOME
31,"NOV 09, 2016 - PHI @ IND",L,24,15,7,11,63.6,0,0,0.0,1,5,20.0,1,2,3,1,1,2,2,0,-6,2016-11-09 00:00:00,IND,AWAY
32,"NOV 07, 2016 - PHI vs. UTA",L,22,15,7,14,50.0,0,0,0.0,1,2,50.0,2,2,4,1,0,1,2,4,-19,2016-11-07 00:00:00,UTA,HOME
33,"NOV 05, 2016 - PHI vs. CLE",L,23,14,7,11,63.6,0,0,0.0,0,2,0.0,0,5,5,0,1,3,1,1,10,2016-11-05 00:00:00,CLE,HOME
34,"NOV 02, 2016 - PHI @ CHA",L,24,12,4,8,50.0,0,0,0.0,4,5,80.0,1,4,5,1,1,0,1,3,-14,2016-11-02 00:00:00,CHA,AWAY
35,"OCT 29, 2016 - PHI vs. ATL",L,15,8,2,7,28.6,0,0,0.0,4,4,100.0,1,3,4,1,1,0,0,1,-5,2016-10-29 00:00:00,ATL,HOME
36,"OCT 26, 2016 - PHI vs. OKC",L,16,8,4,10,40.0,0,0,0.0,0,0,0.0,1,2,3,0,0,1,3,2,0,2016-10-26 00:00:00,OKC,HOME
