BREAKDOWN,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,DD2,TD3,+/-
2016-17,49,28.1,11.7,4.4,9.5,46.8,1.8,4.3,41.6,1.0,1.2,80.0,0.4,2.1,2.5,2.7,1.3,1.2,0.1,1.9,1,0,-0.6
Home,23,27.7,11.1,4.2,9.2,45.8,1.5,3.8,39.8,1.2,1.3,87.1,0.5,1.8,2.3,2.2,1.1,1.0,0.0,1.9,0,0,-0.7
Road,26,28.5,12.1,4.7,9.8,47.6,2.0,4.7,43.0,0.8,1.1,72.4,0.4,2.4,2.8,3.0,1.4,1.3,0.2,1.9,1,0,-0.5
Wins,20,29.2,13.7,5.3,10.5,50.2,2.1,4.7,45.2,1.1,1.3,84.0,0.5,2.5,3.0,3.0,1.4,1.7,0.1,1.5,1,0,7.9
Losses,29,27.4,10.3,3.9,8.9,44.0,1.6,4.0,38.8,0.9,1.2,77.1,0.4,1.8,2.2,2.4,1.2,0.8,0.1,2.2,0,0,-6.4
October,3,20.0,5.0,2.0,4.3,46.2,0.7,2.3,28.6,0.3,0.3,100,0.0,2.0,2.0,1.3,0.7,1.0,0.3,3.3,0,0,1.7
November,14,29.7,11.4,4.5,10.8,41.7,1.5,4.9,30.9,0.9,1.2,76.5,0.6,2.1,2.6,2.9,1.6,1.1,0.1,1.6,0,0,-5.2
December,13,25.0,9.8,3.7,7.9,46.6,1.8,3.8,49.0,0.6,0.8,72.7,0.3,1.5,1.8,3.7,0.8,1.4,0.0,1.4,0,0,0.0
January,14,29.2,13.7,5.2,10.4,50.3,2.3,4.6,50.0,1.0,1.3,77.8,0.5,2.6,3.1,1.6,1.4,1.2,0.2,2.0,1,0,3.1
February,5,33.5,15.2,5.6,10.8,51.9,1.6,4.2,38.1,2.4,2.6,92.3,0.4,2.2,2.6,3.2,1.6,0.8,0.0,3.0,0,0,-0.4
Pre All-Star,49,28.1,11.7,4.4,9.5,46.8,1.8,4.3,41.6,1.0,1.2,80.0,0.4,2.1,2.5,2.7,1.3,1.2,0.1,1.9,1,0,-0.6
Starters,21,32.3,13.9,5.3,11.5,45.9,2.1,5.0,42.3,1.2,1.6,78.8,0.5,2.6,3.1,2.7,1.7,1.3,0.2,2.2,1,0,-2.0
Bench,28,25.0,10.0,3.8,8.0,47.8,1.5,3.8,41.0,0.8,1.0,81.5,0.4,1.7,2.1,2.6,1.0,1.0,0.1,1.7,0,0,0.5
0 Days Rest,10,30.0,11.2,4.1,9.7,42.3,1.8,4.3,41.9,1.2,1.5,80.0,0.4,1.9,2.3,3.7,1.1,1.3,0.2,1.7,0,0,-7.0
1 Days Rest,27,27.8,11.4,4.4,9.1,49.0,1.7,4.0,43.0,0.9,1.1,76.7,0.4,1.9,2.4,2.4,1.4,1.0,0.0,2.0,0,0,1.6
2 Days Rest,8,29.3,14.3,5.4,11.5,46.7,2.1,5.3,40.5,1.4,1.5,91.7,0.4,3.1,3.5,1.9,1.0,1.4,0.3,1.5,1,0,-1.1
3 Days Rest,1,22.4,16.0,5.0,8.0,62.5,4.0,5.0,80.0,2.0,2.0,100,0.0,1.0,1.0,2.0,1.0,1.0,0.0,2.0,0,0,18.0
4 Days Rest,2,23.0,8.0,3.5,8.0,43.8,1.0,4.5,22.2,0.0,0.0,0.0,1.0,3.0,4.0,2.0,0.5,2.0,0.5,3.0,0,0,-6.5
6+ Days Rest,1,24.7,4.0,2.0,8.0,25.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,2.0,1.0,0.0,1.0,0,0,5.0
