,MATCHUP,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-,DATE,OPPONENT,ARENA
0,"FEB 10, 2017 - CHI @ PHX",L,23,3,1,4,25.0,1,2,50.0,0,0,0.0,1,3,4,3,0,0,2,2,-17,2017-02-10 00:00:00,PHX,AWAY
1,"FEB 08, 2017 - CHI @ GSW",L,23,12,6,11,54.5,0,1,0.0,0,1,0.0,1,5,6,8,1,0,2,3,-11,2017-02-08 00:00:00,GSW,AWAY
2,"FEB 06, 2017 - CHI @ SAC",W,20,5,2,6,33.3,0,2,0.0,1,2,50.0,0,2,2,6,4,0,1,1,-21,2017-02-06 00:00:00,SAC,AWAY
3,"FEB 03, 2017 - CHI @ HOU",L,20,3,1,5,20.0,1,2,50.0,0,0,0.0,2,3,5,6,2,0,3,0,-3,2017-02-03 00:00:00,HOU,AWAY
4,"FEB 01, 2017 - CHI @ OKC",W,17,0,0,4,0.0,0,0,0.0,0,0,0.0,0,0,0,6,1,0,3,2,6,2017-02-01 00:00:00,OKC,AWAY
5,"JAN 29, 2017 - CHI vs. PHI",W,21,8,2,9,22.2,1,2,50.0,3,4,75.0,0,5,5,10,0,1,0,0,14,2017-01-29 00:00:00,PHI,HOME
6,"JAN 27, 2017 - CHI vs. MIA",L,32,13,6,8,75.0,1,1,100.0,0,0,0.0,1,6,7,7,3,0,4,1,8,2017-01-27 00:00:00,MIA,HOME
7,"JAN 25, 2017 - CHI vs. ATL",L,10,3,1,1,100.0,0,0,0.0,1,2,50.0,0,1,1,3,0,0,0,0,-5,2017-01-25 00:00:00,ATL,HOME
8,"JAN 24, 2017 - CHI @ ORL",W,15,4,2,3,66.7,0,1,0.0,0,0,0.0,0,1,1,3,1,0,1,2,5,2017-01-24 00:00:00,ORL,AWAY
9,"JAN 21, 2017 - CHI vs. SAC",W,6,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,4,1,0,1,1,-4,2017-01-21 00:00:00,SAC,HOME
10,"JAN 20, 2017 - CHI @ ATL",L,18,2,1,5,20.0,0,1,0.0,0,0,0.0,2,1,3,3,3,0,3,1,-17,2017-01-20 00:00:00,ATL,AWAY
11,"JAN 17, 2017 - CHI vs. DAL",L,23,0,0,4,0.0,0,0,0.0,0,0,0.0,0,3,3,5,1,0,1,0,3,2017-01-17 00:00:00,DAL,HOME
12,"JAN 15, 2017 - CHI @ MEM",W,21,4,2,5,40.0,0,1,0.0,0,0,0.0,1,2,3,5,0,0,0,1,1,2017-01-15 00:00:00,MEM,AWAY
13,"JAN 14, 2017 - CHI vs. NOP",W,19,6,2,7,28.6,2,3,66.7,0,0,0.0,0,2,2,5,1,0,2,1,-4,2017-01-14 00:00:00,NOP,HOME
