DEFENSE CATEGORY,DFGM,DFGA,DFG%,FREQ,FG%,DIFF%
Overall,4.7,10.4,45.0,100%,46.5,-1.5
3 Pointers,1.4,3.7,37.0,35.5%,36.3,0.7
2 Pointers,3.3,6.7,49.4,64.5%,50.7,-1.4
Less Than 6 Ft,1.9,3.3,57.5,31.4%,62.2,-4.7
Less Than 10 Ft,2.5,4.5,55.2,43.1%,56.4,-1.2
Greater Than 15 Ft,1.9,5.2,36.5,50.1%,37.7,-1.2
