DEFENSE CATEGORY,DFGM,DFGA,DFG%,FREQ,FG%,DIFF%
Overall,3.6,8.5,42.6,100%,45.5,-2.9
3 Pointers,0.9,2.5,34.1,29.6%,34.9,-0.7
2 Pointers,2.8,6.0,46.2,70.4%,50.2,-4.0
Less Than 6 Ft,1.5,3.0,52.0,34.8%,60.0,-8.0
Less Than 10 Ft,1.9,4.1,46.8,47.8%,55.6,-8.8
Greater Than 15 Ft,1.3,3.7,36.6,43.1%,36.5,0.1
