BREAKDOWN,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,DD2,TD3,+/-
2016-17,44,34.2,17.2,5.0,11.6,43.2,1.8,4.8,38.1,5.4,6.0,88.7,0.5,4.4,4.9,2.2,1.4,0.6,0.3,1.5,2,0,0.7
Home,23,34.0,17.3,5.0,11.5,43.4,1.6,4.5,35.0,5.7,6.5,87.9,0.4,4.2,4.6,2.3,1.5,0.4,0.3,1.7,1,0,5.3
Road,21,34.3,17.2,5.0,11.7,43.1,2.1,5.1,41.1,5.0,5.6,89.7,0.7,4.6,5.3,2.1,1.3,0.9,0.2,1.3,1,0,-4.4
Wins,20,35.6,18.5,5.5,11.2,49.1,2.2,4.9,43.9,5.3,6.1,87.6,0.4,4.5,4.8,2.7,1.3,0.9,0.3,1.5,1,0,11.2
Losses,24,33.0,16.2,4.6,12.0,38.7,1.5,4.7,33.0,5.4,6.0,89.7,0.7,4.3,5.0,1.9,1.5,0.5,0.2,1.6,1,0,-8.1
October,3,38.8,16.0,4.0,12.7,31.6,1.7,5.3,31.3,6.3,7.3,86.4,0.7,2.7,3.3,1.7,1.0,1.0,0.3,0.7,0,0,-0.7
November,12,35.6,17.0,5.1,12.0,42.4,1.8,4.9,35.6,5.1,6.0,84.7,0.5,4.3,4.8,2.3,1.6,0.4,0.4,1.4,0,0,-0.8
December,15,32.5,17.0,4.5,10.3,44.2,1.9,4.7,40.8,6.0,6.5,91.8,0.7,4.7,5.4,2.1,1.5,0.9,0.1,2.0,2,0,-0.3
January,13,34.1,18.2,5.8,12.5,46.6,1.9,4.7,41.0,4.6,5.1,90.9,0.3,4.7,5.0,2.5,1.2,0.5,0.2,1.2,0,0,4.3
February,1,29.6,14.0,4.0,12.0,33.3,0.0,3.0,0.0,6.0,8.0,75.0,1.0,2.0,3.0,2.0,2.0,0.0,0.0,3.0,0,0,-10.0
Pre All-Star,44,34.2,17.2,5.0,11.6,43.2,1.8,4.8,38.1,5.4,6.0,88.7,0.5,4.4,4.9,2.2,1.4,0.6,0.3,1.5,2,0,0.7
Starters,44,34.2,17.2,5.0,11.6,43.2,1.8,4.8,38.1,5.4,6.0,88.7,0.5,4.4,4.9,2.2,1.4,0.6,0.3,1.5,2,0,0.7
0 Days Rest,9,33.9,16.0,5.3,11.8,45.3,2.1,5.1,41.3,3.2,3.9,82.9,0.8,3.9,4.7,2.6,1.7,0.4,0.3,1.6,0,0,-3.2
1 Days Rest,22,33.3,16.8,4.6,11.3,40.7,1.6,4.4,36.1,6.0,6.7,89.9,0.5,4.3,4.8,2.0,1.1,0.5,0.2,1.5,0,0,-1.8
2 Days Rest,8,36.3,20.1,5.5,12.5,44.0,1.8,5.1,34.1,7.4,7.9,93.7,0.9,5.5,6.4,2.4,1.8,1.0,0.3,1.6,2,0,3.0
3 Days Rest,2,36.0,16.5,5.0,9.5,52.6,2.0,4.5,44.4,4.5,5.0,90.0,0.0,5.0,5.0,2.0,2.0,0.5,0.0,0.5,0,0,20.0
4 Days Rest,2,34.0,16.5,6.0,11.0,54.5,3.5,6.0,58.3,1.0,2.0,50.0,0.0,2.5,2.5,2.5,1.0,1.5,0.5,1.5,0,0,15.0
6+ Days Rest,1,36.3,17.0,6.0,16.0,37.5,1.0,5.0,20.0,4.0,6.0,66.7,0.0,4.0,4.0,4.0,2.0,0.0,1.0,3.0,0,0,4.0
