BREAKDOWN,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,DD2,TD3,+/-
2016-17,54,21.7,6.4,2.2,4.8,46.7,1.3,3.0,44.4,0.6,0.8,79.1,0.2,2.6,2.8,2.4,1.1,1.1,0.1,1.9,0,0,1.8
Home,28,22.3,6.7,2.3,4.8,48.1,1.5,3.2,46.1,0.7,0.9,79.2,0.1,2.7,2.8,2.5,1.3,1.1,0.1,2.0,0,0,3.4
Road,26,20.9,6.0,2.2,4.8,45.2,1.2,2.7,42.3,0.6,0.7,78.9,0.3,2.5,2.8,2.2,0.8,1.2,0.1,1.8,0,0,0.1
Wins,34,20.8,5.4,1.9,4.1,46.8,1.1,2.6,44.8,0.4,0.5,77.8,0.1,2.4,2.6,2.1,0.9,1.1,0.1,1.4,0,0,5.4
Losses,20,23.1,8.1,2.8,5.9,46.6,1.6,3.7,43.8,1.0,1.3,80.0,0.3,2.8,3.1,2.8,1.3,1.2,0.1,2.8,0,0,-4.3
October,3,14.3,3.3,1.3,3.0,44.4,0.7,1.0,66.7,0.0,0.0,0.0,0.3,2.3,2.7,1.3,1.0,0.7,0.0,1.7,0,0,-2.0
November,16,15.9,4.8,1.6,3.7,44.1,0.8,2.2,37.1,0.7,0.9,73.3,0.1,1.4,1.5,1.4,0.6,0.7,0.1,1.7,0,0,0.2
December,15,24.5,9.3,3.2,6.1,52.2,2.2,3.9,55.9,0.7,0.9,84.6,0.1,2.8,2.9,2.7,1.3,1.1,0.1,2.3,0,0,-0.3
January,15,24.3,5.8,2.1,4.7,44.3,0.9,2.7,34.1,0.7,0.9,84.6,0.3,3.1,3.4,2.9,1.1,1.6,0.1,1.8,0,0,2.3
February,5,28.0,6.4,2.2,5.4,40.7,1.8,4.4,40.9,0.2,0.4,50.0,0.4,4.2,4.6,3.2,2.0,1.4,0.0,2.0,0,0,14.2
Pre All-Star,54,21.7,6.4,2.2,4.8,46.7,1.3,3.0,44.4,0.6,0.8,79.1,0.2,2.6,2.8,2.4,1.1,1.1,0.1,1.9,0,0,1.8
Starters,12,31.1,8.7,3.1,6.5,47.4,1.9,4.2,46.0,0.6,0.7,87.5,0.3,3.8,4.0,3.4,1.3,1.7,0.1,2.2,0,0,4.2
Bench,42,19.0,5.7,2.0,4.3,46.4,1.1,2.6,43.6,0.6,0.8,77.1,0.2,2.2,2.4,2.0,1.0,1.0,0.1,1.8,0,0,1.1
0 Days Rest,13,23.1,5.8,1.9,5.0,38.5,1.1,3.0,35.9,0.8,1.1,78.6,0.4,2.5,2.9,2.7,1.0,0.9,0.2,1.8,0,0,-0.1
1 Days Rest,30,21.9,7.3,2.5,4.9,52.1,1.6,3.1,50.5,0.6,0.8,82.6,0.2,2.5,2.7,2.3,1.1,1.2,0.1,2.0,0,0,2.1
2 Days Rest,6,15.2,1.8,0.7,3.2,21.1,0.2,1.8,9.1,0.3,0.7,50.0,0.0,3.3,3.3,1.2,0.8,0.7,0.0,1.3,0,0,0.7
3 Days Rest,4,26.5,9.8,3.5,6.5,53.8,2.3,4.3,52.9,0.5,0.5,100,0.0,3.0,3.0,3.5,1.5,1.8,0.0,2.8,0,0,10.0
5 Days Rest,1,14.1,2.0,1.0,1.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,0,0,-9.0
