BREAKDOWN,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,DD2,TD3,+/-
2016-17,16,4.8,3.0,1.1,2.6,43.9,0.4,1.0,37.5,0.4,0.5,75.0,0.1,0.3,0.4,0.4,0.1,0.3,0.0,0.4,0,0,2.1
Home,9,4.1,3.9,1.6,2.4,63.6,0.4,1.0,44.4,0.3,0.4,75.0,0.2,0.3,0.6,0.3,0.1,0.3,0.0,0.3,0,0,1.3
Road,7,5.9,1.9,0.6,2.7,21.1,0.3,1.0,28.6,0.4,0.6,75.0,0.0,0.3,0.3,0.4,0.1,0.1,0.0,0.4,0,0,3.0
Wins,7,2.7,1.7,0.7,1.7,41.7,0.1,0.6,25.0,0.1,0.3,50.0,0.3,0.1,0.4,0.3,0.0,0.1,0.0,0.4,0,0,0.9
Losses,9,6.5,4.0,1.4,3.2,44.8,0.6,1.3,41.7,0.6,0.7,83.3,0.0,0.4,0.4,0.4,0.2,0.3,0.0,0.3,0,0,3.0
November,8,6.1,2.6,0.9,3.3,26.9,0.4,1.4,27.3,0.5,0.8,66.7,0.0,0.5,0.5,0.4,0.0,0.1,0.0,0.5,0,0,2.9
December,1,4.4,5.0,2.0,3.0,66.7,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,4.0
January,3,2.4,2.0,1.0,1.3,75.0,0.0,0.3,0.0,0.0,0.0,0.0,0.3,0.3,0.7,0.0,0.0,0.3,0.0,0.3,0,0,1.7
February,4,4.2,4.0,1.5,2.0,75.0,0.5,0.5,100,0.5,0.5,100,0.3,0.0,0.3,0.8,0.5,0.3,0.0,0.3,0,0,0.3
Pre All-Star,16,4.8,3.0,1.1,2.6,43.9,0.4,1.0,37.5,0.4,0.5,75.0,0.1,0.3,0.4,0.4,0.1,0.3,0.0,0.4,0,0,2.1
Bench,16,4.8,3.0,1.1,2.6,43.9,0.4,1.0,37.5,0.4,0.5,75.0,0.1,0.3,0.4,0.4,0.1,0.3,0.0,0.4,0,0,2.1
0 Days Rest,1,2.4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,-5.0
1 Days Rest,3,2.7,2.3,1.0,2.7,37.5,0.3,1.0,33.3,0.0,0.0,0.0,0.3,0.3,0.7,0.3,0.0,0.0,0.0,0.3,0,0,4.7
2 Days Rest,4,6.9,2.5,0.8,2.8,27.3,0.3,1.0,25.0,0.8,1.0,75.0,0.0,0.3,0.3,0.5,0.3,0.3,0.0,0.8,0,0,1.8
3 Days Rest,2,8.2,6.5,2.5,5.0,50.0,1.0,2.5,40.0,0.5,1.0,50.0,0.0,1.0,1.0,0.5,0.0,0.0,0.0,0.5,0,0,0.5
4 Days Rest,2,3.9,4.5,2.0,2.5,80.0,0.5,1.0,50.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0,0,2.0
6+ Days Rest,4,3.8,2.3,0.8,1.5,50.0,0.3,0.5,50.0,0.5,0.5,100,0.0,0.3,0.3,0.3,0.3,0.5,0.0,0.3,0,0,3.0
