DEFENSE CATEGORY,DFGM,DFGA,DFG%,FREQ,FG%,DIFF%
Overall,1.4,2.6,56.5,100%,44.9,11.6
3 Pointers,0.3,0.6,60.0,21.7%,37.8,22.2
2 Pointers,1.1,2.0,55.6,78.3%,50.2,5.4
Less Than 6 Ft,0.7,0.7,100,26.1%,69.2,30.8
Less Than 10 Ft,0.9,1.2,72.7,47.8%,61.4,11.3
Greater Than 15 Ft,0.4,1.2,36.4,47.8%,36.7,-0.3
