BREAKDOWN,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,DD2,TD3,+/-
Home,23,29.2,12.9,4.6,11.3,40.9,1.3,3.9,34.8,2.3,3.1,76.1,0.7,3.1,3.8,5.6,2.1,0.8,0.3,1.7,1,0,1.6
Road,21,26.9,10.5,3.5,10.8,32.3,0.9,3.3,25.7,2.7,3.4,78.9,0.4,2.8,3.2,2.7,2.9,0.9,0.2,2.0,0,0,-8.5
Wins,19,27.9,11.9,4.3,10.3,41.3,1.2,3.1,37.9,2.2,2.6,85.7,0.5,3.2,3.6,4.5,2.6,1.1,0.2,2.1,1,0,8.2
Losses,25,28.3,11.6,3.9,11.6,33.9,1.1,4.0,26.7,2.7,3.7,73.1,0.7,2.8,3.4,4.0,2.4,0.7,0.3,1.8,0,0,-11.8
October,3,33.1,16.0,5.0,15.0,33.3,1.0,3.0,33.3,5.0,6.0,83.3,0.3,6.3,6.7,3.7,4.3,1.3,0.3,3.0,0,0,-2.0
November,15,31.6,13.9,4.8,13.1,36.5,1.1,3.9,27.1,3.3,4.2,77.8,0.8,3.6,4.4,4.4,3.3,0.9,0.3,1.8,0,0,-4.5
December,14,25.6,11.5,4.1,9.7,41.9,1.5,3.7,40.4,1.9,2.4,76.5,0.4,2.5,2.9,3.1,1.8,0.6,0.2,2.0,0,0,-3.5
January,9,26.8,8.6,3.1,9.1,34.1,1.0,3.8,26.5,1.3,1.7,80.0,0.3,1.3,1.7,5.6,2.1,1.1,0.3,1.7,1,0,0.0
February,3,21.4,7.3,2.3,8.3,28.0,0.0,1.7,0.0,2.7,4.0,66.7,1.3,3.0,4.3,4.7,1.0,0.3,0.0,1.3,0,0,-6.3
Pre All-Star,44,28.1,11.8,4.1,11.0,36.9,1.1,3.6,30.8,2.5,3.2,77.5,0.6,2.9,3.5,4.2,2.5,0.8,0.3,1.9,1,0,-3.2
Starters,41,28.6,12.1,4.2,11.2,37.4,1.2,3.8,31.8,2.5,3.2,78.5,0.5,2.9,3.5,4.2,2.6,0.9,0.3,1.9,1,0,-3.0
Bench,3,21.4,7.3,2.3,8.3,28.0,0.0,1.7,0.0,2.7,4.0,66.7,1.3,3.0,4.3,4.7,1.0,0.3,0.0,1.3,0,0,-6.3
0 Days Rest,8,26.2,9.8,3.6,10.9,33.3,1.1,4.0,28.1,1.4,1.8,78.6,0.8,2.5,3.3,2.5,2.1,0.8,0.4,1.4,0,0,-5.3
1 Days Rest,23,28.3,12.3,4.3,11.2,38.5,1.3,3.9,32.6,2.5,3.3,75.0,0.6,2.7,3.3,4.3,2.2,0.5,0.2,1.8,0,0,-5.2
2 Days Rest,9,29.5,11.4,4.0,11.6,34.6,0.8,3.0,25.9,2.7,3.1,85.7,0.4,3.6,4.0,3.9,3.0,1.6,0.1,1.9,0,0,-1.3
3 Days Rest,1,37.0,18.0,6.0,12.0,50.0,2.0,4.0,50.0,4.0,4.0,100,0.0,2.0,2.0,13.0,4.0,2.0,1.0,4.0,1,0,24.0
4 Days Rest,1,21.6,9.0,3.0,7.0,42.9,2.0,5.0,40.0,1.0,2.0,50.0,0.0,2.0,2.0,7.0,2.0,2.0,1.0,3.0,0,0,28.0
6+ Days Rest,2,26.9,12.5,3.0,9.0,33.3,0.0,1.0,0.0,6.5,9.0,72.2,1.0,5.5,6.5,5.0,4.0,0.5,0.0,3.5,0,0,-10.0
