,MATCHUP,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-,DATE,OPPONENT,ARENA
0,"FEB 10, 2017 - ATL @ SAC",L,32,6,3,5,60.0,0,0,0.0,0,0,0.0,1,10,11,0,1,1,2,6,10,2017-02-10 00:00:00,SAC,AWAY
1,"FEB 08, 2017 - ATL vs. DEN",W,25,11,5,9,55.6,0,0,0.0,1,2,50.0,5,8,13,1,0,0,1,3,7,2017-02-08 00:00:00,DEN,HOME
2,"FEB 06, 2017 - ATL vs. UTA",L,25,10,4,5,80.0,0,0,0.0,2,5,40.0,3,5,8,0,0,2,0,1,-19,2017-02-06 00:00:00,UTA,HOME
3,"FEB 04, 2017 - ATL vs. ORL",W,24,11,5,6,83.3,0,0,0.0,1,3,33.3,4,9,13,3,1,0,2,1,19,2017-02-04 00:00:00,ORL,HOME
4,"FEB 02, 2017 - ATL @ HOU",W,37,24,11,13,84.6,0,0,0.0,2,3,66.7,5,18,23,3,1,2,5,1,9,2017-02-02 00:00:00,HOU,AWAY
5,"FEB 01, 2017 - ATL @ MIA",L,25,6,2,6,33.3,0,0,0.0,2,2,100.0,3,8,11,1,1,2,0,3,-11,2017-02-01 00:00:00,MIA,AWAY
6,"JAN 29, 2017 - ATL vs. NYK",W,38,19,8,11,72.7,0,0,0.0,3,7,42.9,4,8,12,1,0,1,2,6,1,2017-01-29 00:00:00,NYK,HOME
7,"JAN 27, 2017 - ATL vs. WAS",L,29,12,4,5,80.0,0,0,0.0,4,8,50.0,4,9,13,1,2,0,3,3,-17,2017-01-27 00:00:00,WAS,HOME
8,"JAN 25, 2017 - ATL @ CHI",W,34,16,6,10,60.0,0,0,0.0,4,5,80.0,2,10,12,2,1,1,1,0,10,2017-01-25 00:00:00,CHI,AWAY
9,"JAN 23, 2017 - ATL vs. LAC",L,35,16,6,7,85.7,0,0,0.0,4,5,80.0,1,11,12,3,2,0,2,3,-6,2017-01-23 00:00:00,LAC,HOME
10,"JAN 21, 2017 - ATL vs. PHI",W,32,13,5,7,71.4,0,0,0.0,3,7,42.9,5,10,15,3,0,1,2,4,1,2017-01-21 00:00:00,PHI,HOME
