BREAKDOWN,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,DD2,TD3,+/-
2016-17,36,21.0,7.0,2.6,5.3,47.9,1.3,3.0,41.7,0.7,1.1,61.5,0.5,2.8,3.3,1.6,1.1,0.6,0.2,2.4,0,0,-1.4
Home,16,19.6,7.4,2.7,5.5,48.9,1.6,3.3,48.1,0.4,0.8,53.8,0.5,2.8,3.3,0.9,1.3,0.8,0.4,1.9,0,0,-3.9
Road,20,22.1,6.8,2.5,5.2,47.1,1.0,2.8,35.7,0.9,1.3,65.4,0.6,2.8,3.4,2.2,0.9,0.5,0.1,2.9,0,0,0.7
Wins,9,24.9,9.6,3.3,6.3,52.6,1.9,3.7,51.5,1.0,1.2,81.8,0.3,3.3,3.7,2.1,1.7,0.8,0.3,2.7,0,0,7.6
Losses,27,19.7,6.2,2.3,5.0,45.9,1.0,2.8,37.3,0.6,1.0,53.6,0.6,2.6,3.2,1.5,0.9,0.6,0.2,2.4,0,0,-4.4
October,4,24.3,6.0,2.0,4.8,42.1,1.0,2.3,44.4,1.0,2.3,44.4,0.5,2.3,2.8,2.0,1.0,1.5,0.5,3.0,0,0,-4.5
November,14,25.6,9.6,3.4,6.8,50.5,1.6,3.9,42.6,1.1,1.6,68.2,0.9,3.1,3.9,2.1,1.2,0.6,0.1,2.7,0,0,2.2
December,11,20.1,7.4,2.7,5.5,50.0,1.5,3.3,47.2,0.4,0.5,66.7,0.2,3.4,3.5,1.1,1.6,0.5,0.3,2.5,0,0,-5.6
January,4,8.9,0.5,0.3,1.0,25.0,0.0,0.8,0.0,0.0,0.0,0.0,0.3,0.5,0.8,0.5,0.0,0.5,0.0,1.0,0,0,1.0
February,3,14.9,4.0,1.7,4.7,35.7,0.3,2.0,16.7,0.3,0.7,50.0,0.7,3.3,4.0,2.3,0.0,0.0,0.3,2.0,0,0,-1.7
Pre All-Star,36,21.0,7.0,2.6,5.3,47.9,1.3,3.0,41.7,0.7,1.1,61.5,0.5,2.8,3.3,1.6,1.1,0.6,0.2,2.4,0,0,-1.4
Starters,7,23.3,6.4,2.1,4.9,44.1,1.1,2.6,44.4,1.0,2.0,50.0,0.6,2.4,3.0,2.1,1.1,1.1,0.3,3.3,0,0,-1.1
Bench,29,20.5,7.2,2.7,5.4,48.7,1.3,3.1,41.1,0.6,0.9,68.0,0.5,2.9,3.4,1.5,1.1,0.5,0.2,2.2,0,0,-1.4
0 Days Rest,5,25.6,10.6,3.8,8.4,45.2,2.2,5.0,44.0,0.8,1.2,66.7,0.6,4.0,4.6,1.6,1.4,1.4,0.4,3.0,0,0,-5.6
1 Days Rest,22,20.5,6.5,2.4,4.8,49.1,1.1,2.6,41.4,0.7,1.0,68.2,0.5,2.8,3.3,1.9,1.0,0.5,0.2,2.5,0,0,0.1
2 Days Rest,4,22.5,8.5,3.0,6.3,48.0,1.8,4.0,43.8,0.8,1.5,50.0,0.5,3.8,4.3,1.5,1.8,0.3,0.0,2.8,0,0,-8.5
4 Days Rest,3,21.4,7.0,2.7,5.3,50.0,1.0,2.3,42.9,0.7,1.7,40.0,0.3,1.3,1.7,0.7,1.0,0.7,0.3,1.3,0,0,-2.7
6+ Days Rest,2,11.6,1.0,0.5,1.5,33.3,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.5,1.0,1.0,0.0,1.0,0.0,1.5,0,0,9.0
