DEFENSE CATEGORY,DFGM,DFGA,DFG%,FREQ,FG%,DIFF%
Overall,2.3,4.8,48.3,100%,47.8,0.5
3 Pointers,0.2,0.4,40.0,8.6%,27.4,12.6
2 Pointers,2.2,4.4,49.1,91.4%,50.9,-1.8
Less Than 6 Ft,1.6,2.7,59.4,55.2%,62.2,-2.8
Less Than 10 Ft,1.8,3.3,53.8,67.2%,57.0,-3.1
Greater Than 15 Ft,0.6,1.3,43.8,27.6%,38.4,5.4
