DEFENSE CATEGORY,DFGM,DFGA,DFG%,FREQ,FG%,DIFF%
Overall,4.9,10.4,46.9,100%,43.9,3.0
3 Pointers,1.4,3.9,36.4,37.5%,35.3,1.1
2 Pointers,3.4,6.5,53.2,62.5%,48.4,4.8
Less Than 6 Ft,1.9,2.7,68.4,26.3%,60.7,7.7
Less Than 10 Ft,2.3,3.6,63.8,34.9%,55.0,8.9
Greater Than 15 Ft,2.2,5.8,38.0,55.8%,37.1,0.9
