,MATCHUP,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-,DATE,OPPONENT,ARENA
0,"FEB 10, 2017 - DET vs. SAS",L,14,3,1,5,20.0,1,3,33.3,0,0,0.0,0,0,0,1,1,0,3,3,1,2017-02-10 00:00:00,SAS,HOME
1,"FEB 08, 2017 - DET vs. LAL",W,18,7,2,3,66.7,0,1,0.0,3,3,100.0,0,2,2,3,0,1,2,2,7,2017-02-08 00:00:00,LAL,HOME
2,"FEB 06, 2017 - DET vs. PHI",W,24,8,3,9,33.3,0,2,0.0,2,3,66.7,2,6,8,1,1,0,3,2,-7,2017-02-06 00:00:00,PHI,HOME
3,"FEB 04, 2017 - DET @ IND",L,19,5,2,5,40.0,0,0,0.0,1,1,100.0,0,4,4,1,0,0,2,1,8,2017-02-04 00:00:00,IND,AWAY
4,"FEB 03, 2017 - DET vs. MIN",W,12,0,0,2,0.0,0,1,0.0,0,0,0.0,1,1,2,2,0,0,2,0,8,2017-02-03 00:00:00,MIN,HOME
5,"FEB 01, 2017 - DET vs. NOP",W,25,4,2,7,28.6,0,0,0.0,0,0,0.0,2,3,5,6,1,0,1,2,36,2017-02-01 00:00:00,NOP,HOME
6,"JAN 30, 2017 - DET @ BOS",L,18,5,2,7,28.6,0,4,0.0,1,2,50.0,1,5,6,1,0,0,1,2,-12,2017-01-30 00:00:00,BOS,AWAY
7,"JAN 28, 2017 - DET @ MIA",L,16,7,3,4,75.0,1,1,100.0,0,1,0.0,0,1,1,0,0,1,0,2,-6,2017-01-28 00:00:00,MIA,AWAY
8,"JAN 23, 2017 - DET vs. SAC",L,3,2,1,1,100.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,-10,2017-01-23 00:00:00,SAC,HOME
9,"JAN 21, 2017 - DET vs. WAS",W,16,9,4,4,100.0,1,1,100.0,0,0,0.0,0,0,0,1,1,1,1,3,4,2017-01-21 00:00:00,WAS,HOME
10,"JAN 18, 2017 - DET vs. ATL",W,32,7,3,5,60.0,1,1,100.0,0,0,0.0,2,2,4,3,3,0,3,2,9,2017-01-18 00:00:00,ATL,HOME
11,"JAN 15, 2017 - DET @ LAL",W,34,9,4,9,44.4,1,3,33.3,0,0,0.0,0,4,4,6,1,1,1,3,17,2017-01-15 00:00:00,LAL,AWAY
12,"JAN 13, 2017 - DET @ UTA",L,26,10,4,5,80.0,2,3,66.7,0,0,0.0,0,0,0,0,1,0,2,1,-11,2017-01-13 00:00:00,UTA,AWAY
13,"JAN 12, 2017 - DET @ GSW",L,38,8,3,5,60.0,2,3,66.7,0,0,0.0,0,2,2,3,0,1,0,2,-32,2017-01-12 00:00:00,GSW,AWAY
14,"JAN 10, 2017 - DET @ SAC",L,23,2,1,6,16.7,0,1,0.0,0,0,0.0,0,1,1,3,3,0,0,3,5,2017-01-10 00:00:00,SAC,AWAY
15,"JAN 08, 2017 - DET @ POR",W,25,5,2,3,66.7,1,2,50.0,0,0,0.0,0,5,5,2,1,0,1,1,-11,2017-01-08 00:00:00,POR,AWAY
16,"JAN 05, 2017 - DET vs. CHA",W,8,0,0,2,0.0,0,1,0.0,0,0,0.0,0,2,2,0,0,1,0,1,-6,2017-01-05 00:00:00,CHA,HOME
17,"JAN 03, 2017 - DET vs. IND",L,15,3,1,4,25.0,1,3,33.3,0,0,0.0,0,1,1,0,0,0,1,1,-1,2017-01-03 00:00:00,IND,HOME
18,"JAN 01, 2017 - DET @ MIA",W,13,0,0,1,0.0,0,1,0.0,0,0,0.0,0,3,3,1,0,0,0,1,4,2017-01-01 00:00:00,MIA,AWAY
19,"DEC 30, 2016 - DET @ ATL",L,21,4,2,4,50.0,0,2,0.0,0,0,0.0,0,2,2,5,1,4,1,2,-6,2016-12-30 00:00:00,ATL,AWAY
20,"DEC 28, 2016 - DET vs. MIL",L,16,2,1,5,20.0,0,3,0.0,0,0,0.0,1,1,2,2,0,0,1,0,-10,2016-12-28 00:00:00,MIL,HOME
21,"DEC 26, 2016 - DET vs. CLE",W,12,3,1,4,25.0,1,2,50.0,0,0,0.0,0,1,1,0,1,0,0,2,5,2016-12-26 00:00:00,CLE,HOME
22,"DEC 23, 2016 - DET vs. GSW",L,18,5,1,4,25.0,1,2,50.0,2,4,50.0,1,2,3,2,3,0,1,1,-7,2016-12-23 00:00:00,GSW,HOME
23,"DEC 21, 2016 - DET vs. MEM",L,17,0,0,3,0.0,0,0,0.0,0,0,0.0,1,1,2,0,0,1,2,3,7,2016-12-21 00:00:00,MEM,HOME
