,MATCHUP,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-,DATE,OPPONENT,ARENA
0,"FEB 06, 2017 - CLE @ WAS",W,24,0,0,2,0.0,0,1,0.0,0,0,0.0,0,2,2,0,0,0,0,3,4,2017-02-06 00:00:00,WAS,AWAY
1,"FEB 04, 2017 - CLE @ NYK",W,36,5,2,7,28.6,1,6,16.7,0,0,0.0,1,8,9,2,0,0,0,3,13,2017-02-04 00:00:00,NYK,AWAY
2,"FEB 01, 2017 - CLE vs. MIN",W,28,9,3,9,33.3,3,7,42.9,0,0,0.0,1,6,7,1,2,2,1,1,14,2017-02-01 00:00:00,MIN,HOME
3,"JAN 30, 2017 - CLE @ DAL",L,30,8,1,6,16.7,1,3,33.3,5,6,83.3,0,4,4,0,0,0,0,1,-3,2017-01-30 00:00:00,DAL,AWAY
4,"JAN 29, 2017 - CLE vs. OKC",W,34,16,5,11,45.5,5,8,62.5,1,2,50.0,2,1,3,1,1,0,1,4,21,2017-01-29 00:00:00,OKC,HOME
5,"JAN 27, 2017 - CLE vs. BKN",W,24,6,2,8,25.0,0,5,0.0,2,3,66.7,0,1,1,1,3,0,0,1,17,2017-01-27 00:00:00,BKN,HOME
6,"JAN 25, 2017 - CLE vs. SAC",L,28,16,6,9,66.7,4,7,57.1,0,0,0.0,0,3,3,2,2,0,0,2,5,2017-01-25 00:00:00,SAC,HOME
7,"JAN 23, 2017 - CLE @ NOP",L,28,10,4,10,40.0,2,6,33.3,0,0,0.0,0,2,2,2,1,0,0,1,-3,2017-01-23 00:00:00,NOP,AWAY
8,"JAN 21, 2017 - CLE vs. SAS",L,38,11,4,8,50.0,3,5,60.0,0,0,0.0,1,2,3,2,2,0,1,1,19,2017-01-21 00:00:00,SAS,HOME
9,"JAN 19, 2017 - CLE vs. PHX",W,30,17,6,8,75.0,5,6,83.3,0,0,0.0,1,1,2,1,1,1,0,5,12,2017-01-19 00:00:00,PHX,HOME
