,MATCHUP,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-,DATE,OPPONENT,ARENA
0,"FEB 11, 2017 - CHA vs. LAC",L,27,17,7,14,50.0,2,8,25.0,1,1,100.0,1,3,4,1,1,0,1,3,-1,2017-02-11 00:00:00,LAC,HOME
1,"FEB 09, 2017 - CHA vs. HOU",L,21,10,5,13,38.5,0,3,0.0,0,0,0.0,1,3,4,1,0,0,2,2,-7,2017-02-09 00:00:00,HOU,HOME
2,"FEB 07, 2017 - CHA vs. BKN",W,26,17,4,9,44.4,1,3,33.3,8,9,88.9,0,3,3,0,0,1,0,1,9,2017-02-07 00:00:00,BKN,HOME
3,"FEB 04, 2017 - CHA @ UTA",L,24,13,4,9,44.4,3,6,50.0,2,2,100.0,0,2,2,0,0,0,1,0,-11,2017-02-04 00:00:00,UTA,AWAY
4,"FEB 01, 2017 - CHA @ GSW",L,30,16,6,11,54.5,1,5,20.0,3,3,100.0,1,1,2,7,1,0,1,2,12,2017-02-01 00:00:00,GSW,AWAY
5,"JAN 31, 2017 - CHA @ POR",L,24,6,3,6,50.0,0,0,0.0,0,0,0.0,0,1,1,1,0,0,0,2,-16,2017-01-31 00:00:00,POR,AWAY
6,"JAN 28, 2017 - CHA vs. SAC",L,28,7,3,10,30.0,1,7,14.3,0,0,0.0,0,1,1,1,2,0,1,3,-5,2017-01-28 00:00:00,SAC,HOME
7,"JAN 27, 2017 - CHA @ NYK",L,21,15,6,10,60.0,2,5,40.0,1,1,100.0,0,2,2,1,1,0,2,0,-1,2017-01-27 00:00:00,NYK,AWAY
8,"JAN 25, 2017 - CHA vs. GSW",L,25,14,3,5,60.0,1,3,33.3,7,7,100.0,0,1,1,1,1,0,1,2,-16,2017-01-25 00:00:00,GSW,HOME
9,"JAN 23, 2017 - CHA vs. WAS",L,29,18,5,12,41.7,2,8,25.0,6,7,85.7,0,3,3,2,1,0,0,1,-2,2017-01-23 00:00:00,WAS,HOME
10,"JAN 21, 2017 - CHA vs. BKN",W,22,14,5,10,50.0,2,6,33.3,2,2,100.0,0,1,1,5,0,0,0,3,4,2017-01-21 00:00:00,BKN,HOME
11,"JAN 20, 2017 - CHA vs. TOR",W,22,6,2,7,28.6,0,4,0.0,2,2,100.0,0,1,1,1,2,1,1,1,18,2017-01-20 00:00:00,TOR,HOME
12,"JAN 18, 2017 - CHA vs. POR",W,24,13,5,8,62.5,1,2,50.0,2,2,100.0,0,5,5,3,1,0,2,1,13,2017-01-18 00:00:00,POR,HOME
13,"JAN 16, 2017 - CHA @ BOS",L,18,7,3,7,42.9,1,4,25.0,0,0,0.0,0,1,1,3,0,0,0,1,0,2017-01-16 00:00:00,BOS,AWAY
14,"JAN 13, 2017 - CHA @ PHI",L,22,6,1,6,16.7,0,2,0.0,4,5,80.0,0,4,4,1,2,0,5,0,-12,2017-01-13 00:00:00,PHI,AWAY
15,"JAN 10, 2017 - CHA @ HOU",L,28,15,6,13,46.2,3,9,33.3,0,0,0.0,0,3,3,6,0,0,3,1,7,2017-01-10 00:00:00,HOU,AWAY
16,"JAN 07, 2017 - CHA @ SAS",L,27,5,2,10,20.0,1,4,25.0,0,0,0.0,1,3,4,2,0,0,1,0,-16,2017-01-07 00:00:00,SAS,AWAY
17,"JAN 05, 2017 - CHA @ DET",L,21,5,0,6,0.0,0,0,0.0,5,6,83.3,0,2,2,1,2,0,0,2,-2,2017-01-05 00:00:00,DET,AWAY
18,"JAN 04, 2017 - CHA vs. OKC",W,15,7,1,4,25.0,0,1,0.0,5,6,83.3,0,2,2,1,0,0,0,1,8,2017-01-04 00:00:00,OKC,HOME
19,"DEC 23, 2016 - CHA vs. CHI",W,7,0,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,2,2016-12-23 00:00:00,CHI,HOME
20,"DEC 20, 2016 - CHA vs. LAL",W,33,13,4,10,40.0,3,6,50.0,2,3,66.7,0,2,2,2,0,1,1,0,-7,2016-12-20 00:00:00,LAL,HOME
21,"DEC 17, 2016 - CHA @ ATL",W,30,19,8,11,72.7,3,4,75.0,0,0,0.0,0,3,3,1,0,0,1,1,15,2016-12-17 00:00:00,ATL,AWAY
22,"DEC 16, 2016 - CHA @ BOS",L,27,11,4,13,30.8,1,6,16.7,2,3,66.7,2,0,2,4,0,0,0,3,-10,2016-12-16 00:00:00,BOS,AWAY
23,"DEC 14, 2016 - CHA @ WAS",L,22,16,6,10,60.0,4,6,66.7,0,0,0.0,0,1,1,1,0,0,2,1,2,2016-12-14 00:00:00,WAS,AWAY
24,"DEC 12, 2016 - CHA @ IND",L,28,14,4,9,44.4,1,3,33.3,5,5,100.0,0,3,3,2,1,0,1,3,-22,2016-12-12 00:00:00,IND,AWAY
25,"DEC 10, 2016 - CHA @ CLE",L,29,15,6,11,54.5,3,4,75.0,0,0,0.0,1,0,1,1,0,0,1,4,-11,2016-12-10 00:00:00,CLE,AWAY
26,"DEC 09, 2016 - CHA vs. ORL",W,21,7,3,6,50.0,0,1,0.0,1,1,100.0,0,3,3,1,0,0,0,1,17,2016-12-09 00:00:00,ORL,HOME
27,"DEC 07, 2016 - CHA vs. DET",W,28,13,5,10,50.0,1,4,25.0,2,2,100.0,0,5,5,1,2,0,0,2,12,2016-12-07 00:00:00,DET,HOME
28,"DEC 05, 2016 - CHA @ DAL",W,30,16,5,9,55.6,2,4,50.0,4,5,80.0,0,6,6,2,0,0,3,1,4,2016-12-05 00:00:00,DAL,AWAY
29,"DEC 03, 2016 - CHA vs. MIN",L,23,15,6,10,60.0,3,7,42.9,0,0,0.0,0,0,0,0,0,0,1,0,0,2016-12-03 00:00:00,MIN,HOME
30,"DEC 01, 2016 - CHA vs. DAL",W,20,8,3,5,60.0,0,1,0.0,2,2,100.0,0,1,1,2,1,0,0,0,5,2016-12-01 00:00:00,DAL,HOME
