DEFENSE CATEGORY,DFGM,DFGA,DFG%,FREQ,FG%,DIFF%
Overall,4.3,9.2,46.2,100%,44.1,2.0
3 Pointers,1.2,3.4,34.8,37.1%,36.2,-1.5
2 Pointers,3.1,5.8,52.9,62.9%,48.5,4.3
Less Than 6 Ft,1.4,1.9,74.2,20.1%,59.8,14.4
Less Than 10 Ft,1.8,2.8,63.2,30.1%,54.2,9.0
Greater Than 15 Ft,2.1,5.4,39.2,58.8%,38.0,1.3
