BREAKDOWN,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,DD2,TD3,+/-
2016-17,21,6.9,2.9,1.0,2.9,36.1,0.3,0.9,38.9,0.4,0.5,81.8,0.1,0.8,0.9,0.9,0.2,0.5,0.0,0.9,0,0,1.0
Home,12,2.9,1.3,0.5,1.4,35.3,0.3,0.4,60.0,0.0,0.0,0.0,0.1,0.1,0.2,0.3,0.1,0.3,0.0,0.5,0,0,0.8
Road,9,12.3,5.0,1.8,4.9,36.4,0.4,1.4,30.8,1.0,1.2,81.8,0.2,1.7,1.9,1.6,0.3,0.8,0.1,1.3,0,0,1.3
Wins,14,7.2,2.8,1.0,2.7,36.8,0.4,0.9,41.7,0.4,0.6,75.0,0.1,0.7,0.8,1.0,0.1,0.6,0.0,0.9,0,0,2.2
Losses,7,6.4,3.0,1.1,3.3,34.8,0.3,0.9,33.3,0.4,0.4,100,0.3,0.9,1.1,0.6,0.3,0.3,0.1,0.7,0,0,-1.4
November,3,1.7,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0,0,1.3
December,5,6.9,2.2,1.0,2.4,41.7,0.2,0.6,33.3,0.0,0.0,0.0,0.0,0.6,0.6,1.4,0.2,0.8,0.0,0.8,0,0,6.2
January,11,5.7,2.2,0.9,2.4,38.5,0.4,0.7,50.0,0.0,0.2,0.0,0.2,0.7,0.9,0.4,0.0,0.4,0.1,1.0,0,0,-1.5
February,2,21.6,12.5,3.5,11.0,31.8,1.0,3.5,28.6,4.5,4.5,100,0.5,2.5,3.0,3.5,1.5,0.5,0.0,1.5,0,0,1.0
Pre All-Star,21,6.9,2.9,1.0,2.9,36.1,0.3,0.9,38.9,0.4,0.5,81.8,0.1,0.8,0.9,0.9,0.2,0.5,0.0,0.9,0,0,1.0
Bench,21,6.9,2.9,1.0,2.9,36.1,0.3,0.9,38.9,0.4,0.5,81.8,0.1,0.8,0.9,0.9,0.2,0.5,0.0,0.9,0,0,1.0
0 Days Rest,5,3.7,1.8,0.8,1.4,57.1,0.2,0.4,50.0,0.0,0.0,0.0,0.0,0.8,0.8,0.6,0.2,0.4,0.2,0.6,0,0,2.0
1 Days Rest,9,7.8,2.8,0.9,3.3,26.7,0.3,1.1,30.0,0.7,0.9,75.0,0.2,0.9,1.1,0.8,0.1,0.3,0.0,1.1,0,0,-1.1
2 Days Rest,3,16.3,8.0,3.0,7.0,42.9,1.0,2.0,50.0,1.0,1.0,100,0.3,1.3,1.7,2.3,0.7,1.3,0.0,1.7,0,0,7.3
3 Days Rest,1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
6+ Days Rest,3,2.3,0.7,0.3,1.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.3,0.0,0.0,0,0,-0.3
