BREAKDOWN,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,DD2,TD3,+/-
2016-17,14,6.6,1.3,0.4,1.0,35.7,0.0,0.0,0.0,0.6,0.8,72.7,0.9,1.1,1.9,0.7,0.6,0.2,0.2,1.1,0,0,-2.1
Home,10,5.5,1.6,0.5,1.0,50.0,0.0,0.0,0.0,0.6,0.9,66.7,0.7,0.8,1.5,0.7,0.6,0.2,0.3,1.0,0,0,-1.2
Road,4,9.3,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.5,100,1.3,1.8,3.0,0.8,0.5,0.3,0.0,1.5,0,0,-4.5
Wins,12,5.9,1.4,0.4,1.0,41.7,0.0,0.0,0.0,0.6,0.8,77.8,0.8,1.1,1.8,0.7,0.5,0.2,0.3,0.8,0,0,-0.3
Losses,2,10.8,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.5,1.0,50.0,1.5,1.0,2.5,1.0,1.0,0.5,0.0,3.0,0,0,-13.0
October,1,3.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0,0,-8.0
November,4,5.8,2.5,0.5,1.3,40.0,0.0,0.0,0.0,1.5,1.5,100,1.0,1.3,2.3,1.0,0.5,0.3,0.3,0.5,0,0,-0.5
December,4,8.9,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,1.5,3.3,0.8,1.0,0.3,0.3,0.8,0,0,-5.8
January,3,5.3,1.7,0.7,1.0,66.7,0.0,0.0,0.0,0.3,1.0,33.3,0.0,0.7,0.7,1.0,0.3,0.0,0.3,1.0,0,0,3.0
February,2,7.1,1.0,0.5,1.5,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.5,0.0,0.5,0.5,0.0,2.5,0,0,-3.0
Pre All-Star,14,6.6,1.3,0.4,1.0,35.7,0.0,0.0,0.0,0.6,0.8,72.7,0.9,1.1,1.9,0.7,0.6,0.2,0.2,1.1,0,0,-2.1
Starters,1,18.4,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,5.0,2.0,2.0,1.0,0.0,3.0,0,0,-18.0
Bench,13,5.7,1.4,0.4,0.9,41.7,0.0,0.0,0.0,0.6,0.8,72.7,0.7,1.0,1.7,0.6,0.5,0.2,0.2,1.0,0,0,-0.9
0 Days Rest,1,8.3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,3.0,0,0,2.0
1 Days Rest,1,5.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,-2.0
2 Days Rest,1,4.2,2.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,-7.0
3 Days Rest,2,4.6,1.5,0.5,1.0,50.0,0.0,0.0,0.0,0.5,1.0,50.0,0.5,0.0,0.5,0.0,0.5,0.5,0.0,2.5,0,0,-8.0
5 Days Rest,1,5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,7.0
6+ Days Rest,8,7.5,1.6,0.4,1.1,33.3,0.0,0.0,0.0,0.9,1.1,77.8,1.4,1.4,2.8,1.3,0.9,0.3,0.4,0.9,0,0,-1.8
