BREAKDOWN,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,DD2,TD3,+/-
2016-17,12,3.3,1.3,0.6,0.8,70.0,0.2,0.4,40.0,0.0,0.0,0.0,0.2,0.3,0.5,0.6,0.3,0.1,0.2,0.3,0,0,1.0
Home,5,2.7,1.0,0.4,0.6,66.7,0.2,0.4,50.0,0.0,0.0,0.0,0.0,0.4,0.4,0.8,0.2,0.2,0.0,0.2,0,0,0.4
Road,7,3.7,1.6,0.7,1.0,71.4,0.1,0.4,33.3,0.0,0.0,0.0,0.3,0.3,0.6,0.4,0.4,0.0,0.3,0.3,0,0,1.4
Wins,4,2.3,1.8,0.8,1.0,75.0,0.3,0.5,50.0,0.0,0.0,0.0,0.3,0.5,0.8,0.5,0.0,0.0,0.0,0.3,0,0,0.3
Losses,8,3.8,1.1,0.5,0.8,66.7,0.1,0.4,33.3,0.0,0.0,0.0,0.1,0.3,0.4,0.6,0.5,0.1,0.3,0.3,0,0,1.4
November,7,3.0,2.3,1.0,1.0,100,0.3,0.3,100,0.0,0.0,0.0,0.3,0.1,0.4,0.4,0.0,0.0,0.3,0.1,0,0,3.4
December,5,3.6,0.0,0.0,0.6,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.8,0.8,0.2,0.0,0.4,0,0,-2.4
Pre All-Star,12,3.3,1.3,0.6,0.8,70.0,0.2,0.4,40.0,0.0,0.0,0.0,0.2,0.3,0.5,0.6,0.3,0.1,0.2,0.3,0,0,1.0
Bench,12,3.3,1.3,0.6,0.8,70.0,0.2,0.4,40.0,0.0,0.0,0.0,0.2,0.3,0.5,0.6,0.3,0.1,0.2,0.3,0,0,1.0
1 Days Rest,4,3.1,0.5,0.3,0.8,33.3,0.0,0.5,0.0,0.0,0.0,0.0,0.3,0.5,0.8,0.3,0.5,0.0,0.0,0.5,0,0,-1.3
2 Days Rest,2,2.9,2.5,1.0,1.0,100,0.5,0.5,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,7.0
4 Days Rest,1,2.0,5.0,2.0,2.0,100,1.0,1.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,5.0
5 Days Rest,2,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.5,0.5,0.0,0.5,0,0,1.0
6+ Days Rest,3,4.3,1.3,0.7,1.0,66.7,0.0,0.3,0.0,0.0,0.0,0.0,0.3,0.7,1.0,1.0,0.3,0.0,0.0,0.0,0,0,-1.3
