DEFENSE CATEGORY,DFGM,DFGA,DFG%,FREQ,FG%,DIFF%
Overall,3.6,7.9,45.7,100%,48.4,-2.7
3 Pointers,0.4,0.7,55.6,9.1%,37.0,18.5
2 Pointers,3.2,7.2,44.7,90.9%,51.5,-6.8
Less Than 6 Ft,2.0,3.8,52.6,48.2%,62.0,-9.4
Less Than 10 Ft,2.6,5.0,51.2,63.5%,56.5,-5.3
Greater Than 15 Ft,0.9,2.1,41.5,26.9%,39.8,1.7
