DEFENSE CATEGORY,DFGM,DFGA,DFG%,FREQ,FG%,DIFF%
Overall,1.8,4.5,39.3,100%,43.9,-4.6
3 Pointers,0.3,1.4,22.6,30.6%,34.0,-11.3
2 Pointers,1.5,3.2,46.7,69.4%,48.6,-1.9
Less Than 6 Ft,0.7,1.2,54.3,26.6%,59.8,-5.4
Less Than 10 Ft,1.1,2.2,52.4,47.4%,54.6,-2.2
Greater Than 15 Ft,0.7,2.2,29.8,48.6%,35.9,-6.2
