BREAKDOWN,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,DD2,TD3,+/-
2016-17,8,8.1,1.1,0.4,0.5,75.0,0.0,0.0,0.0,0.4,0.8,50.0,1.0,1.1,2.1,0.5,0.5,0.1,0.3,1.5,0,0,0.9
Home,4,4.7,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.3,1.0,0.0,0.3,0.0,0.0,1.0,0,0,-4.3
Road,4,11.5,2.3,0.8,0.8,100,0.0,0.0,0.0,0.8,1.5,50.0,1.3,2.0,3.3,1.0,0.8,0.3,0.5,2.0,0,0,6.0
Wins,3,15.0,3.0,1.0,1.0,100,0.0,0.0,0.0,1.0,2.0,50.0,1.3,3.0,4.3,1.3,0.7,0.3,0.7,2.7,0,0,5.7
Losses,5,3.9,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.8,0.0,0.4,0.0,0.0,0.8,0,0,-2.0
November,2,12.5,2.0,0.5,0.5,100,0.0,0.0,0.0,1.0,1.5,66.7,0.5,2.5,3.0,0.5,0.0,0.5,0.0,1.5,0,0,3.0
December,1,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
January,3,11.8,1.7,0.7,1.0,66.7,0.0,0.0,0.0,0.3,1.0,33.3,2.3,1.3,3.7,1.0,1.3,0.0,0.7,2.3,0,0,1.7
February,2,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,-2.0
Pre All-Star,8,8.1,1.1,0.4,0.5,75.0,0.0,0.0,0.0,0.4,0.8,50.0,1.0,1.1,2.1,0.5,0.5,0.1,0.3,1.5,0,0,0.9
Bench,8,8.1,1.1,0.4,0.5,75.0,0.0,0.0,0.0,0.4,0.8,50.0,1.0,1.1,2.1,0.5,0.5,0.1,0.3,1.5,0,0,0.9
0 Days Rest,2,8.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.5,2.0,0.0,0.5,0.0,0.0,1.0,0,0,-6.5
1 Days Rest,1,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3.0
2 Days Rest,1,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0,0,-7.0
3 Days Rest,1,4.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0,0,2.0
6+ Days Rest,3,13.8,3.0,1.0,1.0,100,0.0,0.0,0.0,1.0,2.0,50.0,1.3,2.7,4.0,1.3,0.7,0.3,0.7,2.3,0,0,7.3
