DEFENSE CATEGORY,DFGM,DFGA,DFG%,FREQ,FG%,DIFF%
Overall,2.8,6.9,40.5,100%,42.7,-2.3
3 Pointers,1.2,3.0,38.6,43.5%,36.5,2.0
2 Pointers,1.6,3.9,41.9,56.5%,47.3,-5.4
Less Than 6 Ft,0.8,1.4,55.6,20.6%,60.3,-4.8
Less Than 10 Ft,0.9,1.8,51.4,26.7%,54.9,-3.5
Greater Than 15 Ft,1.7,4.7,36.0,67.9%,35.8,0.1
