BREAKDOWN,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,DD2,TD3,+/-
2016-17,30,7.6,3.3,1.1,2.9,37.5,0.6,1.8,32.1,0.6,0.8,73.9,0.1,0.7,0.7,0.9,0.7,0.6,0.0,0.6,0,0,0.2
Home,12,7.5,3.1,0.8,2.3,37.0,0.8,1.5,50.0,0.7,1.0,66.7,0.1,0.5,0.6,0.4,0.6,0.6,0.0,1.2,0,0,-1.2
Road,18,7.6,3.5,1.3,3.4,37.7,0.4,1.9,22.9,0.5,0.6,81.8,0.1,0.8,0.8,1.2,0.7,0.6,0.1,0.2,0,0,1.2
Wins,12,5.4,2.3,0.7,1.5,44.4,0.6,1.2,50.0,0.3,0.5,66.7,0.0,0.6,0.6,0.6,0.3,0.2,0.0,0.8,0,0,-0.5
Losses,18,9.0,4.1,1.4,3.9,35.7,0.6,2.2,25.6,0.7,0.9,76.5,0.1,0.7,0.8,1.1,0.9,0.8,0.1,0.5,0,0,0.7
October,2,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,-0.5
November,11,7.1,3.3,1.0,2.7,36.7,0.6,2.1,30.4,0.6,1.1,58.3,0.0,0.7,0.7,1.2,0.5,0.7,0.0,0.5,0,0,4.2
December,9,10.7,5.4,1.8,4.4,40.0,0.9,2.4,36.4,1.0,1.0,100,0.1,0.7,0.8,1.0,0.9,0.7,0.1,0.9,0,0,-3.9
January,8,6.4,1.9,0.8,2.3,33.3,0.3,1.0,25.0,0.1,0.3,50.0,0.1,0.8,0.9,0.6,0.9,0.4,0.0,0.3,0,0,-0.4
Pre All-Star,30,7.6,3.3,1.1,2.9,37.5,0.6,1.8,32.1,0.6,0.8,73.9,0.1,0.7,0.7,0.9,0.7,0.6,0.0,0.6,0,0,0.2
Bench,30,7.6,3.3,1.1,2.9,37.5,0.6,1.8,32.1,0.6,0.8,73.9,0.1,0.7,0.7,0.9,0.7,0.6,0.0,0.6,0,0,0.2
0 Days Rest,5,9.9,5.4,1.6,3.8,42.1,0.6,1.8,33.3,1.6,1.8,88.9,0.2,0.8,1.0,0.8,0.2,0.6,0.0,0.6,0,0,0.6
1 Days Rest,9,7.3,3.3,1.2,3.3,36.7,0.6,2.2,25.0,0.3,0.3,100,0.0,0.7,0.7,1.1,0.7,0.4,0.1,0.3,0,0,-1.8
2 Days Rest,7,7.8,2.6,0.9,2.6,33.3,0.6,1.7,33.3,0.3,0.4,66.7,0.0,0.4,0.4,1.1,0.9,0.6,0.0,0.7,0,0,3.6
3 Days Rest,2,7.7,3.0,1.0,2.5,40.0,1.0,2.5,40.0,0.0,1.0,0.0,0.0,0.5,0.5,1.0,1.0,1.0,0.0,2.0,0,0,-6.0
4 Days Rest,2,15.1,7.0,2.0,6.0,33.3,1.0,3.0,33.3,2.0,2.0,100,0.5,2.0,2.5,1.0,2.5,2.0,0.0,0.0,0,0,5.0
5 Days Rest,2,3.4,2.5,1.0,1.5,66.7,0.5,0.5,100,0.0,1.0,0.0,0.0,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0,0,2.0
6+ Days Rest,3,1.6,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,-2.3
