BREAKDOWN,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,DD2,TD3,+/-
2016-17,51,27.4,11.0,4.1,10.2,40.1,1.3,3.7,34.0,1.6,2.2,72.3,0.6,2.5,3.1,2.6,1.7,1.3,0.6,2.2,1,0,-1.1
Home,26,26.8,11.4,4.2,10.1,41.6,1.4,3.7,37.1,1.7,2.2,75.4,0.6,2.2,2.8,2.3,1.7,1.3,0.5,2.1,1,0,-2.2
Road,25,27.9,10.6,4.0,10.4,38.6,1.1,3.6,30.8,1.5,2.2,69.1,0.6,2.8,3.4,2.8,1.6,1.4,0.7,2.3,0,0,0.1
Wins,29,28.4,11.5,4.2,9.4,44.2,1.4,3.3,41.7,1.8,2.5,71.2,0.6,2.9,3.5,2.8,1.8,1.4,0.5,2.4,1,0,4.1
Losses,22,26.0,10.4,4.0,11.2,35.6,1.1,4.2,26.1,1.3,1.8,74.4,0.6,2.0,2.6,2.3,1.6,1.2,0.7,1.9,0,0,-8.0
October,3,25.9,8.7,2.7,9.0,29.6,0.7,3.7,18.2,2.7,2.7,100,0.0,3.0,3.0,1.3,2.3,1.7,0.3,2.7,0,0,0.0
November,16,28.4,12.1,4.6,11.6,39.2,1.4,4.2,34.3,1.6,2.0,78.1,0.6,2.8,3.4,2.9,1.8,1.8,0.8,2.3,0,0,-2.6
December,12,27.1,7.8,3.0,8.9,33.6,0.4,2.7,15.6,1.3,2.5,53.3,0.7,2.4,3.1,2.8,1.7,0.7,0.8,2.3,0,0,-6.1
January,15,27.1,13.3,4.9,10.7,45.3,1.9,4.2,44.4,1.7,2.2,75.8,0.7,2.5,3.3,2.3,1.3,1.0,0.5,2.2,1,0,2.3
February,5,26.3,10.2,3.8,8.0,47.5,1.2,3.0,40.0,1.4,1.8,77.8,0.4,1.4,1.8,2.6,2.2,2.2,0.4,1.0,0,0,5.0
Pre All-Star,51,27.4,11.0,4.1,10.2,40.1,1.3,3.7,34.0,1.6,2.2,72.3,0.6,2.5,3.1,2.6,1.7,1.3,0.6,2.2,1,0,-1.1
Starters,48,27.7,11.1,4.1,10.3,39.9,1.3,3.8,34.4,1.6,2.2,73.6,0.5,2.5,3.0,2.6,1.8,1.4,0.6,2.2,1,0,-1.0
Bench,3,22.3,9.7,4.0,9.0,44.4,0.7,2.7,25.0,1.0,2.0,50.0,1.3,2.7,4.0,2.0,0.7,0.0,0.7,1.3,0,0,-2.0
0 Days Rest,11,27.5,10.6,4.1,10.5,39.1,1.1,3.9,27.9,1.4,1.7,78.9,0.6,3.1,3.7,3.4,2.0,1.3,0.4,2.5,0,0,-0.2
1 Days Rest,29,28.0,11.1,4.1,10.6,39.2,1.3,3.8,34.9,1.5,2.2,69.8,0.6,2.3,2.9,2.7,1.6,1.4,0.7,2.2,1,0,-2.3
2 Days Rest,9,26.6,12.4,4.6,9.4,48.2,1.4,3.3,43.3,1.9,2.7,70.8,0.6,2.4,3.0,1.8,1.6,1.3,0.9,1.8,0,0,3.0
6+ Days Rest,2,20.4,6.0,1.5,7.5,20.0,0.5,3.0,16.7,2.5,3.0,83.3,0.0,3.0,3.0,0.5,2.0,0.5,0.0,2.5,0,0,-6.0
